|original|corrected|filename|freq_ori|freq_cor|freq_tup|suggestions|in_sugg|sugg_idx|idx0
4476|schik|schick|05-416-3-III-Staubsauger.csv|2|2|2|['schick', 'Schick', 'schickt', 'schicke', 'schicken', 'schickst', 'schicker', 'stieg', 'schwieg', 'Schickt']|True|0.0|True
4477|schnabst|schnappst|05-416-3-III-Staubsauger.csv|1|1|1|['schnappst', 'schnappt', 'schnallst', 'Schnabels', 'Schnaps', 'schnaubt', 'schnipst', 'Schnappt', 'schreibst', 'schnarchst']|True|0.0|True
4478|überascht|überrascht|05-417-3-III-Staubsauger.csv|2|11|2|['überrascht', 'Überrascht', 'überraschst', 'überraschter', 'überraschte', 'überraschtem', 'überraschten', 'Überraschten', 'überraschen', 'überrasch']|True|0.0|True
4479|zeris|zerriss|05-417-3-III-Staubsauger.csv|2|9|2|['zeriss', 'zerriss', 'zerriß', 'zerbiss', 'zerließ', 'zerreiß', 'zerrissen', 'Zerrissen', 'zerbissen', 'zerrieb']|True|1.0|False
4480|hundekese|Hundekekse|05-417-3-III-Staubsauger.csv|1|32|1|['Hundekekse', 'Hundekeksen', 'Hundekette', 'Hundeküsse', 'Hundekeks', 'Hundekälte', 'Wunderkerze', 'Hundeessen', 'Hundekuss', 'Hundewiese']|True|0.0|True
4481|plöchlich|plötzlich|05-422-3-III-Staubsauger.csv|1|62|1|['plötzlich', 'Plötzlich', 'plötzliche', 'plötzlichem', 'plötzlichen', 'plötzlicher', 'Plötzliche', 'plötzliches', 'urplötzlich', 'bläulich']|True|0.0|True
4482|gegang|gegangen|05-422-3-III-Staubsauger.csv|2|57|2|['gegangen', 'Gegangen', 'beging', 'begangen', 'gegangene', 'gegangenen', 'hergegangen', 'gegongt', 'verging', 'vergangen']|True|0.0|True
4483|unsonst|umsonst|05-422-3-III-Staubsauger.csv|1|4|1|['umsonst', 'Umsonst', 'ansonsten', 'unschön', 'umsorgt', 'Unschön', 'unsern', 'sonst', 'unsanft', 'unschönen']|True|0.0|True
4484|wieeder|wieder|05-422-3-III-Staubsauger.csv|1|207|1|['wiehernder', 'wieder', 'Wieder', 'wiegender', 'wieherndes', 'wimmernder', 'wilder', 'wieherndem', 'wieda', 'wiehernde']|True|1.0|False
4485|schtausaugt|staubsaugt|05-425-3-III-Staubsauger.csv|1|19|1|['staubsaugte', 'staubsaugen', 'staubgesaugt', 'Staubsaugen', 'staubsauge', 'Staunaugen', 'Steinaugen', 'aussaugt', 'Staubsauger', 'Stauneaugen']|False||False
4486|sakel|Sack|05-425-3-III-Staubsauger.csv|2|13|2|['schaukel', 'Saukerl', 'Sockel', 'sage', 'Schakal', 'Schaukel', 'takeln', 'Saken', 'sanken', 'sagen']|False||False
4487|siht|zieht|05-425-3-III-Staubsauger.csv|25|63|1|['sieht', 'Sieht', 'Sicht', 'sitzt', 'siehst', 'Siehst', 'zieht', 'siecht', 'Seht', 'seht']|True|6.0|False
4488|gplotz|geplatzt|05-425-3-III-Staubsauger.csv|1|11|1|['glotz', 'glotzt', 'glotze', 'glotzte', 'glotzen', 'geplatzt', 'geplatzte', 'Klotz', 'Glotzt', 'Gangplatz']|True|5.0|False
4489|ergermachende|ärgermachende|05-434-3-III-Staubsauger.csv|1|1|1|['gebrauchende', 'hermachen', 'ergreifende', 'vermachen', 'hergemacht', 'irremachen', 'hergerichteten', 'hergerichtetes', 'eingemachten', 'krachende']|False||False
4490|beltte|bellte|05-434-3-III-Staubsauger.csv|2|82|2|['bellte', 'bellten', 'ballte', 'Bildete', 'pellte', 'Bette', 'belebte', 'bildete', 'beleckte', 'belegte']|True|0.0|True
4491|erschrekte|erschreckte|05-435-3-III-Staubsauger.csv|9|10|9|['erschreckte', 'erschreckten', 'erschrecktes', 'erschrecktem', 'erstreckte', 'erschreckst', 'erschreckt', 'erschreck', 'erstreckten', 'erschrecke']|True|0.0|True
4492|Staupkessel|Staubkessel|05-435-3-III-Staubsauger.csv|1|1|1|['Stahlkessel', 'Zauberkessel', 'Suppenkessel', 'Zauberkesseln', 'Zauberkessels', 'Staubgestalt', 'Staubgefäße', 'Staubwedel', 'Stadtkasse', 'Statuswechsel']|False||False
4493|Muter|Mutter|05-436-3-III-Staubsauger.csv|1|1|1|['Mutter', 'Mutiger', 'Mutes', 'Muster', 'Mütter', 'Mutters', 'mutiger', 'Muten', 'munter', 'Mute']|True|0.0|True
4494|ferspochen|versprochen|05-436-3-III-Staubsauger.csv|1|1|1|['versprochen', 'Versprochen', 'versprochenen', 'versprochene', 'versprachen', 'Versprachen', 'verspotten', 'versprächen', 'versprechen', 'verstopfen']|True|0.0|True
4495|lerm|Lärm|05-436-3-III-Staubsauger.csv|1|6|1|['leerem', 'Lärm', 'lärmt', 'lärmen', 'lern', 'Lärms', 'Lärmen', 'lärmig', 'lärmte', 'Lern']|True|1.0|False
4496|wig|weg|05-436-3-III-Staubsauger.csv|1|94|1|['ewig', 'Wieg', 'wenig', 'wag', 'wich', 'wink', 'wiegt', 'wiege', 'wiegen', 'Wenig']|False||False
4497|zuröck|zurück|05-436-3-III-Staubsauger.csv|1|61|1|['zurück', 'zuruck', 'Zurück', 'zurückkann', 'zurückrief', 'zurückriß', 'zudrücken', 'zutrug', 'zurücksang', 'zurückgehe']|True|0.0|True
4498|Töte|Tüte|05-436-3-III-Staubsauger.csv|1|19|1|['Töte', 'töte', 'Töten', 'Tötet', 'Töter', 'tönte', 'töten', 'Tüte', 'Tötete', 'tötet']|True|7.0|False
4499|reis|raus|05-436-3-III-Staubsauger.csv|3|26|1|['reis', 'Reis', 'reiß', 'preis', 'reist', 'reise', 'Reiß', 'reisen', 'Reiz', 'Reims']|False||False
4500|His|hieß|05-442-3-III-Staubsauger.csv|1|16|1|['Hieß', 'Hits', 'hieß', 'hie', 'Hie', 'Hicks', 'Hais', 'Heiß', 'Hirns', 'Hit']|True|2.0|False
4501|Hollt|holt|05-442-3-III-Staubsauger.csv|1|12|1|['Holst', 'Holt', 'holst', 'holt', 'Hüllt', 'Holle', 'rollt', 'hold', 'holte', 'Holde']|True|3.0|False
4502|Staubsaugen|Staubsauger|05-442-3-III-Staubsauger.csv|1|57|1|['Staubsaugen', 'staubsaugen', 'Staubsauger', 'staubsauge', 'Staubsaugers', 'staubsaugte', 'Staunaugen', 'Staubspucker', 'Staubschauer', 'staubgesaugt']|True|2.0|False
4503|inn|in|05-442-3-III-Staubsauger.csv|4|21|1|['innen', 'inne', 'Innen', 'inner', 'ihn', 'ihnen', 'eiern', 'hinnen', 'Ihnen', 'in']|True|9.0|False
4504|möhte|möchte|05-442-3-III-Staubsauger.csv|1|14|1|['möchte', 'mühte', 'Möchte', 'mähte', 'möchten', 'möchtet', 'möschte', 'mühten', 'Möchten', 'mähten']|True|0.0|True
4505|Stabsaugte|staubsaugte|05-443-3-III-Staubsauger.csv|1|4|1|['staubsaugte', 'Staubsaugen', 'staubsauge', 'Staubsauger', 'staubsaugen', 'Staubsaugertüte', 'Staubsaugers', 'staubgesaugt', 'Staubsaugertüten', 'Staubsaugerteilen']|True|0.0|True
4506|einzuSchlafe|einzuschlafen|05-443-3-III-Staubsauger.csv|1|1|1|['einzuschlafen', 'einzuschläfern', 'einzuschließen', 'einzuschlagen', 'einzuschleusen', 'einzuschlichten', 'einzuschärfen', 'auszuschlafen', 'einzuschleimen', 'einschlafe']|True|0.0|True
4507|laud|laut|05-443-3-III-Staubsauger.csv|1|2|1|['laut', 'lauernd', 'Laut', 'Laub', 'raunt', 'laute', 'Lauernd', 'lautem', 'laue', 'lauten']|True|0.0|True
4508|bemekte|bemerkte|05-443-3-III-Staubsauger.csv|1|6|1|['bemerkte', 'bemerkten', 'bemerkt', 'bewegte', 'bemerke', 'bedeckte', 'bemerkst', 'Bewegte', 'bemerken', 'beleckte']|True|0.0|True
4509|start|starrt|05-443-3-III-Staubsauger.csv|1|1|1|['starrt', 'Start', 'Starrt', 'stört', 'starte', 'starten', 'stärkt', 'startest', 'spart', 'starrst']|True|0.0|True
4510|folen|vollen|05-443-3-III-Staubsauger.csv|1|1|1|['vollen', 'foulen', 'Fohlen', 'folgen', 'Folien', 'vollem', 'Polen', 'Volten', 'foltern', 'foulten']|True|0.0|True
4511|Ggnse|ganze|05-443-3-III-Staubsauger.csv|1|20|1|['Gegrinse', 'Gegners', 'Gegner', 'Gänse', 'Genüsse', 'Ganze', 'Gegähne', 'Gegrunze', 'Gegnern', 'Gegessen']|False||False
4512|fiel|will|05-443-3-III-Staubsauger.csv|7|157|1|['fiel', 'Fiel', 'viel', 'Viel', 'fiele', 'fielen', 'fidel', 'Fibel', 'herfiel', 'Fiele']|False||False
4513|kletet|klettert|05-443-3-III-Staubsauger.csv|1|8|1|['kettet', 'klettert', 'gleitet', 'Klettert', 'klettern', 'Kettet', 'glättete', 'glätteten', 'kleidet', 'kletterst']|True|1.0|False
4514|expodrte|explodierte|05-443-3-III-Staubsauger.csv|1|1|1|['explodierte', 'explodierten', 'explodierter', 'explodierende', 'explodiert', 'Export', 'explodiere', 'exponierter', 'Explodiert', 'Exponate']|True|0.0|True
4515|aschrekt|erschreckt|05-443-3-III-Staubsauger.csv|2|30|2|['Erschreckt', 'erschreckst', 'abschreckt', 'erschreckt', 'schreckst', 'erschrakt', 'schreckt', 'erschreckte', 'erschrecktem', 'erschrickt']|True|3.0|False
4516|Knoche|Knochen|05-443-3-III-Staubsauger.csv|1|15|1|['Knochen', 'Knöchel', 'Knolle', 'Knochens', 'Koche', 'knochige', 'Knötchen', 'Knopf', 'Knospe', 'Knöpfe']|True|0.0|True
4517|ergtet|ergattert|05-443-3-III-Staubsauger.csv|1|1|1|['ereignet', 'erntet', 'ergeht', 'erhärtet', 'geregnet', 'erregte', 'erkundet', 'ergattert', 'erkältet', 'erkaltet']|True|7.0|False
4518|Ers|Er|05-445-3-III-Staubsauger.csv|1|2|1|['Erz', 'Erst', 'Ernst', 'Erstes', 'Eros', 'Erste', 'Erster', 'erst', 'Er', 'ernst']|True|8.0|False
4519|KochenKekse|Knochenkekse|05-445-3-III-Staubsauger.csv|1|2|1|['Katzenkekse', 'Knochenkeule', 'Knochenkeglern', 'Kollapskekse', 'kuchenkranke', 'Kochecke', 'Knochengerüste', 'Kochlernküche', 'Kohlenkiste', 'Knochennest']|False||False
4520|Prefeckte|perfekte|05-445-3-III-Staubsauger.csv|1|1|1|['Perfekte', 'perfekte', 'Perfekten', 'Perfektes', 'Perfekter', 'befleckte', 'perfekten', 'perfektes', 'Perfekt', 'perfektem']|True|1.0|False
4521|Staugsauger|Staubsauger|05-445-3-III-Staubsauger.csv|1|57|1|['Staubsauger', 'Staubsaugers', 'Staubsaugen', 'staubsauge', 'staubsaugen', 'Staubspucker', 'Staubschauer', 'staubsaugte', 'Stinksauer', 'Staunaugen']|True|0.0|True
4522|deb|den|05-445-3-III-Staubsauger.csv|1|103|1|['derb', 'Depp', 'drei', 'Dieb', 'derbe', 'det', 'derben', 'geb', 'bebe', 'deht']|False||False
4523|fan|fangt|05-445-3-III-Staubsauger.csv|3|2|1|['Fan', 'fang', 'Farn', 'fand', 'fern', 'Fahnen', 'Fang', 'Fahne', 'Fans', 'Pan']|False||False
4524|leget|legt|05-447-3-III-Staubsauger.csv|1|4|1|['legend', 'legt', 'flegelt', 'lebet', 'lege', 'leben', 'Legat', 'legst', 'legte', 'legen']|True|1.0|False
4525|staubsaukte|staubsaugte|05-447-3-III-Staubsauger.csv|1|4|1|['staubsaugte', 'staubsauge', 'staubsaugen', 'Staubsaugen', 'Staubsauger', 'staubgesaugt', 'Staubsaugers', 'Staubsaugertüte', 'aufsaugte', 'Staubsaugertüten']|True|0.0|True
4526|arschroken|erschrocken|05-447-3-III-Staubsauger.csv|1|38|1|['erschrocken', 'erschrockenen', 'erschrockenem', 'Erschrocken', 'erschrockene', 'erschrockener', 'erschraken', 'Erschrockene', 'erschrockenes', 'unerschrocken']|True|0.0|True
4527|staubsaugeboltel|Staubsaugerbeutel|05-447-3-III-Staubsauger.csv|1|27|1|['Staubsaugerbeutel', 'Staubsaugerteilen', 'staubsaugte', 'staubsauge', 'Staubsaugertüte', 'Staubsaugertüten', 'staubsaugen', 'Staubsauger', 'Staubsaugen', 'Staubsaugers']|True|0.0|True
4528|hengte|hängte|05-447-3-III-Staubsauger.csv|9|23|9|['hängte', 'Hengste', 'hängten', 'hängtet', 'hegte', 'heckte', 'hinkte', 'hängt', 'hänge', 'lenkte']|True|0.0|True
4529|zwichen|zwischen|05-447-3-III-Staubsauger.csv|3|3|3|['zwischen', 'zwicken', 'Zwischen', 'zwitschert', 'Zwicken', 'zwingen', 'zwitschern', 'zwickten', 'zwickeln', 'Zwingen']|True|0.0|True
4530|wein|rein|05-447-3-III-Staubsauger.csv|1|8|1|['wein', 'Wein', 'weinen', 'weine', 'weint', 'Weinen', 'weihen', 'Weine', 'weih', 'Weins']|False||False
4531|Plötzlisch|Plötzlich|05-447-3-III-Staubsauger.csv|1|117|1|['Plötzlich', 'plötzlich', 'Plötzliche', 'plötzliche', 'plötzlichem', 'plötzlichen', 'plötzlicher', 'plötzliches', 'urplötzlich', 'urplötzliche']|True|0.0|True
4532|saukte|saugte|05-450-3-III-Staubsauger.csv|1|1|1|['saugte', 'sackte', 'saugten', 'säugte', 'sackten', 'zupackte', 'sauge', 'saugute', 'spukte', 'säugten']|True|0.0|True
4533|obwoll|obwohl|05-450-3-III-Staubsauger.csv|2|4|2|['obwohl', 'Obwohl', 'übervoll', 'abschwoll', 'sowohl', 'übervolle', 'übervollen', 'loswollen', 'obertoll', 'liebvoll']|True|0.0|True
4534|rischtung|Richtung|05-450-3-III-Staubsauger.csv|1|1|1|['Richtung', 'Rüstung', 'Richtungen', 'Rettung', 'Rüstungen', 'Rechnung', 'Regung', 'Achtung', 'Rechnungen', 'rischtiger']|True|0.0|True
4535|hillt|hielt|05-450-3-III-Staubsauger.csv|1|32|1|['hielt', 'heilt', 'hüllt', 'hilft', 'hellt', 'hallt', 'Hielt', 'Hilft', 'Hüllt', 'hielte']|True|0.0|True
4536|fesst|fest|05-450-3-III-Staubsauger.csv|1|18|1|['fresst', 'fasst', 'Fasst', 'fetzt', 'fest', 'fesselt', 'Fresst', 'feststand', 'Fests', 'fegst']|True|4.0|False
4537|Pam|Bam|05-450-3-III-Staubsauger.csv|1|1|1|['Pan', 'Pampf', 'Pomp', 'Pampe', 'Pa', 'Plans', 'Plan', 'Palme', 'Palmen', 'Psalm']|False||False
4538|vestgehalten|festgehalten|05-458-3-III-Staubsauger.csv|2|3|2|['festgehalten', 'festgehaltenen', 'festhalten', 'Festhalten', 'dichtgehalten', 'festgekrallten', 'ferngehalten', 'festhaltend', 'freigehalten', 'festhalte']|True|0.0|True
4539|geriesen|gerissen|05-458-3-III-Staubsauger.csv|2|7|2|['gepriesen', 'gerissen', 'gerieten', 'Gerissen', 'gerissenen', 'gerissene', 'Geriesel', 'gerissener', 'hergerissen', 'berieseln']|True|1.0|False
4540|hungrieg|hungrig|05-458-3-III-Staubsauger.csv|1|11|1|['hungrig', 'Hungrig', 'hungrige', 'hungrigem', 'hungrigen', 'hungriger', 'Hungrige', 'Hungrigen', 'hungrigeren', 'hungriges']|True|0.0|True
4541|unvorsigtig|unvorsichtig|05-458-3-III-Staubsauger.csv|1|1|1|['unvorsichtig', 'Unvorsichtig', 'unvorsichtige', 'unvorsichtiger', 'unvorsischtisch', 'übervorsichtig', 'vorsichtig', 'undurchsichtig', 'Vorsichtig', 'vorsichtige']|True|0.0|True
4542|Sag|Sack|05-458-3-III-Staubsauger.csv|1|13|1|['Sag', 'Sack', 'Sage', 'Sarg', 'sag', 'Sagt', 'Sagen', 'Sog', 'Snack', 'sage']|True|1.0|False
4543|staudsaugt|staubsaugt|05-459-3-III-Staubsauger.csv|1|19|1|['staubsaugte', 'staubsaugen', 'staubgesaugt', 'Staubsaugen', 'staubsauge', 'Staubsauger', 'aussaugt', 'Stauneaugen', 'Staunaugen', 'Staubsaugers']|False||False
4544|lekelis|Leckerlis|05-459-3-III-Staubsauger.csv|1|7|1|['Leckerlis', 'ekelig', 'Leckerli', 'lockerließ', 'leckeres', 'leckres', 'ekelige', 'fleckenlos', 'ekeligen', 'lückenlos']|True|0.0|True
4545|weksaugt|wegsaugt|05-459-3-III-Staubsauger.csv|1|1|1|['wegsaugte', 'weggesaugt', 'wegsackte', 'wegmacht', 'wegsacken', 'wegsteigen', 'wegschaute', 'Werkzeugen', 'wegzaubert', 'wegjagt']|False||False
4546|zid|zieht|05-459-3-III-Staubsauger.csv|1|63|1|['zieht', 'zieh', 'ziehend', 'Zieht', 'Zieh', 'zipp', 'ziehn', 'zig', 'ziemt', 'Zimt']|True|0.0|True
4547|explodirt|explodiert|05-459-3-III-Staubsauger.csv|1|6|1|['explodiert', 'Explodiert', 'explodiere', 'explodieren', 'explodierte', 'explodierten', 'explodierter', 'Explodieren', 'explodierende', 'explodierender']|True|0.0|True
4548|Drek|Dreck|05-459-3-III-Staubsauger.csv|1|12|1|['Dreck', 'Drückt', 'Drück', 'Drecksack', 'drückt', 'Dreieck', 'Drink', 'Drückte', 'Dreh', 'Dreiecks']|True|0.0|True
4549|fliggt|fliegt|05-459-3-III-Staubsauger.csv|1|29|1|['flickt', 'fliegt', 'pflückt', 'Fliegt', 'flügge', 'flickte', 'fliegst', 'flickten', 'fliegen', 'flicht']|True|1.0|False
4550|lekerlis|Leckerlis|05-459-3-III-Staubsauger.csv|1|7|1|['Leckerlis', 'Leckerli', 'lockerließ', 'Leckerlein', 'leckeres', 'Leckerbissen', 'Leckereien', 'Leckeres', 'Lenkers', 'lächerliches']|True|0.0|True
4551|Expliosion|Explosion|05-463-3-III-Staubsauger.csv|1|5|1|['Explosion', 'Explosionen', 'Expision', 'Explosiönchen', 'Expansion', 'explosiven', 'Explodieren', 'Implosion', 'Explodiert', 'Expedition']|True|0.0|True
4552|Kerpst|Herbst|05-463-3-III-Staubsauger.csv|1|1|1|['kehrst', 'Kehrst', 'Kernobst', 'kehrtest', 'Kapierst', 'Kämpfst', 'Karst', 'nervst', 'Knirpsen', 'Knirps']|False||False
4553|reumpte|räumte|05-463-3-III-Staubsauger.csv|1|1|1|['räumte', 'rumpelte', 'rümpfte', 'pumpte', 'träumte', 'trumpfte', 'raubte', 'räumten', 'umpackte', 'rempelte']|True|0.0|True
4554|drite|dritte|05-463-3-III-Staubsauger.csv|2|2|2|['dritte', 'Dritte', 'drittte', 'dritten', 'Tritte', 'drittes', 'drittem', 'dritter', 'Dritten', 'triste']|True|0.0|True
4555|MitargsSchlarf|Mittagsschlaf|05-463-3-III-Staubsauger.csv|1|1|1|['Mittagsschlaf', 'Mittagsschläfchen', 'Mittagsschule', 'Mutterschaf', 'mitgeschleift', 'Mittagsplatz', 'Mittagsstille', 'Mittelscharfe', 'Mitgeschöpf', 'Mittelscharfer']|True|0.0|True
4556|kleterte|kletterte|05-463-3-III-Staubsauger.csv|1|2|1|['kletterte', 'Kletterte', 'kletterten', 'erkletterte', 'kletternde', 'klettert', 'kleckerte', 'klettere', 'Klettert', 'kletternd']|True|0.0|True
4557|zererte|zerrte|05-463-3-III-Staubsauger.csv|1|8|1|['zerrte', 'zeterte', 'zehrte', 'zerrten', 'zerbersten', 'zeterten', 'zehrten', 'herzerrte', 'zersägte', 'zertrete']|True|0.0|True
4558|fleicht|vielleicht|05-464-3-III-Staubsauger.csv|1|27|1|['fleucht', 'flicht', 'flocht', 'leicht', 'Pflicht', 'fleuchte', 'vielleicht', 'fleischig', 'Leicht', 'federleicht']|True|6.0|False
4559|Leckachen|Leckerchen|05-464-3-III-Staubsauger.csv|1|4|1|['Leckerchen', 'Legaten', 'leckeren', 'Lebkuchen', 'leckerem', 'Leckeres', 'Löckchen', 'Leckerer', 'Leckereien', 'Lecken']|True|0.0|True
4560|obt|ob|05-464-3-III-Staubsauger.csv|1|14|1|['lobt', 'tobt', 'übt', 'Obst', 'lobst', 'robbt', 'jobbt', 'lobte', 'lobten', 'oben']|False||False
4561|opt|ob|05-464-3-III-Staubsauger.csv|1|14|1|['tobt', 'lobt', 'hopst', 'mopst', 'hopste', 'ploppt', 'übt', 'kloppt', 'mopste', 'opfert']|False||False
4562|Haltsband|Halsband|05-464-3-III-Staubsauger.csv|1|14|1|['Halteband', 'Halsband', 'Halsbandes', 'Halsbänder', 'Halsbändern', 'Halsbinden', 'Haltsuchend', 'Hundehalsband', 'Haltestange', 'Halbmond']|True|1.0|False
4563|musst|muss|05-464-3-III-Staubsauger.csv|1|23|1|['musst', 'müsst', 'Musst', 'musste', 'mussten', 'mußt', 'musstest', 'Müsst', 'mußtest', 'gemusst']|False||False
4564|lern|Lärm|05-466-3-III-Staubsauger.csv|1|6|1|['lern', 'Lern', 'lernen', 'lerne', 'leeren', 'lernt', 'Lernen', 'leiern', 'Leun', 'lehnen']|False||False
4565|vegt|weckt|05-466-3-III-Staubsauger.csv|3|1|1|['fegt', 'verhängt', 'Fegt', 'fegst', 'pflegt', 'vergeht', 'fegte', 'fegten', 'Weckt', 'fängt']|False||False
4566|vach|wach|05-466-3-III-Staubsauger.csv|1|1|1|['wach', 'Fach', 'wache', 'wacht', 'Wach', 'facht', 'wachem', 'wachen', 'va', 'wacher']|True|0.0|True
4567|gieng|ging|05-466-3-III-Staubsauger.csv|3|19|3|['ging', 'Ging', 'ginge', 'gingen', 'Kings', 'herging', 'erging', 'gering', 'entging', 'Ginge']|True|0.0|True
4568|fröde|Freude|05-466-3-III-Staubsauger.csv|1|16|1|['Freude', 'trödel', 'freunde', 'Fröste', 'prüde', 'freudige', 'Freuden', 'fragte', 'freute', 'trödelte']|True|0.0|True
4569|wobei|vorbei|05-466-3-III-Staubsauger.csv|1|20|1|['wobei', 'Wobei', 'Vorbei', 'vorbei', 'wob', 'Wirbelei', 'Wirbel', 'wobbeligen', 'vorbeikann', 'Wabe']|True|3.0|False
4570|möchde|möchte|05-466-3-III-Staubsauger.csv|1|14|1|['möchte', 'Möchte', 'möchten', 'möchtet', 'möschte', 'möch', 'Möchten', 'Möchtet', 'müde', 'möcht']|True|0.0|True
4571|wang|fang|05-466-3-III-Staubsauger.csv|2|4|2|['wrang', 'fang', 'zwang', 'Wange', 'Wangen', 'wand', 'wankt', 'wanken', 'wag', 'schwang']|True|1.0|False
4572|belen|bellen|05-466-3-III-Staubsauger.csv|15|17|10|['bellen', 'Bällen', 'Bellen', 'beulen', 'bellend', 'bellten', 'behelfen', 'bielen', 'beben', 'belegen']|True|0.0|True
4573|ausgehrut|ausgeruht|05-468-3-III-Staubsauger.csv|1|2|1|['ausgeruht', 'ausgeheult', 'Ausgeruht', 'ausgekehrt', 'ausgerupft', 'ausgeruhte', 'ausgedruckt', 'ausgerückt', 'ausgehorcht', 'ausgeräumt']|True|0.0|True
4574|gehhört|gehört|05-468-3-III-Staubsauger.csv|1|14|1|['gehört', 'Gehört', 'gehörst', 'gehörte', 'gehörten', 'gehörnte', 'hergehört', 'Gehörst', 'gehörig', 'Gehörte']|True|0.0|True
4575|aufgehstanden|aufgestanden|05-468-3-III-Staubsauger.csv|2|5|2|['aufgestanden', 'ausgestanden', 'angestanden', 'ausgestandenen', 'ausgestandene', 'aufgespannten', 'draufgestanden', 'auferstanden', 'aufgehenden', 'aufstanden']|True|0.0|True
4576|HundeKegse|Hundekekse|05-468-3-III-Staubsauger.csv|1|32|1|['Hundekekse', 'Hundekeksen', 'Hundekeks', 'Hundekacke', 'Hundenase', 'Hundeküsse', 'Hundekette', 'Hundenasen', 'Hundekälte', 'Hundekacka']|True|0.0|True
4577|aufgehgehsaugt|aufgesaugt|05-468-3-III-Staubsauger.csv|1|5|1|['aufgesaugt', 'ausgesaugt', 'aufgesagt', 'aufgehackt', 'ausgelaugt', 'herausgesaugt', 'aufgestaut', 'aufgezeigt', 'ausgehaucht', 'angehaucht']|True|0.0|True
4578|staupsaupsaugehrboytel|Staubsaugerbeutel|05-468-3-III-Staubsauger.csv|1|27|1|['Staubsaugerbeutel', 'Staubsaugerteilen', 'Staubsaugertüte', 'Staubsaugertüten', 'staubsaugte', 'Staubsauger', 'Staubsaugers', 'Staubsaugerkanone', 'staubsauge', 'staubgesaugt']|True|0.0|True
4579|gehgangehn|gegangen|05-468-3-III-Staubsauger.csv|1|57|1|['gegangen', 'Gegangen', 'gegangenen', 'gegangene', 'gehangen', 'hergegangen', 'gegangenes', 'begangen', 'angegangen', 'vergangen']|True|0.0|True
4580|gehgehn|gegen|05-468-3-III-Staubsauger.csv|1|5|1|['Gehegen', 'gingen', 'gegähnt', 'gegen', 'gesehn', 'vergehn', 'Gegähne', 'gehangen', 'eggen', 'geschehn']|True|3.0|False
4581|gehbliben|geblieben|05-468-3-III-Staubsauger.csv|1|8|1|['geblieben', 'gebliebenen', 'Geblieben', 'gebliebene', 'geliebten', 'gebliebener', 'Geliebten', 'gelitten', 'verblieben', 'geliebtes']|True|0.0|True
4582|gehBeld|gebellt|05-468-3-III-Staubsauger.csv|1|36|1|['gehebelt', 'Gebell', 'gebellt', 'gebellte', 'Gebellt', 'Gebelle', 'gebellten', 'gepellt', 'gehobelten', 'gejubelt']|True|2.0|False
4583|widerhaben|wiederhaben|05-468-3-III-Staubsauger.csv|2|2|2|['wiederhaben', 'wiederhabe', 'wiederhatten', 'Widerhaken', 'wiedergeben', 'Wiedergaben', 'widerhallen', 'wiederzuhaben', 'wiederhatte', 'Winterabend']|True|0.0|True
4584|darun|daran|05-468-3-III-Staubsauger.csv|1|2|1|['darum', 'Darum', 'daran', 'darunter', 'darin', 'Daran', 'Darunter', 'Darin', 'darben', 'darein']|True|2.0|False
4585|gehzogehn|gezogen|05-468-3-III-Staubsauger.csv|1|5|1|['gezogen', 'gezogenen', 'gezogenem', 'Gezogen', 'gezogene', 'gezogener', 'gesogen', 'hergezogen', 'gezogenes', 'bezogen']|True|0.0|True
4586|staubsauckt|staubsaugt|05-471-3-III-Staubsauger.csv|1|19|1|['staubsaugte', 'staubgesaugt', 'staubsaugen', 'staubsauge', 'Staubsaugen', 'Staubsauger', 'Staubsaugers', 'Staubspucker', 'aufsaugt', 'Staubsaugertüte']|False||False
4587|einfahch|einfach|05-471-3-III-Staubsauger.csv|1|9|1|['einfach', 'Einfach', 'einfache', 'einfachem', 'einfachen', 'Einfache', 'einfacher', 'einfacheren', 'einfaches', 'einfachere']|True|0.0|True
4588|duich|durch|05-471-3-III-Staubsauger.csv|1|16|1|['durch', 'Durch', 'dusch', 'durchs', 'üblich', 'duscht', 'dich', 'duftig', 'Dusch', 'Durchs']|True|0.0|True
4589|TEH|THE|05-471-3-III-Staubsauger.csv|4|4|4|['Tee', 'Teich', 'Tacker', 'Teer', 'Tees', 'Teuerung', 'Teichs', 'dehn', 'Tele', 'Tier']|False||False
4590|Rumt|räumt|05-472-3-III-Staubsauger.csv|1|9|1|['Räumt', 'rumst', 'Rum', 'Rumsen', 'Rund', 'rühmt', 'rumste', 'räumt', 'Ruht', 'Rums']|True|7.0|False
4591|mher|mehr|05-472-3-III-Staubsauger.csv|1|84|1|['umher', 'mehr', 'mär', 'her', 'Mäher', 'Macher', 'Mehr', 'männlicher', 'Mär', 'emmer']|True|1.0|False
4592|Eäschrocken|erschrocken|05-472-3-III-Staubsauger.csv|1|38|1|['Erschrocken', 'Erschrockene', 'erschrocken', 'erschrockenen', 'Erschrockenes', 'erschrockenem', 'erschrockene', 'Erschrecken', 'erschrockener', 'erschrockenes']|True|2.0|False
