original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
ecbloson	Explosion	05-647-3-III-Staubsauger.csv	1	5	1	leblosen	0.205469
zurck	zurück	05-647-3-III-Staubsauger.csv	1	61	1	zuck	0.62596
gehholt	geholt	05-647-3-III-Staubsauger.csv	1	4	1	geholt	0.731247
knoche	Knochen	05-659-3-III-Staubsauger.csv	1	15	1	Knochen	0.160169
angerant	angerannt	05-659-3-III-Staubsauger.csv	4	9	4	angerannt	0.682401
gnz	ganz	05-659-3-III-Staubsauger.csv	1	48	1	ganz	1
butel	Beutel	05-659-3-III-Staubsauger.csv	1	49	1	Blute	0.130333
Hosse	Hose	05-659-3-III-Staubsauger.csv	1	2	1	House	0.112288
stuup	Staub	05-659-3-III-Staubsauger.csv	1	13	1	stur	0.384412
batel	Beutel	05-659-3-III-Staubsauger.csv	1	49	1	baten	0.121807
plaz	Platz	05-659-3-III-Staubsauger.csv	1	4	1	Platz	0.2599
zerkrazt	zerkratzt	05-659-3-III-Staubsauger.csv	1	3	1	zerkratzt	0.687789
botel	Beutel	05-659-3-III-Staubsauger.csv	1	49	1	Boote	0.156311
stap	Staub	05-659-3-III-Staubsauger.csv	1	13	1	Stab	0.347898
Nachmiterg	Nachmittag	05-682-3-III-Staubsauger.csv	1	8	1	Nachmittag	0.155809
dm	dem	05-682-3-III-Staubsauger.csv	3	8	3	dem	1
gugte	guckte	05-682-3-III-Staubsauger.csv	4	10	4	guckte	1
Lekerlies	Leckerlis	05-682-3-III-Staubsauger.csv	1	7	1	Leckerlis	0.525792
beln	bellen	05-682-3-III-Staubsauger.csv	2	17	1	Belag	0.0739426
Zit	zieht	05-682-3-III-Staubsauger.csv	2	63	2	zieht	1
lekerlie	Leckerlie	05-682-3-III-Staubsauger.csv	1	2	1	Leckerli	0.290973
weider	wieder	05-682-3-III-Staubsauger.csv	2	207	1	weiter	0.360645
spietzName	Spitzname	05-692-3-III-Staubsauger.csv	1	1	1	Spitzname	0.288568
ver	Der	06-001-3-IV-Weg.csv	4	1	1	wer	0.314471
Luschter	Lutscher	06-001-3-IV-Weg.csv	1	56	1	Lusche	0.132214
Poosters	Posters	06-002-3-IV-Weg.csv	1	8	1	Posters	0.558656
Uberraschung	Überraschung	06-002-3-IV-Weg.csv	3	27	3	Überraschung	0.367879
nachause	nachhause	06-005-3-IV-Weg.csv	4	10	4	nachlauschen	0.0744715
dach	doch	06-005-3-IV-Weg.csv	7	6	4	Dach	0.5
rofft	ruft	06-006-3-IV-Weg.csv	2	15	2	rafft	0.547663
freund	freut	06-006-3-IV-Weg.csv	2	42	2	Freund	1
want	weint	06-006-3-IV-Weg.csv	2	67	1	Wand	1
Lucer	Lutscher	06-006-3-IV-Weg.csv	2	56	2	Lutscher	0.119283
ergendwo	irgendwo	06-012-3-IV-Weg.csv	1	7	1	irgendwo	0.178546
stad	Stadt	06-012-3-IV-Weg.csv	4	27	4	Stadt	1
rumlauen	rumlaufen	06-012-3-IV-Weg.csv	1	1	1	rumlaufen	0.500768
Wiso	Wieso	06-012-3-IV-Weg.csv	2	4	2	Wieso	1
Daswegen	Deswegen	06-012-3-IV-Weg.csv	2	3	2	Deswegen	0.650654
lis	ließ	06-012-3-IV-Weg.csv	4	24	4	ließ	1
flizte	flitzte	06-012-3-IV-Weg.csv	1	1	1	flitzte	0.481264
garb	gab	06-012-3-IV-Weg.csv	3	10	3	Gab	0.242385
sachte	sagte	06-012-3-IV-Weg.csv	4	39	3	sagte	1
Dancke	Danke	06-012-3-IV-Weg.csv	3	7	3	danke	0.624604
Tich	Tisch	06-015-3-IV-Weg.csv	5	6	5	tisch	0.0509348
Fleach	Fleisch	06-015-3-IV-Weg.csv	1	1	1	Flach	0.623863
filla	Füller	06-018-3-IV-Weg.csv	1	18	1	vieler	0.318454
Palkat	Plakat	06-021-3-IV-Weg.csv	1	15	1	Parkrand	0.0588737
Geschefte	Geschäfte	06-021-3-IV-Weg.csv	1	1	1	Geschäfte	0.431258
sehts	setz	06-021-3-IV-Weg.csv	1	6	1	seht	0.405933
Telepfon	Telefon	06-021-3-IV-Weg.csv	3	39	3	Telefon	1
jemad	jemand	06-021-3-IV-Weg.csv	3	46	3	jemand	0.561973
gefrut	gefreut	06-021-3-IV-Weg.csv	1	24	1	befruchte	0.0260764
kurser	kurzer	06-021-3-IV-Weg.csv	1	2	1	kursieren	0.0460817
ferSchuden	verschwunden	06-023-3-IV-Weg.csv	1	41	1	vergeuden	0.236661
nimt	niemand	06-023-3-IV-Weg.csv	45	18	1	nimmt	1
Agerufen	angerufen	06-023-3-IV-Weg.csv	1	11	1	gerufen	0.493226
gefuden	gefunden	06-023-3-IV-Weg.csv	3	40	3	gefunden	1
brint	bringt	06-023-3-IV-Weg.csv	1	14	1	bringt	1
Lusa	Lutscher	06-023-3-IV-Weg.csv	3	56	3	Lusche	0.0731575
feut	freut	06-023-3-IV-Weg.csv	1	42	1	folgt	1
mart	macht	06-023-3-IV-Weg.csv	2	9	2	macht	1
Plakal	Plakat	06-024-3-IV-Weg.csv	1	15	1	Plakat	0.416158
sofor	sofort	06-024-3-IV-Weg.csv	4	24	4	Sofort	0.0812995
möglige	mögliche	06-025-3-IV-Weg.csv	1	1	1	möglich	0.130474
wahrtet	wartet	06-025-3-IV-Weg.csv	3	67	3	wartet	0.472223
Stif	Stift	06-025-3-IV-Weg.csv	1	24	1	Stift	0.291451
nutiren	notieren	06-025-3-IV-Weg.csv	1	2	1	notieren	0.366714
gedrügt	gedrückt	06-025-3-IV-Weg.csv	1	5	1	gedrückt	0.206499
Plagate	Plakate	06-026-3-IV-Weg.csv	1	88	1	Plakate	0.678627
falehn	fallen	06-026-3-IV-Weg.csv	1	25	1	fallen	0.327954
schded	steht	06-026-3-IV-Weg.csv	2	37	2	sichtet	0.0395845
grigt	kriegt	06-026-3-IV-Weg.csv	2	51	2	kriegt	1
schengt	schenkt	06-026-3-IV-Weg.csv	2	4	2	schenkt	0.797815
glücklic	glücklich	06-026-3-IV-Weg.csv	1	163	1	glücklich	0.506211
Löcher	Lutscher	06-028-3-IV-Weg.csv	1	56	1	Löcher	1
hunrich	hungrig	06-028-3-IV-Weg.csv	1	11	1	Hauerei	0.0157964
schüchel	Schüssel	06-028-3-IV-Weg.csv	1	7	1	Sichel	0.347695
kleppt	klebt	06-029-3-IV-Weg.csv	1	9	1	klebt	0.295712
gekleppt	geklebt	06-029-3-IV-Weg.csv	2	4	2	geklebt	0.332427
Stekbrief	Steckbrief	06-029-3-IV-Weg.csv	1	2	1	Steckbrief	0.715914
Haut	waut	06-029-3-IV-Weg.csv	1	1	1	haut	1
Hau	Wau	06-029-3-IV-Weg.csv	6	13	6	Haus	1
enach	nach	06-029-3-IV-Weg.csv	1	37	1	nach	0.747973
vermiest	vermisst	06-029-3-IV-Weg.csv	1	78	1	vermiest	0.461727
Lolypop	Lollipop	06-029-3-IV-Weg.csv	5	44	5	Lollipop	0.328968
trostem	trotzdem	06-029-3-IV-Weg.csv	2	10	2	trösten	0.250675
gekommem	gekommen	06-029-3-IV-Weg.csv	1	26	1	gekommen	0.61761
fermißt	vermisst	06-031-3-IV-Weg.csv	2	78	2	vermißt	0.694706
ben	den	06-031-3-IV-Weg.csv	1	103	1	den	0.131538
rermißen	vermissen	06-031-3-IV-Weg.csv	1	1	1	reißen	0.385158
hirher	hierher	06-035-3-IV-Weg.csv	3	5	3	hierher	0.342804
Statd	Stadt	06-037-3-IV-Weg.csv	6	27	6	Stadt	1
seien	sein	06-037-3-IV-Weg.csv	4	20	3	sein	0.853994
Forsichtzhalber	Vorsichtshalber	06-037-3-IV-Weg.csv	1	1	1	vorsichtshalber	0.366918
bedangte	bedankte	06-037-3-IV-Weg.csv	1	5	1	bedankte	0.338652
späte	später	06-037-3-IV-Weg.csv	2	32	2	späte	0.409769
kahm	kam	06-037-3-IV-Weg.csv	4	129	4	kam	1
frass	fraß	06-037-3-IV-Weg.csv	5	17	5	fraß	1
Telfonnummer	Telefonnummer	06-045-3-IV-Weg.csv	1	33	1	Telefonnummer	0.520616
ehmannt	jemand	06-045-3-IV-Weg.csv	1	46	1	gemahnt	0.0361433
gehlekt	gelegt	06-045-3-IV-Weg.csv	2	3	2	geleckt	0.313456
vas	was	06-045-3-IV-Weg.csv	1	15	1	fass	0.273276
umahmt	umarmt	06-045-3-IV-Weg.csv	1	40	1	umarmt	0.179233
lekeres	Leckeres	06-045-3-IV-Weg.csv	1	1	1	leckeres	0.463809
warumm	warum	06-049-3-IV-Weg.csv	1	5	1	warum	0.571167
umarmmt	umarmt	06-049-3-IV-Weg.csv	1	40	1	umarmt	0.169358
vermießt	vermisst	06-052-3-IV-Weg.csv	1	78	1	vermißt	0.734435
gefanden	gefunden	06-052-3-IV-Weg.csv	1	40	1	gewannen	0.195698
klinngelt	klingelt	06-052-3-IV-Weg.csv	1	66	1	klingelt	0.857352
klinngeln	Klingeln	06-052-3-IV-Weg.csv	1	2	1	klingeln	0.855308
klinngelte	klingelte	06-052-3-IV-Weg.csv	1	23	1	klingelte	0.870639
Undd	Und	06-054-3-IV-Weg.csv	1	11	1	unter	0.0329492
direck	direkt	06-054-3-IV-Weg.csv	2	13	2	direkt	0.182236
morge	Morgen	06-057-3-IV-Weg.csv	1	4	1	Morgen	0.30011
stegBriefe	Steckbriefe	06-057-3-IV-Weg.csv	1	23	1	Steckbriefe	0.296189
fotet	wartet	06-057-3-IV-Weg.csv	1	67	1	fochten	0.19554
frut	freut	06-057-3-IV-Weg.csv	1	42	1	früh	0.0997245
klieneln	klingeln	06-057-3-IV-Weg.csv	1	7	1	klingeln	0.314496
fret	freut	06-057-3-IV-Weg.csv	2	42	2	tret	0.128668
dos	dass	06-057-3-IV-Weg.csv	2	1017	1	Dos	0.207815
gesahgt	gesagt	06-058-3-IV-Weg.csv	1	37	1	gesagt	0.731247
Luca	Lutscher	06-058-3-IV-Weg.csv	2	56	2	Loa	0.387426
aufzuhengen	aufzuhängen	06-060-3-IV-Weg.csv	5	5	5	aufzuhängen	0.212513
standt	stand	06-060-3-IV-Weg.csv	3	13	3	stand	0.502275
währ	wäre	06-060-3-IV-Weg.csv	2	13	2	wär	0.731247
Aperat	Apparat	06-060-3-IV-Weg.csv	1	2	1	Apparat	0.321383
lekt	legt	06-060-3-IV-Weg.csv	20	4	1	leckt	1
enklich	endlich	06-060-3-IV-Weg.csv	1	20	1	endlich	0.39961
stat	Stadt	06-061-3-IV-Weg.csv	2	27	2	Stadt	0.5
stekbrife	Steckbriefe	06-061-3-IV-Weg.csv	2	23	2	Steckbriefe	0.347366
hausnumer	Hausnummer	06-061-3-IV-Weg.csv	1	1	1	Hausnummer	0.459134
hofnung	Hoffnung	06-061-3-IV-Weg.csv	6	9	6	Hoffnung	0.412741
aufgestelt	aufgestellt	06-061-3-IV-Weg.csv	1	2	1	aufgestellt	1
Terase	Terasse	06-061-3-IV-Weg.csv	1	1	1	Terrasse	0.136482
Frölich	fröhlich	06-061-3-IV-Weg.csv	10	92	7	fröhlich	1
allen	allein	06-062-3-IV-Weg.csv	1	5	1	allen	0.880021
trenen	Tränen	06-062-3-IV-Weg.csv	2	15	2	drinen	0.220654
cklar	klar	06-062-3-IV-Weg.csv	1	4	1	klar	0.25487
dring	bring	06-062-3-IV-Weg.csv	1	9	1	drin	0.692364
binst	bins	06-062-3-IV-Weg.csv	1	4	1	blinzt	0.154374
Lolix	Lolli	06-062-3-IV-Weg.csv	1	259	1	Lolli	0.31971
tarurig	traurig	06-063-3-IV-Weg.csv	2	119	2	traurig	0.271565
Weist	Weißt	06-063-3-IV-Weg.csv	2	3	2	weist	0.790701
gefolkt	gefolgt	06-063-3-IV-Weg.csv	2	2	2	gefolgt	1
Bistmarckstraße	Bismarckstraße	06-063-3-IV-Weg.csv	1	1	1	Bismarckstraße	0.611935
bellent	bellend	06-063-3-IV-Weg.csv	1	1	1	bellend	0.828518
frießt	frisst	06-063-3-IV-Weg.csv	1	38	1	frißt	0.734435
Schussel	Schüssel	06-063-3-IV-Weg.csv	2	7	2	Schüssel	0.372338
Nesten	Nächsten	06-064-3-IV-Weg.csv	1	1	1	nächsten	0.459249
sahs	saß	06-064-3-IV-Weg.csv	18	59	18	saß	1
weihnen	weinen	06-064-3-IV-Weg.csv	2	5	2	weinen	0.520267
geschang	Geschenk	06-064-3-IV-Weg.csv	1	21	1	Geschenk	0.296643
dabeie	dabei	06-064-3-IV-Weg.csv	1	13	1	dabei	0.734435
bekan	bekam	06-064-3-IV-Weg.csv	1	18	1	beklag	0.0710824
dank	danke	06-064-3-IV-Weg.csv	2	13	2	dank	0.618867
sondan	sondern	06-064-3-IV-Weg.csv	1	6	1	sondern	1
fressnaf	Fressnapf	06-064-3-IV-Weg.csv	1	15	1	Fressnapf	0.395427
abehaun	abgehauen	06-064-3-IV-Weg.csv	1	2	1	abgehaun	0.0456129
Mitwoch	Mittwoch	06-068-3-IV-Weg.csv	1	1	1	Mittwoch	0.660973
verlore	verloren	06-068-3-IV-Weg.csv	1	52	1	verloren	0.36976
fehrlaufen	verlaufen	06-068-3-IV-Weg.csv	1	2	1	verlaufen	0.423301
kliget	klingelt	06-068-3-IV-Weg.csv	3	66	3	glitt	0.233251
schenckte	schenkte	06-068-3-IV-Weg.csv	2	5	2	schenkte	0.733505
seha	sehr	06-068-3-IV-Weg.csv	1	67	1	Seher	0.302649
hunrig	hungrig	06-068-3-IV-Weg.csv	6	11	6	hungrig	0.500501
sturzt	stürzt	06-068-3-IV-Weg.csv	2	14	2	Sturz	0.186799
fresnapf	Fressnapf	06-068-3-IV-Weg.csv	4	15	4	Fressnapf	0.488995
hoft	hofft	06-073-3-IV-Weg.csv	7	7	7	hofft	0.378689
Wande	Wände	06-073-3-IV-Weg.csv	1	6	1	Wanden	0.457243
Gasi	Gassi	06-073-3-IV-Weg.csv	1	19	1	klarste	0.0323351
schält	schellt	06-073-3-IV-Weg.csv	1	9	1	schält	0.329584
Inenstad	Innenstadt	06-074-3-IV-Weg.csv	1	2	1	instand	0.0945383
mitgnomen	mitgenommen	06-074-3-IV-Weg.csv	1	16	1	mitgenommen	0.449424
ohb	ob	06-075-3-IV-Weg.csv	1	14	1	ob	0.731247
Pluzlich	Plötzlich	06-075-3-IV-Weg.csv	1	117	1	Plötzlich	0.267891
Faler	Voller	06-075-3-IV-Weg.csv	1	2	1	falle	0.192292
gest	gestellt	06-077-3-IV-Weg.csv	2	16	1	gehst	1
bissien	bisschen	06-077-3-IV-Weg.csv	1	57	1	bisschen	0.214147
steht	stellt	06-077-3-IV-Weg.csv	1	5	1	stehen	1
Hundfutter	Hundefutter	06-077-3-IV-Weg.csv	2	23	2	Hundefutter	0.637311
gücklich	glücklich	06-077-3-IV-Weg.csv	1	163	1	glücklich	0.449669
Ferschwunden	Verschwunden	06-078-3-IV-Weg.csv	6	1	1	verschwunden	0.676806
dach	nach	06-078-3-IV-Weg.csv	7	37	2	Dach	0.5
dein	den	06-078-3-IV-Weg.csv	1	103	1	deinen	1
meher	mehr	06-078-3-IV-Weg.csv	1	84	1	Meer	0.244765
unternemen	unternehmen	06-080-3-IV-Weg.csv	1	1	1	unternehmen	0.631825
spars	Spaß	06-080-3-IV-Weg.csv	2	4	2	Spass	0.375723
abgehuen	abgehauen	06-080-3-IV-Weg.csv	1	2	1	abgehauen	0.214988
ferteilte	verteilte	06-080-3-IV-Weg.csv	1	1	1	verteilte	0.829213
Telefonnumme	Telefonnummer	06-080-3-IV-Weg.csv	1	33	1	Telefonnummer	0.507242
schüss	tschüss	06-080-3-IV-Weg.csv	4	9	4	Schüsse	0.10078
verlorn	verloren	06-082-3-IV-Weg.csv	2	52	2	verlor	0.395917
Horte	hörte	06-085-3-IV-Weg.csv	1	7	1	hörte	1
Wggelauufen	weggelaufen	06-088-3-IV-Weg.csv	1	26	1	Weggelaufen	0.323148
gekringelt	geklingelt	06-088-3-IV-Weg.csv	1	13	1	gekringelt	0.717703
duf	auf	06-090-3-IV-Weg.csv	1	17	1	blufft	0.0486812
Schlislich	Schließlich	06-090-3-IV-Weg.csv	1	1	1	schließlich	1
Gluck-lich	glücklich	06-090-3-IV-Weg.csv	1	163	1	Glücklich	0.338493
Tatsechlich	Tatsächlich	06-090-3-IV-Weg.csv	1	2	1	Tatsächlich	0.569507
ihm	im	06-091-3-IV-Weg.csv	6	9	6	ihn	0.5
Fütter	Futter	06-092-3-IV-Weg.csv	4	31	4	füttern	0.13165
StaßenWand	Straßenwand	06-095-3-IV-Weg.csv	1	1	1	Straßenrand	0.167045
damid	damit	06-095-3-IV-Weg.csv	1	8	1	damit	0.744977
wufff	wuff	06-095-3-IV-Weg.csv	3	39	3	Wuf	0.178984
soooooo	sooooo	06-095-3-IV-Weg.csv	1	1	1	sooooo	0.558656
früer	früher	06-095-3-IV-Weg.csv	1	1	1	früher	0.579292
hellt	hält	06-095-3-IV-Weg.csv	1	24	1	hellt	0.875161
Lolliiii	Lolli	06-095-3-IV-Weg.csv	1	259	1	Lolli	0.190367
vollllll	voll	06-095-3-IV-Weg.csv	1	23	1	voll	0.516701
weggehlaufen	weggelaufen	06-097-3-IV-Weg.csv	1	26	1	weggelaufen	0.367544
Anschlißend	Anschließend	06-104-3-IV-Weg.csv	2	4	2	Anschließend	0.713013
Plakart	Plakat	06-105-3-IV-Weg.csv	3	15	3	Plakat	0.290358
aufgeschriben	aufgeschrieben	06-105-3-IV-Weg.csv	1	1	1	aufgeschrieben	0.713013
sten	stehen	06-105-3-IV-Weg.csv	1	16	1	stehen	0.5
aufgengt	aufgehängt	06-108-3-IV-Weg.csv	1	15	1	aufgingen	0.079556
plakte	Plakate	06-110-3-IV-Weg.csv	2	88	2	plagte	0.590356
Plake	Plakate	06-110-3-IV-Weg.csv	1	88	1	Plage	0.513748
aufhenkt	aufhängt	06-110-3-IV-Weg.csv	1	1	1	aufhängt	0.484747
gelach	gelacht	06-110-3-IV-Weg.csv	1	10	1	gelacht	0.450583
gelase	gelassen	06-110-3-IV-Weg.csv	1	9	1	gelassen	0.394196
aus	aufs	06-110-3-IV-Weg.csv	4	1	1	ein	1
nehben	neben	06-111-3-IV-Weg.csv	3	7	3	neben	0.289845
telofonieren	telefonieren	06-111-3-IV-Weg.csv	1	2	1	telefonieren	0.580734
hale	habe	06-112-3-IV-Weg.csv	4	16	4	hallen	0.380957
tasächlich	tatsächlich	06-112-3-IV-Weg.csv	1	7	1	tatsächlich	0.54326
bielder	Bilder	06-113-3-IV-Weg.csv	1	8	1	Bilder	1
andwortet	antwortet	06-113-3-IV-Weg.csv	2	3	2	antwortet	0.744977
culi	Kuli	06-120-3-IV-Weg.csv	1	5	1	Juli	0.375163
fra	fraß	06-120-3-IV-Weg.csv	1	17	1	frag	0.158031
Verlorende	verlorene	06-122-3-IV-Weg.csv	2	16	2	verlorene	0.274823
wehr	wäre	06-122-3-IV-Weg.csv	1	13	1	wehr	0.403359
umarmde	umarmte	06-122-3-IV-Weg.csv	2	16	2	umarmte	0.744977
mehmen	neben	06-124-3-IV-Weg.csv	1	7	1	Memmen	0.150529
drauß	draußen	06-124-3-IV-Weg.csv	1	74	1	drauß	0.447945
Hautür	Haustür	06-124-3-IV-Weg.csv	2	3	2	Haustür	0.0873138
noch	nach	06-127-3-IV-Weg.csv	4	37	4	Noch	1
Stegbriefe	Steckbriefe	06-127-3-IV-Weg.csv	1	23	1	Steckbriefe	0.642579
aufhengen	Aufhängen	06-127-3-IV-Weg.csv	6	2	1	aufhängen	0.572429
uuf	auf	06-127-3-IV-Weg.csv	2	17	2	Haus	0.0409072
schreglich	schrecklich	06-127-3-IV-Weg.csv	1	3	1	schrecklich	1
gann	kann	06-127-3-IV-Weg.csv	2	54	2	kann	0.524857
atwas	etwas	06-127-3-IV-Weg.csv	1	5	1	etwas	0.650654
aufhörn	aufhören	06-127-3-IV-Weg.csv	1	3	1	aufhören	0.574346
worbei	vorbei	06-127-3-IV-Weg.csv	1	20	1	vorbei	0.387779
kla	klar	06-127-3-IV-Weg.csv	3	4	3	klar	0.431992
keg	leg	06-127-3-IV-Weg.csv	1	1	1	gegen	0.12312
Dannge	Danke	06-127-3-IV-Weg.csv	2	7	2	danke	0.330519
wer	wäre	06-127-3-IV-Weg.csv	13	13	1	Wer	0.333333
ihr	hier	06-127-3-IV-Weg.csv	3	55	2	Hier	0.166667
ätwas	etwas	06-127-3-IV-Weg.csv	1	5	1	etwas	0.63716
trostung	Tröstung	06-127-3-IV-Weg.csv	1	1	1	trog	0.203384
dannge	danke	06-127-3-IV-Weg.csv	2	13	2	danke	0.33024
wielen	vielen	06-127-3-IV-Weg.csv	1	6	1	willen	0.481093
danng	Dank	06-127-3-IV-Weg.csv	1	5	1	Dan	0.510766
gestoben	gestorben	06-127-3-IV-Weg.csv	2	9	2	gestorben	1
ferlohren	verloren	06-132-3-IV-Weg.csv	1	52	1	verloren	0.508002
Fütterschüssel	Futterschüssel	06-132-3-IV-Weg.csv	1	1	1	Futterschüssel	0.576117
bählt	bellt	06-132-3-IV-Weg.csv	1	138	1	Zählt	0.367879
freundetränen	Freudentränen	06-132-3-IV-Weg.csv	1	36	1	Freudentränen	0.264137
Par	paar	06-134-3-IV-Weg.csv	3	40	2	Paar	0.5
ferganen	vergangen	06-134-3-IV-Weg.csv	1	1	1	vergangen	0.221221
gerad	gerade	06-134-3-IV-Weg.csv	3	8	3	gerad	0.746783
plötzlch	plötzlich	06-134-3-IV-Weg.csv	1	62	1	plötzlich	0.434522
omarmt	umarmt	06-134-3-IV-Weg.csv	1	40	1	umarmt	0.604022
jem	jemand	06-135-3-IV-Weg.csv	1	46	1	jene	0.0492778
Drausen	Draußen	06-135-3-IV-Weg.csv	8	2	2	Draußen	0.5
Fresnapf	Fressnapf	06-135-3-IV-Weg.csv	3	15	3	Fressnapf	0.672402
geschischte	Geschichte	06-135-3-IV-Weg.csv	1	14	1	Geschichte	0.662021
uberal	überall	06-136-3-IV-Weg.csv	1	35	1	überall	0.289641
in	hin	06-136-3-IV-Weg.csv	261	17	1	Im	0.1
Aderese	Adresse	06-136-3-IV-Weg.csv	1	11	1	Adresse	0.46169
bie	bei	06-136-3-IV-Weg.csv	3	16	3	die	1
zuhase	zuhause	06-136-3-IV-Weg.csv	3	4	3	Zuhause	1
Kingelt	klingelt	06-136-3-IV-Weg.csv	1	66	1	Kilt	0.139044
fersopter	Fenster	06-136-3-IV-Weg.csv	1	80	1	verschoben	0.0998518
verzfeifelt	verzweifelt	06-138-3-IV-Weg.csv	1	10	1	verzweifelt	0.478685
füchterlich	fürchterlich	06-138-3-IV-Weg.csv	1	2	1	fürchterlich	0.432085
Freudessprung	Freudensprung	06-138-3-IV-Weg.csv	1	1	1	Freudensprung	0.519082
Plackarte	Plakate	06-139-3-IV-Weg.csv	1	88	1	Plakate	0.323898
froho	froh	06-139-3-IV-Weg.csv	1	35	1	frohe	0.580734
Lollypop	Lollipop	06-140-3-IV-Weg.csv	4	44	4	Lollipop	0.463543
plarkarte	Plakate	06-143-3-IV-Weg.csv	1	88	1	parke	0.254909
wegerand	weggerannt	06-143-3-IV-Weg.csv	1	12	1	weggerannt	1
Plarkard	Plakat	06-143-3-IV-Weg.csv	1	15	1	Plakat	0.291901
Tellefonanumer	Telefonnummer	06-143-3-IV-Weg.csv	1	33	1	Telefonnummer	0.289625
aufhoren	aufhören	06-143-3-IV-Weg.csv	1	3	1	aufhören	0.600052
Lamsam	langsam	06-143-3-IV-Weg.csv	1	13	1	Langsam	0.197407
stehlt	stellt	06-143-3-IV-Weg.csv	2	5	2	stellt	0.351749
anz	ans	06-143-3-IV-Weg.csv	5	6	4	ans	1
Tellefonn	Telefon	06-143-3-IV-Weg.csv	1	39	1	Telefon	0.492352
wardet	wartet	06-143-3-IV-Weg.csv	5	67	5	worden	0.239323
nihmernd	niemand	06-143-3-IV-Weg.csv	1	18	1	nehmend	0.381782
vohrher	vorher	06-143-3-IV-Weg.csv	1	3	1	vorher	0.349813
Notren	notieren	06-143-3-IV-Weg.csv	1	2	1	Notre	0.636119
fergesen	vergessen	06-143-3-IV-Weg.csv	38	139	38	vergessen	1
Wasserfahl	Wasserfall	06-143-3-IV-Weg.csv	1	1	1	Wasserfall	0.391629
stüme	Stimme	06-143-3-IV-Weg.csv	2	6	2	stürme	0.483653
wunderschones	wunderschönes	06-147-3-IV-Weg.csv	1	1	1	wunderschönes	0.76493
verhroren	verloren	06-147-3-IV-Weg.csv	1	52	1	verorten	0.0406309
gelbbraun	gelb-braun	06-147-3-IV-Weg.csv	1	1	1	gelbbraun	1
oky	okay	06-147-3-IV-Weg.csv	1	26	1	ok	0.493286
heiß	heißt	06-150-3-IV-Weg.csv	2	23	2	heiße	0.5
vermister	vermisster	06-150-3-IV-Weg.csv	2	3	2	vermißte	0.239931
brige	bringe	06-150-3-IV-Weg.csv	2	3	2	bringe	0.198886
bissirn	bisschen	06-150-3-IV-Weg.csv	1	57	1	Besprich	0.0333643
sönen	schönen	06-159-3-IV-Weg.csv	1	11	1	schönen	1
ferschwand	verschwand	06-159-3-IV-Weg.csv	3	5	3	verschwand	1
kelpte	klebte	06-159-3-IV-Weg.csv	1	4	1	gellte	0.433645
nihn	in	06-159-3-IV-Weg.csv	1	21	1	nie	0.126244
telofonNumer	Telefonnummer	06-159-3-IV-Weg.csv	1	33	1	Telefonnummer	0.140664
ergarte	ärgerte	06-159-3-IV-Weg.csv	1	1	1	gegarte	0.0478246
Strase	Straße	06-159-3-IV-Weg.csv	2	9	2	Straße	0.450195
kansta	kannste	06-159-3-IV-Weg.csv	1	1	1	kannste	0.206799
forbeikommen	vorbeikommen	06-159-3-IV-Weg.csv	1	2	1	vorbeikommen	0.694706
hitfe	Hilfe	06-160-3-IV-Weg.csv	1	2	1	hilfe	0.433965
seupfens	seufzend	06-160-3-IV-Weg.csv	1	1	1	surfen	0.287366
draussen	draußen	06-160-3-IV-Weg.csv	3	74	3	draußen	1
Schautd	schaut	06-160-3-IV-Weg.csv	1	2	1	Schaut	0.659103
eigenlich	eigentlich	06-160-3-IV-Weg.csv	1	2	1	eigentlich	0.35101
rausgehgangen	rausgegangen	06-160-3-IV-Weg.csv	1	1	1	rausgegangen	0.603251
hällt	hält	06-160-3-IV-Weg.csv	5	24	5	hält	0.697706
irer	ihrer	06-160-3-IV-Weg.csv	5	7	5	ihr	1
Kummpel	Kumpel	06-160-3-IV-Weg.csv	1	1	1	Kumpel	0.632471
anseige	Anzeige	06-160-3-IV-Weg.csv	1	1	1	anzeigen	0.446063
wauh	Wau	06-160-3-IV-Weg.csv	2	13	1	Wau	0.528635
wauh	wau	06-160-3-IV-Weg.csv	2	8	1	Wau	0.528635
iner	in	06-160-3-IV-Weg.csv	2	21	1	einer	0.355438
metter	Meter	06-160-3-IV-Weg.csv	1	1	1	Meter	0.409001
kndudelte	knuddelte	06-160-3-IV-Weg.csv	1	3	1	dudelte	0.380862
fress	friss	06-160-3-IV-Weg.csv	1	4	1	fress	0.740214
sei	seit	06-161-3-IV-Weg.csv	7	4	1	ist	0.25
sei	sein	06-161-3-IV-Weg.csv	7	20	1	ist	0.25
kobiren	kopieren	06-161-3-IV-Weg.csv	1	1	1	kopieren	0.541861
kobirte	kopierte	06-161-3-IV-Weg.csv	1	2	1	kopierte	0.541861
kobierte	kopierte	06-161-3-IV-Weg.csv	1	2	1	kopierte	0.695563
henke	hängte	06-161-3-IV-Weg.csv	1	23	1	Hänge	0.347438
fieleicht	vielleicht	06-161-3-IV-Weg.csv	2	27	2	vielleicht	1
lamsan	langsam	06-161-3-IV-Weg.csv	1	13	1	Langsamen	0.0252642
einsigen	einzigen	06-161-3-IV-Weg.csv	1	1	1	einzigen	0.542485
