original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
trozdem	trotzdem	06-497-3-IV-Weg.csv	3	10	3	trotzdem	0.687789
weinde	weinte	06-497-3-IV-Weg.csv	1	11	1	winde	0.436771
diesma	diesmal	06-497-3-IV-Weg.csv	2	3	2	diesmal	0.520911
heisen	heißen	06-500-3-IV-Weg.csv	2	3	2	heißen	1
trraurig	traurig	06-500-3-IV-Weg.csv	1	119	1	traurig	0.62596
strallte	strahlte	06-500-3-IV-Weg.csv	1	3	1	stellte	0.250603
ass	aß	06-500-3-IV-Weg.csv	3	7	3	aß	0.274093
Hatt	hat	06-603-3-IV-Weg.csv	1	131	1	hat	1
kulli	Kuli	06-604-3-IV-Weg.csv	1	5	1	coolem	0.03496
rufft	ruft	06-607-3-IV-Weg.csv	1	15	1	ruft	0.204882
anruff	Anruf	06-607-3-IV-Weg.csv	1	12	1	herauf	0.0535309
dmit	damit	06-612-3-IV-Weg.csv	2	8	2	mit	0.659103
budeln	buddeln	06-612-3-IV-Weg.csv	1	1	1	buddeln	0.508636
fille	viele	06-612-3-IV-Weg.csv	1	4	1	viele	0.43573
anrüfe	Anrufe	06-612-3-IV-Weg.csv	2	2	2	anrufe	0.576117
weiynte	weinte	06-612-3-IV-Weg.csv	1	11	1	weinte	0.493286
geKugt	gekuckt	06-612-3-IV-Weg.csv	1	33	1	gekuckt	0.44914
bomboms	Bonbons	06-612-3-IV-Weg.csv	1	1	1	Booms	0.286148
dabeiy	dabei	06-612-3-IV-Weg.csv	1	13	1	dabei	0.493286
Klingette	klingelte	06-612-3-IV-Weg.csv	1	23	1	klingelte	0.143978
Knabaessen	Knabberessen	06-612-3-IV-Weg.csv	1	1	1	Knapsen	0.181444
hungrich	hungrig	06-620-3-IV-Weg.csv	1	11	1	hungre	0.185028
schell	schnell	06-620-3-IV-Weg.csv	3	76	3	schelle	0.228433
Plakata	Plakate	06-622-3-IV-Weg.csv	1	88	1	Plakate	0.650654
hunge	Hunger	06-622-3-IV-Weg.csv	1	8	1	Hunger	0.215928
Danah	Danach	06-622-3-IV-Weg.csv	2	18	2	Dana	0.298252
danah	danach	06-622-3-IV-Weg.csv	1	21	1	Danach	0.5
verschwundden	verschwunden	06-640-3-IV-Weg.csv	1	41	1	verschwunden	0.659103
eineir	einer	06-640-3-IV-Weg.csv	1	9	1	eindeicht	0.101905
LoliePoP	Lollipop	06-640-3-IV-Weg.csv	1	44	1	LoliePoP	0
wohloren	verloren	06-643-3-IV-Weg.csv	1	52	1	wohleren	0.580734
fehloren	verloren	06-643-3-IV-Weg.csv	1	52	1	verloren	0.428026
fiendent	findet	06-643-3-IV-Weg.csv	1	5	1	findend	0.691254
brig	bring	06-643-3-IV-Weg.csv	2	9	2	brich	0.3778
briengt	bringt	06-643-3-IV-Weg.csv	1	14	1	bringt	0.700783
taht	tat	06-643-3-IV-Weg.csv	1	8	1	tagt	0.330106
reihn	rein	06-643-3-IV-Weg.csv	1	8	1	rein	0.449886
berükt	beruhigt	06-647-3-IV-Weg.csv	1	2	1	bükt	0.427347
Fuller	Füller	06-651-3-IV-Weg.csv	3	18	3	foliere	0.0428734
schrebtisch	Schreibtisch	06-659-3-IV-Weg.csv	1	4	1	septisch	0.300942
Plozlich	Plötzlich	06-659-3-IV-Weg.csv	2	117	2	Plötzlich	0.5
sugte	sagte	06-659-3-IV-Weg.csv	1	39	1	zuckte	0.426042
briingst	bringst	06-659-3-IV-Weg.csv	1	3	1	Priens	0.0353532
beschtumt	bestimmt	06-659-3-IV-Weg.csv	1	16	1	bestürmt	0.286115
sohon	schon	06-659-3-IV-Weg.csv	1	20	1	schon	0.526725
hofe	hoffe	06-659-3-IV-Weg.csv	1	1	1	hoffe	1
schonkte	schenkte	06-659-3-IV-Weg.csv	1	5	1	Schlange	0.116592
dor	dort	06-670-3-IV-Weg.csv	3	5	2	Bor	0.198455
Hofentlich	hoffentlich	06-682-3-IV-Weg.csv	1	6	1	hoffentlich	1
Hundewise	Hundewiese	06-692-3-IV-Weg.csv	1	1	1	Hundes	0.186826
okej	okay	06-692-3-IV-Weg.csv	4	26	4	Okey	1
glaich	gleich	06-692-3-IV-Weg.csv	1	7	1	gleich	0.624818
fühen	frühen	06-693-3-IV-Weg.csv	1	2	1	fühlen	0.0433001
fet	fällt	06-693-3-IV-Weg.csv	1	198	1	fett	0.174138
jemaand	jemand	06-693-3-IV-Weg.csv	1	46	1	jemand	0.247461
jemang	jemand	06-693-3-IV-Weg.csv	1	46	1	jemand	0.102943
tatsechlich	tatsächlich	06-693-3-IV-Weg.csv	1	7	1	tatsächlich	0.569507
alerbester	allerbester	06-693-3-IV-Weg.csv	1	1	1	allerbester	0.794067
freun	Freund	06-693-3-IV-Weg.csv	3	21	1	freut	0.23867
seitto	Salto	06-693-3-IV-Weg.csv	1	1	1	Histon	0.039726
telefonhöres	Telefonhörers	06-693-3-IV-Weg.csv	1	1	1	telefoniere	0.157544
narturlich	natürlich	06-693-3-IV-Weg.csv	2	19	2	natürlich	1
kricht	kriegt	06-693-3-IV-Weg.csv	11	51	3	gerecht	0.314481
Miterg	Mittag	06-693-3-IV-Weg.csv	1	2	1	Mittag	0.100189
zapellig	zappelig	07-001-4-I-Schule.csv	1	1	1	zappelig	0.257906
angeläschelt	angelächelt	07-002-4-I-Schule.csv	1	1	1	angelächelt	0.666487
ausnamsweise	ausnahmsweise	07-005-4-I-Schule.csv	1	1	1	ausnahmsweise	0.520812
stil	still	07-005-4-I-Schule.csv	3	7	3	Stiel	0.5
nem	dem	07-005-4-I-Schule.csv	1	8	1	einem	0.25
trift	trifft	07-015-4-I-Schule.csv	9	10	9	trifft	1
Jake	Jacke	07-015-4-I-Schule.csv	31	55	31	Jacke	1
zeikt	zeigt	07-015-4-I-Schule.csv	3	12	3	zeigt	1
angeommen	angekommen	07-018-4-I-Schule.csv	1	19	1	angenommen	0.582023
Eins	Eines	07-021-4-I-Schule.csv	1	4	1	Eins	1
Schulle	Schule	07-021-4-I-Schule.csv	4	27	4	Schule	0.390356
könntn	könnten	07-021-4-I-Schule.csv	1	3	1	könnt	0.636119
Bläter	Blätter	07-021-4-I-Schule.csv	2	7	2	Blätter	1
ausgetelt	ausgeteilt	07-021-4-I-Schule.csv	1	1	1	ausgehallt	0.157952
überracht	überrascht	07-021-4-I-Schule.csv	2	11	2	überrascht	0.216815
Mid	mit	07-023-4-I-Schule.csv	1	18	1	Met	0.214275
komd	kommt	07-023-4-I-Schule.csv	2	69	2	kommt	1
födSche	Pfötchen	07-023-4-I-Schule.csv	2	9	2	ödste	0.272307
ras	raus	07-023-4-I-Schule.csv	1	26	1	raus	1
Marte	Mathe	07-023-4-I-Schule.csv	1	15	1	Matte	1
kon	kommt	07-023-4-I-Schule.csv	1	69	1	kann	0.202675
VogenL	Vogel	07-023-4-I-Schule.csv	1	24	1	Vogel	0.397743
Lerern	Lehrerin	07-023-4-I-Schule.csv	1	101	1	Lehrern	0.103739
frö	freut	07-023-4-I-Schule.csv	1	42	1	früh	0.413598
sei	sich	07-023-4-I-Schule.csv	7	55	1	ist	0.25
er	der	07-023-4-I-Schule.csv	4	9	2	Er	0.142857
Vogeht	Vogel	07-023-4-I-Schule.csv	1	24	1	Vogt	0.456198
vlig	flieg	07-023-4-I-Schule.csv	1	2	1	flieg	0.443546
dieken	dicken	07-024-4-I-Schule.csv	2	6	2	dicken	0.361707
knudellich	knuddelig	07-024-4-I-Schule.csv	1	1	1	knuddeliger	0.21974
fütchen	Pfötchen	07-024-4-I-Schule.csv	1	9	1	Tütchen	0.367879
lanweilig	langweilig	07-024-4-I-Schule.csv	2	4	2	langweilig	0.531511
fötchen	Pfötchen	07-025-4-I-Schule.csv	4	9	4	Föten	0.48347
wersehn	Versehen	07-025-4-I-Schule.csv	1	20	1	wissen	0.275123
Fote	Pfote	07-025-4-I-Schule.csv	6	19	6	forte	0.217777
rausgekugt	rausgekuckt	07-025-4-I-Schule.csv	1	1	1	ausgeguckt	0.305487
sahsen	saßen	07-025-4-I-Schule.csv	2	10	2	saßen	0.265985
erschregt	erschreckt	07-025-4-I-Schule.csv	3	30	3	erschreckt	1
geschimft	geschimpft	07-025-4-I-Schule.csv	1	4	1	geschimpft	0.54374
suhr	zur	07-026-4-I-Schule.csv	2	6	2	zur	0.317324
schlübft	schlüpft	07-026-4-I-Schule.csv	2	3	2	schlüpft	0.695563
Lerein	Lehrerin	07-026-4-I-Schule.csv	1	101	1	lehren	0.0643843
schümft	schimpft	07-026-4-I-Schule.csv	1	6	1	schürft	0.442408
bringd	bringt	07-028-4-I-Schule.csv	1	14	1	bringt	0.744977
abgelegt	abgeleckt	07-028-4-I-Schule.csv	2	5	2	abgelegt	0.568799
wergesen	vergessen	07-028-4-I-Schule.csv	7	139	6	wegessen	0.435219
vegzubringen	wegzubringen	07-028-4-I-Schule.csv	1	1	1	wegzubringen	0.546663
erschrogen	erschrocken	07-028-4-I-Schule.csv	1	38	1	erschrocken	1
wemm	wem	07-029-4-I-Schule.csv	2	1	1	wies	0.0634624
wragte	fragte	07-029-4-I-Schule.csv	3	11	3	fragte	0.53606
wemm	Wem	07-029-4-I-Schule.csv	2	1	1	wies	0.0634624
Mahteaufgaben	Matheaufgaben	07-029-4-I-Schule.csv	1	2	1	Matheaufgaben	0.196931
Hörer	Höre	07-029-4-I-Schule.csv	1	1	1	hielte	0.020459
winde	finde	07-029-4-I-Schule.csv	1	1	1	winde	0.831836
Jetct	jetzt	07-031-4-I-Schule.csv	1	75	1	Jet	0.46096
konzantrien	konzentrieren	07-031-4-I-Schule.csv	1	2	1	konzentrieren	0.262917
Lehrerien	Lehrerin	07-031-4-I-Schule.csv	2	101	2	Lehrerin	0.537483
Hausofgaben	Hausaufgaben	07-035-4-I-Schule.csv	1	1	1	Hausaufgaben	0.47572
überast	überrascht	07-037-4-I-Schule.csv	1	11	1	überrascht	1
stubste	stupste	07-037-4-I-Schule.csv	1	1	1	stupste	0.695563
nehmlich	nämlich	07-037-4-I-Schule.csv	1	21	1	nämlich	0.188405
Untericht	Unterricht	07-037-4-I-Schule.csv	8	24	8	Unterricht	1
bällt	bellt	07-037-4-I-Schule.csv	1	138	1	Bällen	0.0611683
erschrigt	erschrickt	07-037-4-I-Schule.csv	1	2	1	erschrickt	0.399806
mekert	meckert	07-037-4-I-Schule.csv	1	1	1	meckert	0.715914
legte	leckte	07-040-4-I-Schule.csv	2	14	2	legte	0.734593
fant	fand	07-040-4-I-Schule.csv	3	5	3	fand	1
verschwant	verschwand	07-040-4-I-Schule.csv	1	5	1	verschwand	0.760215
knudelte	knuddelte	07-044-4-I-Schule.csv	1	3	1	knuddelte	0.508636
untericht	Unterricht	07-044-4-I-Schule.csv	9	24	9	Unterricht	1
belln	bellen	07-044-4-I-Schule.csv	1	17	1	Belt	0.113827
braust	brauchst	07-045-4-I-Schule.csv	2	3	2	braust	0.730839
Hande	Hände	07-045-4-I-Schule.csv	1	4	1	Hände	1
bewor	bevor	07-045-4-I-Schule.csv	1	4	1	bevor	0.558695
wolehn	wollen	07-049-4-I-Schule.csv	1	10	1	Wollen	0.347863
Schle	Schule	07-049-4-I-Schule.csv	6	27	6	Schule	1
Fed	fett	07-049-4-I-Schule.csv	1	1	1	Fegen	0.176681
Dah	Da	07-049-4-I-Schule.csv	2	20	2	da	1
schemt	schämt	07-049-4-I-Schule.csv	5	6	5	schäumt	0.288794
Lererin	Lehrerin	07-049-4-I-Schule.csv	26	101	26	Lehrerin	1
mahte	Mathe	07-052-4-I-Schule.csv	3	15	2	machte	0.399765
zapelten	zappelten	07-054-4-I-Schule.csv	1	1	1	zappelten	0.304202
murmmelt	murmelt	07-054-4-I-Schule.csv	1	1	1	murmelt	0.632471
stan	stand	07-061-4-I-Schule.csv	1	13	1	Star	0.172017
erchaken	erschraken	07-061-4-I-Schule.csv	1	2	1	erschlagen	0.0794638
worcheinen	Vorschein	07-061-4-I-Schule.csv	1	1	1	verschwinden	0.0723506
Leherin	Lehrerin	07-061-4-I-Schule.csv	12	101	12	Legerin	0.280074
süsen	süßen	07-061-4-I-Schule.csv	1	1	1	süßen	0.663567
seht	sehr	07-062-4-I-Schule.csv	1	67	1	sieht	0.5
degrüßen	begrüßen	07-062-4-I-Schule.csv	1	4	1	begrüßen	0.541025
werstegst	versteckst	07-062-4-I-Schule.csv	1	2	1	versinkst	0.0746815
verstege	verstecke	07-062-4-I-Schule.csv	1	4	1	versiege	0.113318
liedt	liebt	07-062-4-I-Schule.csv	1	1	1	lind	0.249769
untahalten	unterhalten	07-062-4-I-Schule.csv	1	2	1	unterhalten	0.639736
ka	kann	07-062-4-I-Schule.csv	2	54	2	gar	0.221049
deiden	beiden	07-062-4-I-Schule.csv	1	5	1	beiden	0.303561
aufgade	Aufgabe	07-062-4-I-Schule.csv	1	2	1	Aufgabe	0.258846
schleichst	schleicht	07-062-4-I-Schule.csv	1	5	1	schleichst	0.911812
versteg	versteck	07-062-4-I-Schule.csv	1	5	1	versiegen	0.0772435
ervisch	erwisch	07-062-4-I-Schule.csv	1	1	1	erlisch	0.367879
virt	wird	07-062-4-I-Schule.csv	1	27	1	wird	0.24998
Lohrarin	Lehrerin	07-062-4-I-Schule.csv	1	101	1	Lehrerin	0.377856
angerand	angerannt	07-063-4-I-Schule.csv	3	9	3	angerannt	0.573948
dedacht	gedacht	07-063-4-I-Schule.csv	1	3	1	bedacht	0.206476
Dunach	Danach	07-063-4-I-Schule.csv	2	18	2	Danach	0.472893
nächmlich	nämlich	07-063-4-I-Schule.csv	1	21	1	nämlich	0.664805
wahrtette	wartete	07-064-4-I-Schule.csv	1	19	1	wartete	0.447653
Schulgelende	Schulgelände	07-064-4-I-Schule.csv	3	3	3	Schulgelände	0.62161
stoterte	stotterte	07-064-4-I-Schule.csv	1	1	1	stotterte	0.447663
düfen	dürfen	07-064-4-I-Schule.csv	1	5	1	dürfen	0.488943
gibs	gibts	07-064-4-I-Schule.csv	2	2	2	gib's	0.333333
mam	man	07-064-4-I-Schule.csv	1	16	1	nahm	1
persirt	passiert	07-064-4-I-Schule.csv	1	75	1	Pausieren	0.034791
Fohte	Pfote	07-064-4-I-Schule.csv	1	19	1	fochten	0.21928
geschelt	geschellt	07-064-4-I-Schule.csv	2	2	2	geschellt	0.622622
Matematiglererin	Mathematiklehrerin	07-064-4-I-Schule.csv	1	1	1	Mathematikerin	0.0975733
kwasten	quatschten	07-064-4-I-Schule.csv	1	3	1	kosten	0.449935
gesogen	gezogen	07-064-4-I-Schule.csv	1	5	1	gesogen	0.5157
paeinlich	peinlich	07-064-4-I-Schule.csv	1	5	1	dennoch	0.0444629
bscheftigt	beschäftigt	07-065-4-I-Schule.csv	1	6	1	beschäftigt	0.31734
mergt	merkt	07-065-4-I-Schule.csv	7	16	7	merkt	1
grabelt	krabbelt	07-065-4-I-Schule.csv	1	15	1	grabbelt	0.325082
gekriclt	gekriegt	07-065-4-I-Schule.csv	1	15	1	gekegelt	0.408192
winte	winkte	07-073-4-I-Schule.csv	1	13	1	winde	0.434564
Stime	Stimme	07-073-4-I-Schule.csv	1	6	1	Stimme	0.307991
hüfte	hüpfte	07-073-4-I-Schule.csv	1	2	1	Hüfte	0.610264
Mahtetest	Mathetest	07-073-4-I-Schule.csv	10	14	10	magertest	0.198867
heimlisch	heimlich	07-073-4-I-Schule.csv	1	2	1	himmlisch	0.24016
umbedinkt	unbedingt	07-073-4-I-Schule.csv	2	4	2	unbedingt	0.461718
geschmit	geschimpft	07-073-4-I-Schule.csv	1	4	1	Geschmeide	0.142291
mitnemen	mitnehmen	07-074-4-I-Schule.csv	8	9	8	mitnehmen	0.520812
bergüßte	begrüßte	07-074-4-I-Schule.csv	1	3	1	begrüßte	0.271548
Matehtest	Mathetest	07-074-4-I-Schule.csv	1	14	1	Matetee	0.30191
begonen	begonnen	07-074-4-I-Schule.csv	4	4	4	bekommen	0.227615
foher	Woher	07-074-4-I-Schule.csv	1	1	1	focht	0.0856285
wustest	wusstest	07-074-4-I-Schule.csv	1	2	1	Wuchtens	0.108
Donnstag	Donnerstag	07-075-4-I-Schule.csv	1	3	1	Donnerstag	0.321082
Danachh	Danach	07-075-4-I-Schule.csv	1	18	1	danach	0.490881
rechmte	rechnete	07-075-4-I-Schule.csv	1	4	1	rechte	0.615308
Fogel	Vogel	07-075-4-I-Schule.csv	7	24	7	Vogel	0.501548
Leraren	Lehrerin	07-075-4-I-Schule.csv	3	101	3	Lehrerin	0.0830553
schwerigkeiten	Schwierigkeiten	07-077-4-I-Schule.csv	1	1	1	Schwierigkeiten	0.350994
Pfand	fand	07-077-4-I-Schule.csv	1	5	1	Pfand	0.301068
armme	Arme	07-080-4-I-Schule.csv	1	5	1	amen	0.264393
Allz	Als	07-080-4-I-Schule.csv	3	26	3	als	0.372372
frakte	fragte	07-080-4-I-Schule.csv	2	11	2	fragte	1
fogel	Vogel	07-080-4-I-Schule.csv	7	24	7	Vogel	1
ferscheuchen	verscheuchen	07-080-4-I-Schule.csv	1	2	1	verscheuchen	0.767189
Tuhen	tun	07-080-4-I-Schule.csv	1	11	1	tun	0.139079
fobei	vorbei	07-080-4-I-Schule.csv	3	20	3	Vogtei	0.0157831
reuch	ruhig	07-082-4-I-Schule.csv	2	5	2	raucht	0.28494
geheurt	gehört	07-082-4-I-Schule.csv	1	14	1	ventral	0.0195981
schmugelt	schmuggelt	07-085-4-I-Schule.csv	1	1	1	schmuggelt	0.50723
nimst	nimmst	07-085-4-I-Schule.csv	2	3	2	nimmst	0.752353
Klassenzimer	Klassenzimmer	07-085-4-I-Schule.csv	1	3	1	klassentiefer	0.109057
Pas	Pass	07-085-4-I-Schule.csv	3	3	3	pass	0.351445
völig	völlig	07-085-4-I-Schule.csv	1	2	1	völlig	0.709682
Belen	bellen	07-085-4-I-Schule.csv	2	17	1	bellen	0.487719
wonhin	wohin	07-085-4-I-Schule.csv	1	1	1	wohin	0.636119
gekichat	gekichert	07-088-4-I-Schule.csv	2	3	2	gekichert	0.639736
gerechnit	gerechnet	07-088-4-I-Schule.csv	1	3	1	greinen	0.0902085
klapt	klappt	07-090-4-I-Schule.csv	1	2	1	klappt	0.275662
schlieslig	schließlich	07-090-4-I-Schule.csv	1	3	1	schließlich	0.461869
fiendet	findet	07-090-4-I-Schule.csv	2	5	2	findet	1
kwatschen	quatschen	07-090-4-I-Schule.csv	1	4	1	quatschen	0.17565
Samsta	Samstag	07-091-4-I-Schule.csv	1	3	1	Samstag	0.134132
fors	vors	07-091-4-I-Schule.csv	1	1	1	vors	0.434042
heur	Hör	07-091-4-I-Schule.csv	2	2	1	um	0.0572545
heur	hör	07-091-4-I-Schule.csv	2	2	1	um	0.0572545
Sahs	saß	07-092-4-I-Schule.csv	1	59	1	sacht	0.212962
wüste	wüsste	07-092-4-I-Schule.csv	1	1	1	wie	0.117131
ihate	hatte	07-092-4-I-Schule.csv	1	427	1	hatte	0.425088
Mathematikuntericht	Mathematikunterricht	07-092-4-I-Schule.csv	1	1	1	Mathematikerin	0.0883709
flok	flog	07-092-4-I-Schule.csv	1	3	1	flog	1
wihr	wir	07-092-4-I-Schule.csv	1	16	1	wir	0.16636
Spazihren	spazieren	07-092-4-I-Schule.csv	1	116	1	Spazieren	0.587319
meinzt	meinst	07-095-4-I-Schule.csv	1	1	1	meinst	0.753337
angelast	angelacht	07-095-4-I-Schule.csv	1	1	1	Angelas	0.270505
umacht	Ohnmacht	07-095-4-I-Schule.csv	1	2	1	macht	0.556215
sohfort	sofort	07-097-4-I-Schule.csv	1	24	1	sofort	0.731247
behmerkt	bemerkt	07-097-4-I-Schule.csv	1	18	1	bemerkt	0.34792
berügen	beruhigen	07-097-4-I-Schule.csv	1	1	1	berücken	0.642579
Frauf	Frau	07-097-4-I-Schule.csv	1	6	1	Freud	0.0736664
Sied	sieht	07-097-4-I-Schule.csv	2	159	1	sieht	0.508381
gehlasen	gelassen	07-097-4-I-Schule.csv	1	9	1	gelassen	0.349367
konzetrierte	konzentrierte	07-100-4-I-Schule.csv	1	1	1	konzentrierte	0.570972
Dafon	davon	07-100-4-I-Schule.csv	1	12	1	davon	0.419031
arber	aber	07-100-4-I-Schule.csv	2	60	2	aber	1
lererin	Lehrerin	07-100-4-I-Schule.csv	8	101	8	Lehrerin	0.117453
ankekommen	angekommen	07-102-4-I-Schule.csv	1	19	1	angekommen	0.642256
veraten	verraten	07-102-4-I-Schule.csv	1	1	1	verraten	0.210453
Plözich	Plötzlich	07-104-4-I-Schule.csv	1	117	1	Plötze	0.278881
gukc	guck	07-105-4-I-Schule.csv	1	5	1	guck	0.539286
Befor	Bevor	07-105-4-I-Schule.csv	2	2	2	bevor	0.245576
anfengt	anfängt	07-105-4-I-Schule.csv	3	3	3	anfängt	0.176835
begint	beginnt	07-105-4-I-Schule.csv	2	3	2	beginnt	0.155987
fersteckte	versteckte	07-110-4-I-Schule.csv	2	7	2	versteckte	0.801807
Mante	Mantel	07-110-4-I-Schule.csv	1	10	1	mahnte	0.0894743
apgelegt	abgeleckt	07-110-4-I-Schule.csv	1	5	1	abgelegt	0.656407
fersuncken	versunken	07-110-4-I-Schule.csv	1	1	1	versunken	0.52331
spet	spät	07-110-4-I-Schule.csv	2	4	2	spät	1
nichz	nichts	07-110-4-I-Schule.csv	1	25	1	nichts	0.222239
dismal	diesmal	07-110-4-I-Schule.csv	1	3	1	diesmal	0.713013
wegeflogen	weggeflogen	07-110-4-I-Schule.csv	1	1	1	weggeflogen	0.214147
geschiemft	geschimpft	07-110-4-I-Schule.csv	1	4	1	geschimpft	0.399342
sonde	sondern	07-110-4-I-Schule.csv	1	6	1	Sonde	0.464753
fermiest	vermisst	07-111-4-I-Schule.csv	2	78	2	vermiest	0.456886
dammit	damit	07-111-4-I-Schule.csv	1	8	1	Damit	0.296248
geganden	gegangen	07-111-4-I-Schule.csv	1	57	1	gegangen	0.187016
andaren	anderen	07-111-4-I-Schule.csv	2	5	2	anderen	0.31973
rosschleichen	rausschleichen	07-111-4-I-Schule.csv	1	2	1	anschleichen	0.259142
Uogel	Vogel	07-111-4-I-Schule.csv	1	24	1	mogel	0.367879
Schulule	Schule	07-112-4-I-Schule.csv	1	27	1	Schulze	0.474371
okey	Okay	07-112-4-I-Schule.csv	17	22	4	Okay	0.5
solen	Sollen	07-112-4-I-Schule.csv	4	1	1	sollen	1
inh	ihn	07-112-4-I-Schule.csv	1	270	1	ende	0.126349
dadrien	dadrin	07-113-4-I-Schule.csv	1	1	1	Baderin	0.133492
Schlekte	schleckte	07-113-4-I-Schule.csv	1	5	1	schleckte	0.551284
ferükt	verrückt	07-113-4-I-Schule.csv	1	10	1	verrückt	0.352418
Einstern	Ein-Stern	07-113-4-I-Schule.csv	1	1	1	Einsern	0.611935
ahle	alle	07-113-4-I-Schule.csv	1	39	1	alle	0.395306
Lechelte	lächelte	07-113-4-I-Schule.csv	1	9	1	lächelte	0.622814
gemeinsan	gemeinsam	07-116-4-I-Schule.csv	1	3	1	gemeinsamen	0.0381461
gekuchelt	gekuschelt	07-116-4-I-Schule.csv	1	1	1	gekuschelt	0.250878
ferstektas	verstecktes	07-117-4-I-Schule.csv	1	1	1	verorteter	0.122991
zraf	traf	07-117-4-I-Schule.csv	1	2	1	traf	0.587889
Schullfeg	Schulweg	07-117-4-I-Schule.csv	1	2	1	Schule	0.239404
kug	kuck	07-117-4-I-Schule.csv	2	9	2	kuck	0.642579
Ferstekt	versteckt	07-117-4-I-Schule.csv	1	44	1	versteckt	1
Schullklasse	Schulklasse	07-117-4-I-Schule.csv	1	1	1	Allklasse	0.157207
besa	besser	07-117-4-I-Schule.csv	1	5	1	besser	1
Fra	Frau	07-117-4-I-Schule.csv	1	6	1	frag	0.157203
reschenhäft	Rechenheft	07-117-4-I-Schule.csv	1	1	1	riesenhaft	0.146317
fengd	fängt	07-117-4-I-Schule.csv	1	29	1	fegt	0.473894
abeiten	arbeiten	07-117-4-I-Schule.csv	1	1	1	arbeiten	1
jake	Jacke	07-117-4-I-Schule.csv	10	55	10	Jacke	0.419492
Lereren	Lehrerin	07-117-4-I-Schule.csv	3	101	3	Lehrerin	0.0882177
weisst	weißt	07-122-4-I-Schule.csv	2	14	2	weist	0.36009
mitnehm	mitnehmen	07-122-4-I-Schule.csv	1	9	1	meinten	0.0922289
nästes	nächstes	07-122-4-I-Schule.csv	1	1	1	äste	0.423965
herlich	herrlich	07-124-4-I-Schule.csv	1	1	1	herrlich	1
verabreded	verabredet	07-127-4-I-Schule.csv	1	7	1	verabredet	0.392195
Mattel	Mantel	07-127-4-I-Schule.csv	1	10	1	Martell	0.271858
Kamm	kam	07-127-4-I-Schule.csv	7	129	7	kam	1
mattel	Mantel	07-127-4-I-Schule.csv	1	10	1	Martell	0.269019
Stegen	stecken	07-127-4-I-Schule.csv	1	7	1	siegen	0.087914
gegieselt	gekitzelt	07-127-4-I-Schule.csv	1	1	1	gekieselt	0.678627
Mate	Mathe	07-127-4-I-Schule.csv	1	15	1	Mathe	0.5
wenster	Fenster	07-127-4-I-Schule.csv	1	80	1	wetzte	0.140843
Lerherin	Lehrerin	07-127-4-I-Schule.csv	2	101	2	Legerin	0.239136
grieg	krieg	07-127-4-I-Schule.csv	1	4	1	krieg	0.58461
eger	Ärger	07-127-4-I-Schule.csv	1	39	1	Gier	0.159548
anbelte	anbellte	07-128-4-I-Schule.csv	2	2	2	anbellte	0.374576
schemte	schämte	07-128-4-I-Schule.csv	1	2	1	schämte	1
begrüst	begrüßt	07-129-4-I-Schule.csv	3	4	3	begrüßt	0.216197
bings	bringst	07-129-4-I-Schule.csv	1	3	1	bangst	0.186854
bu	du	07-129-4-I-Schule.csv	1	14	1	du	0.286719
guk	guck	07-132-4-I-Schule.csv	1	5	1	guckt	1
behrührt	berührt	07-132-4-I-Schule.csv	1	4	1	berührt	0.238256
angefan	angefangen	07-132-4-I-Schule.csv	1	1	1	angewandt	0.0702945
bällen	bellen	07-132-4-I-Schule.csv	1	17	1	Bällen	0.188353
getrofen	getroffen	07-135-4-I-Schule.csv	10	13	10	getroffen	0.676331
sabern	sabbern	07-135-4-I-Schule.csv	1	1	1	Schabern	0.419021
geckwatsche	Gequatsche	07-135-4-I-Schule.csv	1	1	1	Gequatsche	0.289557
abgelengt	abgelenkt	07-135-4-I-Schule.csv	2	2	2	abgelenkt	0.598597
Mamtel	Mantel	07-135-4-I-Schule.csv	1	10	1	Mantel	0.61761
gekrabet	gekrabbelt	07-135-4-I-Schule.csv	1	5	1	gekrabbelt	0.107827
neil	weil	07-136-4-I-Schule.csv	1	82	1	nein	0.31888
nimnt	nimmt	07-136-4-I-Schule.csv	1	56	1	nimmt	0.521457
schuere	schwere	07-136-4-I-Schule.csv	1	1	1	schwere	0.397523
Aufgole	Aufgabe	07-136-4-I-Schule.csv	1	2	1	Aufgabe	0.385178
Lehrerrin	Lehrerin	07-136-4-I-Schule.csv	1	101	1	Lehrerin	0.499112
leherin	Lehrerin	07-136-4-I-Schule.csv	2	101	2	Legerin	0.279077
verscheut	verscheucht	07-136-4-I-Schule.csv	1	2	1	verscheuch	0.154764
Lehrerinn	Lehrerin	07-136-4-I-Schule.csv	2	101	2	Lehrerin	0.529013
ergar	Ärger	07-138-4-I-Schule.csv	4	39	4	ergabt	0.109958
kriekst	kriegst	07-138-4-I-Schule.csv	1	8	1	kriechst	0.43693
gewart	gewarnt	07-138-4-I-Schule.csv	1	2	1	gewacht	0.622151
ausbügst	ausbüxt	07-138-4-I-Schule.csv	1	1	1	ausbuchst	0.329753
hörn	hören	07-138-4-I-Schule.csv	1	3	1	hör	0.29194
sach	sah	07-138-4-I-Schule.csv	3	46	3	Sachen	1
machsts	machst	07-138-4-I-Schule.csv	1	7	1	machst	0.418263
