original|corrected|filename
auf_zu_geben|aufzugeben|06-021-3-IV-Weg.csv
jemad|jemand|06-021-3-IV-Weg.csv
gefrut|gefreut|06-021-3-IV-Weg.csv
kurser|kurzer|06-021-3-IV-Weg.csv
ränte|~rennte|06-021-3-IV-Weg.csv
fer_Schuden|verschwunden|06-023-3-IV-Weg.csv
nimt|niemand|06-023-3-IV-Weg.csv
Agerufen|angerufen|06-023-3-IV-Weg.csv
gefuden|gefunden|06-023-3-IV-Weg.csv
f*eut|freut|06-023-3-IV-Weg.csv
brint|bringt|06-023-3-IV-Weg.csv
Lusa|Lutscher|06-023-3-IV-Weg.csv
feut|freut|06-023-3-IV-Weg.csv
mart|macht|06-023-3-IV-Weg.csv
verschwand|verschwand|06-024-3-IV-Weg.csv
Plakal|Plakat|06-024-3-IV-Weg.csv
0123456|0123456|06-024-3-IV-Weg.csv
nach|Nach|06-024-3-IV-Weg.csv
minute|Minute|06-024-3-IV-Weg.csv
gucke|gucke|06-024-3-IV-Weg.csv
sofor|sofort|06-024-3-IV-Weg.csv
Telefon-^numer|Telefonnummer|06-025-3-IV-Weg.csv
möglige|mögliche|06-025-3-IV-Weg.csv
wahrtet|wartet|06-025-3-IV-Weg.csv
Stif|Stift|06-025-3-IV-Weg.csv
nutiren|notieren|06-025-3-IV-Weg.csv
gedrügt|gedrückt|06-025-3-IV-Weg.csv
über_glücklich|überglücklich|06-025-3-IV-Weg.csv
Plagate|Plakate|06-026-3-IV-Weg.csv
"weil|"|weil|06-026-3-IV-Weg.csv
falehn|fallen|06-026-3-IV-Weg.csv
schded|steht|06-026-3-IV-Weg.csv
grigt|kriegt|06-026-3-IV-Weg.csv
schengt|schenkt|06-026-3-IV-Weg.csv
glücklic|glücklich|06-026-3-IV-Weg.csv
30|30|06-028-3-IV-Weg.csv
Löcher|Lutscher|06-028-3-IV-Weg.csv
hun_rich|hungrig|06-028-3-IV-Weg.csv
schüchel|Schüssel|06-028-3-IV-Weg.csv
kleppt|klebt|06-029-3-IV-Weg.csv
gekleppt|geklebt|06-029-3-IV-Weg.csv
ge-^legt|gelegt|06-029-3-IV-Weg.csv
denkten|~denkten|06-029-3-IV-Weg.csv
zu-^rück|zurück|06-029-3-IV-Weg.csv
Haus_tele-^fon|Haustelefon|06-029-3-IV-Weg.csv
Stek_brief|Steckbrief|06-029-3-IV-Weg.csv
brauchst|brauchst|06-029-3-IV-Weg.csv
wei-^nen|weinen|06-029-3-IV-Weg.csv
sicher|sicher|06-029-3-IV-Weg.csv
Haut|waut|06-029-3-IV-Weg.csv
Hau|Wau|06-029-3-IV-Weg.csv
"sagt|"|sagt|06-029-3-IV-Weg.csv
Juppie|?Juppie|06-029-3-IV-Weg.csv
enach|nach|06-029-3-IV-Weg.csv
oo|oo|06-029-3-IV-Weg.csv
vermiest|vermisst|06-029-3-IV-Weg.csv
Lolypop|Lollipop|06-029-3-IV-Weg.csv
sehete|~sehete|06-029-3-IV-Weg.csv
trostem|trotzdem|06-029-3-IV-Weg.csv
gekommem|gekommen|06-029-3-IV-Weg.csv
arme|Arme|06-029-3-IV-Weg.csv
aller_beste|allerbeste|06-029-3-IV-Weg.csv
gebriengt|~gebringt|06-029-3-IV-Weg.csv
kuck|Kuck|06-029-3-IV-Weg.csv
fermißt|vermisst|06-031-3-IV-Weg.csv
ben|den|06-031-3-IV-Weg.csv
Jemand|Jemand|06-031-3-IV-Weg.csv
rermißen|vermissen|06-031-3-IV-Weg.csv
verlorene|verlorene|06-035-3-IV-Weg.csv
lieb|lieb|06-035-3-IV-Weg.csv
auf_^geklebt|aufgeklebt|06-035-3-IV-Weg.csv
gesag_^t|gesagt|06-035-3-IV-Weg.csv
hir_her|hierher|06-035-3-IV-Weg.csv
okay|okay|06-035-3-IV-Weg.csv
geguckt|geguckt|06-035-3-IV-Weg.csv
um-^armt|umarmt|06-035-3-IV-Weg.csv
ewig|ewig|06-035-3-IV-Weg.csv
Statd|Stadt|06-037-3-IV-Weg.csv
seien|sein|06-037-3-IV-Weg.csv
Forsichtzhalber|Vorsichtshalber|06-037-3-IV-Weg.csv
vollen|vollen|06-037-3-IV-Weg.csv
fressnapf|Fressnapf|06-037-3-IV-Weg.csv
überzeugt|überzeugt|06-037-3-IV-Weg.csv
bedangte|bedankte|06-037-3-IV-Weg.csv
späte|später|06-037-3-IV-Weg.csv
kahm|kam|06-037-3-IV-Weg.csv
"freude|"|Freude|06-037-3-IV-Weg.csv
Lauf|Lauf|06-037-3-IV-Weg.csv
frass|fraß|06-037-3-IV-Weg.csv
stunde|Stunde|06-040-3-IV-Weg.csv
lang|lang|06-040-3-IV-Weg.csv
spielt|spielt|06-040-3-IV-Weg.csv
Kugelschreiber|Kugelschreiber|06-040-3-IV-Weg.csv
fünf|fünf|06-040-3-IV-Weg.csv
Telfon_nummer|Telefonnummer|06-045-3-IV-Weg.csv
nasse|nasse|06-045-3-IV-Weg.csv
ehmannt|jemand|06-045-3-IV-Weg.csv
auf_schreiben|aufschreiben|06-045-3-IV-Weg.csv
gehlekt|gelegt|06-045-3-IV-Weg.csv
vas|was|06-045-3-IV-Weg.csv
umahmt|umarmt|06-045-3-IV-Weg.csv
lekeres|Leckeres|06-045-3-IV-Weg.csv
schwanz|Schwanz|06-045-3-IV-Weg.csv
DOdo|Dodo|06-049-3-IV-Weg.csv
weg_Gelauf-^en|weggelaufen|06-049-3-IV-Weg.csv
warumm|warum|06-049-3-IV-Weg.csv
weg_Gelaufen|weggelaufen|06-049-3-IV-Weg.csv
an_Gekommen|angekommen|06-049-3-IV-Weg.csv
Gesch-^enk|Geschenk|06-049-3-IV-Weg.csv
um_armmt|umarmt|06-049-3-IV-Weg.csv
vermießt|vermisst|06-052-3-IV-Weg.csv
gefanden|gefunden|06-052-3-IV-Weg.csv
langweilte|langweilte|06-052-3-IV-Weg.csv
klinngelt|klingelt|06-052-3-IV-Weg.csv
klinngeln|Klingeln|06-052-3-IV-Weg.csv
klinngelte|klingelte|06-052-3-IV-Weg.csv
kuschelt|kuschelt|06-052-3-IV-Weg.csv
Glücklich|Glücklich|06-052-3-IV-Weg.csv
weinen|Weinen|06-054-3-IV-Weg.csv
Undd|Und|06-054-3-IV-Weg.csv
schlurft|schlurft|06-054-3-IV-Weg.csv
Schon|Schon|06-054-3-IV-Weg.csv
neues|Neues|06-054-3-IV-Weg.csv
ernst|ernst|06-054-3-IV-Weg.csv
Dong|Dong|06-054-3-IV-Weg.csv
jupi|?jupi|06-054-3-IV-Weg.csv
Jupi|?Jupi|06-054-3-IV-Weg.csv
direck|direkt|06-054-3-IV-Weg.csv
Schmeckt|Schmeckt|06-054-3-IV-Weg.csv
freu|freu|06-054-3-IV-Weg.csv
soooo|soooo|06-054-3-IV-Weg.csv
morge|Morgen|06-057-3-IV-Weg.csv
steg_Briefe|Steckbriefe|06-057-3-IV-Weg.csv
fotet|wartet|06-057-3-IV-Weg.csv
*anorch|Danach|06-057-3-IV-Weg.csv
frut|freut|06-057-3-IV-Weg.csv
s_iet|sieht|06-057-3-IV-Weg.csv
"u|"|und|06-057-3-IV-Weg.csv
klieneln|klingeln|06-057-3-IV-Weg.csv
fret|freut|06-057-3-IV-Weg.csv
dos|dass|06-057-3-IV-Weg.csv
"fret|"|freut|06-057-3-IV-Weg.csv
Zetteln|Zetteln|06-058-3-IV-Weg.csv
gesahgt|gesagt|06-058-3-IV-Weg.csv
ges-^ehen|gesehen|06-058-3-IV-Weg.csv
Luca|Lutscher|06-058-3-IV-Weg.csv
aufgestanden|aufgestanden|06-060-3-IV-Weg.csv
gesucht|gesucht|06-060-3-IV-Weg.csv
ohne|ohne|06-060-3-IV-Weg.csv
Erfolg|Erfolg|06-060-3-IV-Weg.csv
aufzuhengen|aufzuhängen|06-060-3-IV-Weg.csv
standt|stand|06-060-3-IV-Weg.csv
Vermisstenplakat|Vermisstenplakat|06-060-3-IV-Weg.csv
brauch|brauch|06-060-3-IV-Weg.csv
ausgeteilt|ausgeteilt|06-060-3-IV-Weg.csv
Langsam|Langsam|06-060-3-IV-Weg.csv
glaubte|glaubte|06-060-3-IV-Weg.csv
zugestoßen|zugestoßen|06-060-3-IV-Weg.csv
währ|wäre|06-060-3-IV-Weg.csv
trauriger|trauriger|06-060-3-IV-Weg.csv
Aperat|Apparat|06-060-3-IV-Weg.csv
Sorgen|Sorgen|06-060-3-IV-Weg.csv
ungefähr|ungefähr|06-060-3-IV-Weg.csv
besten|besten|06-060-3-IV-Weg.csv
freue|freue|06-060-3-IV-Weg.csv
lekt|legt|06-060-3-IV-Weg.csv
hörer|Hörer|06-060-3-IV-Weg.csv
Lächeln|Lächeln|06-060-3-IV-Weg.csv
enklich|endlich|06-060-3-IV-Weg.csv
zurück_halten|zurückhalten|06-060-3-IV-Weg.csv
versprach|versprach|06-060-3-IV-Weg.csv
aufzupassen|aufzupassen|06-060-3-IV-Weg.csv
stat|Stadt|06-061-3-IV-Weg.csv
stekbrife|Steckbriefe|06-061-3-IV-Weg.csv
ih*er|ihrer|06-061-3-IV-Weg.csv
Telefon_^numer|Telefonnummer|06-061-3-IV-Weg.csv
hausnumer|Hausnummer|06-061-3-IV-Weg.csv
hofnung|Hoffnung|06-061-3-IV-Weg.csv
aufgestelt|aufgestellt|06-061-3-IV-Weg.csv
Terase|Terasse|06-061-3-IV-Weg.csv
suchst|suchst|06-061-3-IV-Weg.csv
?!|?!|06-061-3-IV-Weg.csv
da|Da|06-061-3-IV-Weg.csv
Etwas|Etwas|06-061-3-IV-Weg.csv
Terasse|Terasse|06-061-3-IV-Weg.csv
um_Armte|umarmte|06-061-3-IV-Weg.csv
Frölich|fröhlich|06-061-3-IV-Weg.csv
Loli*|Lolli|06-061-3-IV-Weg.csv
allen|allein|06-062-3-IV-Weg.csv
"dei|"|bei|06-062-3-IV-Weg.csv
sage|sage|06-062-3-IV-Weg.csv
trenen|Tränen|06-062-3-IV-Weg.csv
"Na|"|Na|06-062-3-IV-Weg.csv
cklar|klar|06-062-3-IV-Weg.csv
dring|bring|06-062-3-IV-Weg.csv
binst|bins|06-062-3-IV-Weg.csv
Lolix|Lolli|06-062-3-IV-Weg.csv
15|15|06-063-3-IV-Weg.csv
auszuteilen|auszuteilen|06-063-3-IV-Weg.csv
Bismarck_straße|Bismarckstraße|06-063-3-IV-Weg.csv
tarurig|traurig|06-063-3-IV-Weg.csv
hockte|hockte|06-063-3-IV-Weg.csv
falsch|falsch|06-063-3-IV-Weg.csv
Prokop|Prokop|06-063-3-IV-Weg.csv
vieles|Vieles|06-063-3-IV-Weg.csv
Warte|Warte|06-063-3-IV-Weg.csv
Kein|Kein|06-063-3-IV-Weg.csv
problem|Problem|06-063-3-IV-Weg.csv
vorwürfe|Vorwürfe|06-063-3-IV-Weg.csv
Weist|Weißt|06-063-3-IV-Weg.csv
morgen|morgen|06-063-3-IV-Weg.csv
"vorbei|"|vorbei|06-063-3-IV-Weg.csv
gefolkt|gefolgt|06-063-3-IV-Weg.csv
Bistmarck_straße|Bismarckstraße|06-063-3-IV-Weg.csv
abholst|abholst|06-063-3-IV-Weg.csv
kannst|kannst|06-063-3-IV-Weg.csv
vorbeibringen|vorbeibringen|06-063-3-IV-Weg.csv
Klar|Klar|06-063-3-IV-Weg.csv
mache|mache|06-063-3-IV-Weg.csv
vergessen|vergessen|06-063-3-IV-Weg.csv
bellent|bellend|06-063-3-IV-Weg.csv
unsinn|Unsinn|06-063-3-IV-Weg.csv
Tollen|tollen|06-063-3-IV-Weg.csv
tust|tust|06-063-3-IV-Weg.csv
Nichts|Nichts|06-063-3-IV-Weg.csv
Danken|danken|06-063-3-IV-Weg.csv
Guck|Guck|06-063-3-IV-Weg.csv
frießt|frisst|06-063-3-IV-Weg.csv
Schussel|Schüssel|06-063-3-IV-Weg.csv
aufwacht|aufwacht|06-064-3-IV-Weg.csv
Nesten|Nächsten|06-064-3-IV-Weg.csv
Große|große|06-064-3-IV-Weg.csv
sahs|saß|06-064-3-IV-Weg.csv
hoffte|hoffte|06-064-3-IV-Weg.csv
an_gefangen|angefangen|06-064-3-IV-Weg.csv
weihnen|weinen|06-064-3-IV-Weg.csv
"weist|"|weißt|06-064-3-IV-Weg.csv
wen|wen|06-064-3-IV-Weg.csv
höre|höre|06-064-3-IV-Weg.csv
geschang|Geschenk|06-064-3-IV-Weg.csv
da_beie|dabei|06-064-3-IV-Weg.csv
bekan|bekam|06-064-3-IV-Weg.csv
1000|1000|06-064-3-IV-Weg.csv
dank|danke|06-064-3-IV-Weg.csv
sondan|sondern|06-064-3-IV-Weg.csv
fress_naf|Fressnapf|06-064-3-IV-Weg.csv
abehaun|abgehauen|06-064-3-IV-Weg.csv
Mitwoch|Mittwoch|06-068-3-IV-Weg.csv
nach_mittag|Nachmittag|06-068-3-IV-Weg.csv
verlore|verloren|06-068-3-IV-Weg.csv
Ganzen|ganzen|06-068-3-IV-Weg.csv
Traurig|Traurig|06-068-3-IV-Weg.csv
fehrlaufen|verlaufen|06-068-3-IV-Weg.csv
Meldung|Meldung|06-068-3-IV-Weg.csv
kliget|klingelt|06-068-3-IV-Weg.csv
Weinen|weinen|06-068-3-IV-Weg.csv
schenckte|schenkte|06-068-3-IV-Weg.csv
seha|sehr|06-068-3-IV-Weg.csv
hunrig|hungrig|06-068-3-IV-Weg.csv
sturzt|stürzt|06-068-3-IV-Weg.csv
fresnapf|Fressnapf|06-068-3-IV-Weg.csv
Des_wegen|Deswegen|06-073-3-IV-Weg.csv
hoft|hofft|06-073-3-IV-Weg.csv
Wande|Wände|06-073-3-IV-Weg.csv
Gasi|Gassi|06-073-3-IV-Weg.csv
"schält|"|schellt|06-073-3-IV-Weg.csv
brummte|brummte|06-073-3-IV-Weg.csv
um_amt|umarmt|06-073-3-IV-Weg.csv
Inenstad|Innenstadt|06-074-3-IV-Weg.csv
aufgelegt|aufgelegt|06-074-3-IV-Weg.csv
mitgnomen|mitgenommen|06-074-3-IV-Weg.csv
sizte|~sitzte|06-075-3-IV-Weg.csv
ohb|ob|06-075-3-IV-Weg.csv
Pluzlich|Plötzlich|06-075-3-IV-Weg.csv
Faler|Voller|06-075-3-IV-Weg.csv
auf_regung|Aufregung|06-075-3-IV-Weg.csv
gest|gestellt|06-077-3-IV-Weg.csv
Pause|Pause|06-077-3-IV-Weg.csv
bissien|bisschen|06-077-3-IV-Weg.csv
steht|stellt|06-077-3-IV-Weg.csv
Hund-^futter|Hundefutter|06-077-3-IV-Weg.csv
gücklich|glücklich|06-077-3-IV-Weg.csv
fein|fein|06-077-3-IV-Weg.csv
Ferschwunden|Verschwunden|06-078-3-IV-Weg.csv
dach|nach|06-078-3-IV-Weg.csv
mit|Mit|06-078-3-IV-Weg.csv
wem|wem|06-078-3-IV-Weg.csv
spreche|spreche|06-078-3-IV-Weg.csv
nachricht|Nachricht|06-078-3-IV-Weg.csv
dein|den|06-078-3-IV-Weg.csv
meher|mehr|06-078-3-IV-Weg.csv
einsam|einsam|06-078-3-IV-Weg.csv
giebte|~gibte|06-078-3-IV-Weg.csv
mit_einander|miteinander|06-078-3-IV-Weg.csv
schulzeit|Schulzeit|06-080-3-IV-Weg.csv
unter_nemen|unternehmen|06-080-3-IV-Weg.csv
spars|Spaß|06-080-3-IV-Weg.csv
abgehuen|abgehauen|06-080-3-IV-Weg.csv
ferteilte|verteilte|06-080-3-IV-Weg.csv
fermise|vermisse|06-080-3-IV-Weg.csv
Telefonnumme|Telefonnummer|06-080-3-IV-Weg.csv
Lasrs|Lars|06-080-3-IV-Weg.csv
Toll|toll|06-080-3-IV-Weg.csv
straße|Straße|06-080-3-IV-Weg.csv
bringst|bringst|06-080-3-IV-Weg.csv
zehn|zehn|06-080-3-IV-Weg.csv
"Ja|"|ja|06-080-3-IV-Weg.csv
klar|klar|06-080-3-IV-Weg.csv
schüss|tschüss|06-080-3-IV-Weg.csv
Ihr|ihr|06-080-3-IV-Weg.csv
verlorn|verloren|06-082-3-IV-Weg.csv
frag|frag|06-082-3-IV-Weg.csv
wie|Wie|06-082-3-IV-Weg.csv
Gelb|Gelb|06-082-3-IV-Weg.csv
klingelts|klingelts|06-085-3-IV-Weg.csv
Horte|hörte|06-085-3-IV-Weg.csv
aufregung|Aufregung|06-085-3-IV-Weg.csv
erwarten|erwarten|06-085-3-IV-Weg.csv
drückten|drückten|06-085-3-IV-Weg.csv
Wg_gelauufen|weggelaufen|06-088-3-IV-Weg.csv
später|Später|06-088-3-IV-Weg.csv
j_emand|jemand|06-088-3-IV-Weg.csv
prima|prima|06-088-3-IV-Weg.csv
Antwortete|antwortete|06-088-3-IV-Weg.csv
"na|"|Na|06-088-3-IV-Weg.csv
gekringelt|geklingelt|06-088-3-IV-Weg.csv
duf|auf|06-090-3-IV-Weg.csv
Träne|Träne|06-090-3-IV-Weg.csv
Schlislich|Schließlich|06-090-3-IV-Weg.csv
Gluck-lich|glücklich|06-090-3-IV-Weg.csv
Tatsechlich|Tatsächlich|06-090-3-IV-Weg.csv
angekomen|angekommen|06-090-3-IV-Weg.csv
Nachmittags|nachmittags|06-091-3-IV-Weg.csv
Dadrauf|Dadrauf|06-091-3-IV-Weg.csv
Telefonnummer|Telefonnummer|06-091-3-IV-Weg.csv
ihm|im|06-091-3-IV-Weg.csv
lächelt|lächelt|06-091-3-IV-Weg.csv
standen|standen|06-091-3-IV-Weg.csv
drückte|drückte|06-091-3-IV-Weg.csv
Verlaufen|verlaufen|06-092-3-IV-Weg.csv
"Roten|"|roten|06-092-3-IV-Weg.csv
halsband|Halsband|06-092-3-IV-Weg.csv
Lacht|lacht|06-092-3-IV-Weg.csv
Herein|herein|06-092-3-IV-Weg.csv
Fütter|Futter|06-092-3-IV-Weg.csv
Staßen_Wand|Straßenwand|06-095-3-IV-Weg.csv
Telefon_nummer|Telefonnummer|06-095-3-IV-Weg.csv
damid|damit|06-095-3-IV-Weg.csv
schüssel|Schüssel|06-095-3-IV-Weg.csv
sooo|sooo|06-095-3-IV-Weg.csv
wufff|wuff|06-095-3-IV-Weg.csv
soooooo|sooooo|06-095-3-IV-Weg.csv
früer|früher|06-095-3-IV-Weg.csv
hellt|hält|06-095-3-IV-Weg.csv
Lolliiii|Lolli|06-095-3-IV-Weg.csv
vollllll|voll|06-095-3-IV-Weg.csv
dodooooo|Dodoooooo|06-095-3-IV-Weg.csv
dodooooooo|Dodooooooo|06-095-3-IV-Weg.csv
wunder|Wunder|06-095-3-IV-Weg.csv
leaaaaaaa|Leaaaaaaa|06-095-3-IV-Weg.csv
pass|pass|06-095-3-IV-Weg.csv
zuuuu|zuuuu|06-095-3-IV-Weg.csv
Weinst|weinst|06-095-3-IV-Weg.csv
weg_gehlaufen|weggelaufen|06-097-3-IV-Weg.csv
vermisstenschilder|Vermisstenschilder|06-102-3-IV-Weg.csv
rein_ging|reinging|06-102-3-IV-Weg.csv
Wartete|wartete|06-102-3-IV-Weg.csv
Bring|bring|06-102-3-IV-Weg.csv
drring|?drring|06-102-3-IV-Weg.csv
ließ|ließ|06-102-3-IV-Weg.csv
schenkte|schenkte|06-102-3-IV-Weg.csv
überglücklich|überglücklich|06-102-3-IV-Weg.csv
Anschlißend|Anschließend|06-104-3-IV-Weg.csv
Waren|waren|06-104-3-IV-Weg.csv
rausgekommen|rausgekommen|06-104-3-IV-Weg.csv
hab_en|haben|06-104-3-IV-Weg.csv
total|total|06-105-3-IV-Weg.csv
Plakart|Plakat|06-105-3-IV-Weg.csv
aufgeschriben|aufgeschrieben|06-105-3-IV-Weg.csv
sten|stehen|06-105-3-IV-Weg.csv
"umarmen|"|umarmen|06-105-3-IV-Weg.csv
Deshalb|Deshalb|06-108-3-IV-Weg.csv
aufgengt|aufgehängt|06-108-3-IV-Weg.csv
Trrrrring|?Trrrrring|06-108-3-IV-Weg.csv
Zufrieden|Zufrieden|06-108-3-IV-Weg.csv
ver_sch_wun_den|verschwunden|06-110-3-IV-Weg.csv
plakte|Plakate|06-110-3-IV-Weg.csv
Plaka**n|Plakaten|06-110-3-IV-Weg.csv
Plake|Plakate|06-110-3-IV-Weg.csv
aufhenkt|aufhängt|06-110-3-IV-Weg.csv
st_ift|Stift|06-110-3-IV-Weg.csv
gelach|gelacht|06-110-3-IV-Weg.csv
gelase|gelassen|06-110-3-IV-Weg.csv
stür_^st|stürzt|06-110-3-IV-Weg.csv
"aus|"|aufs|06-110-3-IV-Weg.csv
bildern|Bildern|06-111-3-IV-Weg.csv
Telefon-^nummer|Telefonnummer|06-111-3-IV-Weg.csv
nehben|neben|06-111-3-IV-Weg.csv
telofonieren|telefonieren|06-111-3-IV-Weg.csv
zusam-^men|zusammen|06-111-3-IV-Weg.csv
verlorende|~verlorende|06-112-3-IV-Weg.csv
nächsten|nächsten|06-112-3-IV-Weg.csv
hale|habe|06-112-3-IV-Weg.csv
Fremden|fremden|06-112-3-IV-Weg.csv
Zwei|Zwei|06-112-3-IV-Weg.csv
tasächlich|tatsächlich|06-112-3-IV-Weg.csv
bielder|Bilder|06-113-3-IV-Weg.csv
andwortet|antwortet|06-113-3-IV-Weg.csv
Klebeband|Klebeband|06-116-3-IV-Weg.csv
stuhl|Stuhl|06-120-3-IV-Weg.csv
gelbes|gelbes|06-120-3-IV-Weg.csv
culi|Kuli|06-120-3-IV-Weg.csv
Laut|laut|06-120-3-IV-Weg.csv
Leckeren|leckeren|06-120-3-IV-Weg.csv
rant|~rannt|06-120-3-IV-Weg.csv
fra|fraß|06-120-3-IV-Weg.csv
Verlorende|verlorene|06-122-3-IV-Weg.csv
meldete|meldete|06-122-3-IV-Weg.csv
wehr|wäre|06-122-3-IV-Weg.csv
umarmde|umarmte|06-122-3-IV-Weg.csv
bedankte|bedankte|06-122-3-IV-Weg.csv
mehmen|neben|06-124-3-IV-Weg.csv
vielen|Vielen|06-124-3-IV-Weg.csv
bis|Bis|06-124-3-IV-Weg.csv
drauß|draußen|06-124-3-IV-Weg.csv
Hautür|Haustür|06-124-3-IV-Weg.csv
noch|nach|06-127-3-IV-Weg.csv
Sommer|Sommer|06-127-3-IV-Weg.csv
Stegbriefe|Steckbriefe|06-127-3-IV-Weg.csv
gehangen|~gehangen|06-127-3-IV-Weg.csv
aufhengen|Aufhängen|06-127-3-IV-Weg.csv
uuf|auf|06-127-3-IV-Weg.csv
schreglich|schrecklich|06-127-3-IV-Weg.csv
gann|kann|06-127-3-IV-Weg.csv
atwas|etwas|06-127-3-IV-Weg.csv
du|Du|06-127-3-IV-Weg.csv
auf_hörn|aufhören|06-127-3-IV-Weg.csv
wor_bei|vorbei|06-127-3-IV-Weg.csv
"na|"|na|06-127-3-IV-Weg.csv
kla|klar|06-127-3-IV-Weg.csv
keg|leg|06-127-3-IV-Weg.csv
Dannge|Danke|06-127-3-IV-Weg.csv
wer|wäre|06-127-3-IV-Weg.csv
"nie|"|nie|06-127-3-IV-Weg.csv
ihr|hier|06-127-3-IV-Weg.csv
ätwas|etwas|06-127-3-IV-Weg.csv
trostung|Tröstung|06-127-3-IV-Weg.csv
dannge|danke|06-127-3-IV-Weg.csv
wielen|vielen|06-127-3-IV-Weg.csv
danng|Dank|06-127-3-IV-Weg.csv
gestoben|gestorben|06-127-3-IV-Weg.csv
ferlohren|verloren|06-132-3-IV-Weg.csv
über-^al|überall|06-132-3-IV-Weg.csv
Fütterschüssel|Futterschüssel|06-132-3-IV-Weg.csv
freudetre-^nen|Freudentränen|06-132-3-IV-Weg.csv
bählt|bellt|06-132-3-IV-Weg.csv
freundetränen|Freudentränen|06-132-3-IV-Weg.csv
halben|halben|06-134-3-IV-Weg.csv
Par|paar|06-134-3-IV-Weg.csv
ferganen|vergangen|06-134-3-IV-Weg.csv
gerad|gerade|06-134-3-IV-Weg.csv
plötzlch|plötzlich|06-134-3-IV-Weg.csv
omarmt|umarmt|06-134-3-IV-Weg.csv
such|such|06-135-3-IV-Weg.csv
Weinen|Weinen|06-135-3-IV-Weg.csv
jem|jemand|06-135-3-IV-Weg.csv
Linken|linken|06-135-3-IV-Weg.csv
ha-^ltet|haltet|06-135-3-IV-Weg.csv
Drausen|Draußen|06-135-3-IV-Weg.csv
Fresnapf|Fressnapf|06-135-3-IV-Weg.csv
hin_Gelegt|hingelegt|06-135-3-IV-Weg.csv
trosten|~trosten|06-135-3-IV-Weg.csv
geschischte|Geschichte|06-135-3-IV-Weg.csv
draufsteht|draufsteht|06-136-3-IV-Weg.csv
uber_al|überall|06-136-3-IV-Weg.csv
in|hin|06-136-3-IV-Weg.csv
leute|Leute|06-136-3-IV-Weg.csv
drauf_gucken|draufgucken|06-136-3-IV-Weg.csv
Aderese|Adresse|06-136-3-IV-Weg.csv
bie|bei|06-136-3-IV-Weg.csv
zuhase|zuhause|06-136-3-IV-Weg.csv
Kingelt|klingelt|06-136-3-IV-Weg.csv
fersopter|Fenster|06-136-3-IV-Weg.csv
si*h|sich|06-136-3-IV-Weg.csv
entlaufen|entlaufen|06-138-3-IV-Weg.csv
verzfeifelt|verzweifelt|06-138-3-IV-Weg.csv
füchterlich|fürchterlich|06-138-3-IV-Weg.csv
Plöztl-^ich|Plötzlich|06-138-3-IV-Weg.csv
Freudes-^sprung|Freudensprung|06-138-3-IV-Weg.csv
Kannst|Kannst|06-138-3-IV-Weg.csv
vorbei_bringen|vorbeibringen|06-138-3-IV-Weg.csv
vermisse|vermisse|06-138-3-IV-Weg.csv
erst_mal|erstmal|06-138-3-IV-Weg.csv
weckgelaufen|weggelaufen|06-139-3-IV-Weg.csv
Plackarte|Plakate|06-139-3-IV-Weg.csv
über-^raschung|Überraschung|06-139-3-IV-Weg.csv
froho|froh|06-139-3-IV-Weg.csv
?**|?**|06-140-3-IV-Weg.csv
Verloren|verloren|06-140-3-IV-Weg.csv
vermisst|Vermisst|06-140-3-IV-Weg.csv
Paar|Paar|06-140-3-IV-Weg.csv
Tage|Tage|06-140-3-IV-Weg.csv
Nächstes|nächstes|06-140-3-IV-Weg.csv
aß|aß|06-140-3-IV-Weg.csv
Lollypop|Lollipop|06-140-3-IV-Weg.csv
plarkarte|Plakate|06-143-3-IV-Weg.csv
wegerand|weggerannt|06-143-3-IV-Weg.csv
Plarkard|Plakat|06-143-3-IV-Weg.csv
Tellefonanumer|Telefonnummer|06-143-3-IV-Weg.csv
aufhoren|aufhören|06-143-3-IV-Weg.csv
Lamsam|langsam|06-143-3-IV-Weg.csv
stehlt|stellt|06-143-3-IV-Weg.csv
anz|ans|06-143-3-IV-Weg.csv
Tellefonn|Telefon|06-143-3-IV-Weg.csv
wardet|wartet|06-143-3-IV-Weg.csv
nihmernd|niemand|06-143-3-IV-Weg.csv
vohrher|vorher|06-143-3-IV-Weg.csv
Notren|notieren|06-143-3-IV-Weg.csv
fergesen|vergessen|06-143-3-IV-Weg.csv
kullern|kullern|06-143-3-IV-Weg.csv
rutsche|Rutsche|06-143-3-IV-Weg.csv
Wasser-^fahl|Wasserfall|06-143-3-IV-Weg.csv
odos|Dodos|06-143-3-IV-Weg.csv
stüme|Stimme|06-143-3-IV-Weg.csv
wunder_schones|wunderschönes|06-147-3-IV-Weg.csv
verhroren|verloren|06-147-3-IV-Weg.csv
hangt|~hangt|06-147-3-IV-Weg.csv
ihr|Ihr|06-147-3-IV-Weg.csv
gelb_braun|gelb-braun|06-147-3-IV-Weg.csv
weiße|weiße|06-147-3-IV-Weg.csv
flecken|Flecken|06-147-3-IV-Weg.csv
oky|okay|06-147-3-IV-Weg.csv
freuts|freuts|06-147-3-IV-Weg.csv
dong|dong|06-147-3-IV-Weg.csv
heiß|heißt|06-150-3-IV-Weg.csv
stadt|Stadt|06-150-3-IV-Weg.csv
vermister|vermisster|06-150-3-IV-Weg.csv
brige|bringe|06-150-3-IV-Weg.csv
bissirn|bisschen|06-150-3-IV-Weg.csv
