original|corrected|filename|freq_ori|freq_cor|freq_tup
sieh|sich|07-288-4-I-Schule.csv|13|1933|5
Kuen|kucken|07-288-4-I-Schule.csv|1|26|1
Strafe|Strafe|07-288-4-I-Schule.csv|1|3|1
stadtTor|Stadttor|07-289-4-I-Schule.csv|1|1|1
verstakt|versteckt|07-289-4-I-Schule.csv|1|78|1
kurze|Kurze|07-289-4-I-Schule.csv|5|4|1
Vögelchen|Vögelchen|07-289-4-I-Schule.csv|1|1|1
Erchrekt|erschreckt|07-289-4-I-Schule.csv|1|63|1
zu-gleich|zugleich|07-289-4-I-Schule.csv|1|3|1
schämt|schämt|07-289-4-I-Schule.csv|1|7|1
Erger|Ärger|07-289-4-I-Schule.csv|2|57|2
handen|Händen|07-290-4-I-Schule.csv|1|6|1
Geiheim|Geheim|07-290-4-I-Schule.csv|1|1|1
nebeneinnander|nebeneinander|07-290-4-I-Schule.csv|1|4|1
geckuckt|gekuckt|07-290-4-I-Schule.csv|3|39|3
ergentwohien|irgendwohin|07-290-4-I-Schule.csv|1|3|1
geschrieben|geschrieben|07-290-4-I-Schule.csv|5|15|5
geckuck|gekuckt|07-290-4-I-Schule.csv|1|39|1
nachdenken|nachdenken|07-290-4-I-Schule.csv|3|2|2
schuchtern|schüchtern|07-290-4-I-Schule.csv|1|2|1
nimmst|nimmst|07-291-4-I-Schule.csv|1|4|1
Mitgebracht|mitgebracht|07-291-4-I-Schule.csv|1|60|1
flüstern|flüstern|07-291-4-I-Schule.csv|1|1|1
gesehon|gesehen|07-291-4-I-Schule.csv|1|267|1
süser|süßer|07-291-4-I-Schule.csv|1|10|1
rumBelt|rumbellt|07-291-4-I-Schule.csv|1|1|1
Lerehrin|Lehrerin|07-293-4-I-Schule.csv|1|264|1
uberast|überrascht|07-293-4-I-Schule.csv|1|18|1
eigene|eigene|07-293-4-I-Schule.csv|1|1|1
geglaupt|geglaubt|07-293-4-I-Schule.csv|1|2|1
demm|dem|07-295-4-I-Schule.csv|2|933|2
rause|raus|07-295-4-I-Schule.csv|1|432|1
Klassenszimmer|Klassenzimmer|07-295-4-I-Schule.csv|1|15|1
gehnohmen|genommen|07-295-4-I-Schule.csv|1|63|1
Heimlich|Heimlich|07-295-4-I-Schule.csv|3|3|3
anbelld|anbellt|07-295-4-I-Schule.csv|1|2|1
Donnerstag|Donnerstag|07-298-4-I-Schule.csv|3|6|3
Qatschten|quatschten|07-298-4-I-Schule.csv|1|3|1
arbeitete|arbeitete|07-298-4-I-Schule.csv|3|4|3
Plotzlich|plötzlich|07-298-4-I-Schule.csv|27|198|1
sekunde|Sekunde|07-298-4-I-Schule.csv|1|1|1
schimpfte|schimpfte|07-298-4-I-Schule.csv|4|5|4
Tehma|Thema|07-298-4-I-Schule.csv|1|6|1
nimd|nimmt|07-299-4-I-Schule.csv|3|92|3
freit|freut|07-299-4-I-Schule.csv|3|227|3
unterist|Unterricht|07-299-4-I-Schule.csv|1|30|1
heislen|heißen|07-299-4-I-Schule.csv|1|10|1
Paul|Paul|07-299-4-I-Schule.csv|3|3|3
Lala|Lala|07-299-4-I-Schule.csv|3|2|2
Mahtetext|Mathetest|07-299-4-I-Schule.csv|1|23|1
Tema|Thema|07-299-4-I-Schule.csv|1|6|1
tierhaus|Tierhaus|07-299-4-I-Schule.csv|1|1|1
sechs|sechs|07-303-4-I-Schule.csv|1|1|1
Bücher|Bücher|07-303-4-I-Schule.csv|2|3|2
MahteAufgaben|Matheaufgaben|07-303-4-I-Schule.csv|1|3|1
dret|dreht|07-303-4-I-Schule.csv|2|8|2
behalten|behalten|07-307-4-I-Schule.csv|2|3|2
schlekte|schleckte|07-307-4-I-Schule.csv|1|6|1
beailten|beeilten|07-307-4-I-Schule.csv|1|1|1
schweren|schweren|07-307-4-I-Schule.csv|1|2|1
gehoben|gehoben|07-310-4-I-Schule.csv|1|1|1
hiß|hieß|07-310-4-I-Schule.csv|2|25|2
leicht|leicht|07-310-4-I-Schule.csv|3|3|3
breunlich|bräunlich|07-310-4-I-Schule.csv|1|1|1
Nämlich|nämlich|07-310-4-I-Schule.csv|2|30|1
gezeickt|gezeigt|07-310-4-I-Schule.csv|1|28|1
Kurtz|kurz|07-310-4-I-Schule.csv|5|22|2
füsterte|flüsterte|07-310-4-I-Schule.csv|1|12|1
früen|frühen|07-316-4-I-Schule.csv|1|6|1
begrüssen|begrüßen|07-316-4-I-Schule.csv|1|12|1
unte|unter|07-316-4-I-Schule.csv|1|266|1
unterich|Unterricht|07-316-4-I-Schule.csv|1|30|1
grünemeier|Grünemeier|07-316-4-I-Schule.csv|3|3|3
Matematik|Mathematik|07-316-4-I-Schule.csv|1|8|1
büst|büxt|07-316-4-I-Schule.csv|1|1|1
Fengt|fängt|07-316-4-I-Schule.csv|2|65|2
Fagsen|Faxen|07-317-4-I-Schule.csv|1|1|1
schmosen|schmusen|07-317-4-I-Schule.csv|1|2|1
schreib|schreib|07-317-4-I-Schule.csv|1|1|1
Text|Text|07-317-4-I-Schule.csv|1|1|1
ehn|ihn|07-317-4-I-Schule.csv|1|663|1
Lererinen|Lehrerinnen|07-317-4-I-Schule.csv|1|3|1
unl|und|07-317-4-I-Schule.csv|1|9827|1
Peilnich|peinlich|07-317-4-I-Schule.csv|1|18|1
Jak|Jacke|07-322-4-I-Schule.csv|1|226|1
knudelt|knuddelt|07-324-4-I-Schule.csv|1|1|1
schlecht|schleicht|07-324-4-I-Schule.csv|4|26|1
sient|sieht|07-324-4-I-Schule.csv|4|274|1
Lehrehrin|Lehrerin|07-324-4-I-Schule.csv|2|264|2
Lieber|lieber|07-327-4-I-Schule.csv|1|9|1
vleißig|fleißig|07-327-4-I-Schule.csv|1|1|1
abhauen|abhauen|07-327-4-I-Schule.csv|1|4|1
bälen|bellen|07-327-4-I-Schule.csv|1|34|1
auslöser|Auslöser|07-327-4-I-Schule.csv|1|1|1
Leharin|Lehrerin|07-327-4-I-Schule.csv|1|264|1
abgennomen|abgenommen|07-327-4-I-Schule.csv|1|2|1
zugenommen|zugenommen|07-328-4-I-Schule.csv|1|1|1
unterhielten|unterhielten|07-328-4-I-Schule.csv|1|1|1
Leise|leise|07-328-4-I-Schule.csv|4|37|2
Arbeiteten|arbeiteten|07-328-4-I-Schule.csv|1|1|1
klätterte|kletterte|07-328-4-I-Schule.csv|1|4|1
lachelte|lächelte|07-328-4-I-Schule.csv|1|13|1
grüßt|grüßt|07-329-4-I-Schule.csv|3|3|3
getzt|gehts|07-329-4-I-Schule.csv|1|17|1
weise|weiß|07-329-4-I-Schule.csv|2|52|2
neine|nein|07-329-4-I-Schule.csv|1|101|1
go|Gott|07-329-4-I-Schule.csv|1|5|1
zei|sei|07-329-4-I-Schule.csv|2|23|1
dang|Dank|07-329-4-I-Schule.csv|2|20|1
krige|kriege|07-329-4-I-Schule.csv|1|6|1
Hausa|Hause|07-329-4-I-Schule.csv|1|406|1
Matamatig|Mathematik|07-329-4-I-Schule.csv|1|8|1
krahelte|krabbelte|07-329-4-I-Schule.csv|1|7|1
Bell|Bell|07-329-4-I-Schule.csv|4|2|2
dörfen|dürfen|07-329-4-I-Schule.csv|2|7|2
Nein|mein|07-329-4-I-Schule.csv|29|134|1
zur|zu|07-329-4-I-Schule.csv|268|1455|2
Kan|Kann|07-331-4-I-Schule.csv|5|6|1
schleiß|schleich|07-331-4-I-Schule.csv|1|4|1
wegfliegt|wegfliegt|07-331-4-I-Schule.csv|1|2|1
nisch|nicht|07-331-4-I-Schule.csv|1|1177|1
schulHund|Schulhund|07-331-4-I-Schule.csv|1|2|1
Daf|darf|07-331-4-I-Schule.csv|1|31|1
Hay|Hey|07-334-4-I-Schule.csv|2|26|2
kwacen|quatschen|07-334-4-I-Schule.csv|1|5|1
milen|mitten|07-334-4-I-Schule.csv|1|7|1
arbeilen|Arbeiten|07-334-4-I-Schule.csv|1|2|1
bekomen|gekommen|07-334-4-I-Schule.csv|19|115|1
trieft|trifft|07-338-4-I-Schule.csv|1|11|1
Gehen|Gehen|07-338-4-I-Schule.csv|13|4|2
griegst|kriegst|07-338-4-I-Schule.csv|1|11|1
egarl|egal|07-338-4-I-Schule.csv|1|11|1
hoffentlich|hoffentlich|07-338-4-I-Schule.csv|3|8|2
Nierenkerken|Nierenkerken|07-338-4-I-Schule.csv|1|2|1
nierenkerken|Nierenkerken|07-338-4-I-Schule.csv|1|2|1
begang|begann|07-339-4-I-Schule.csv|2|6|2
geografi|Geografie|07-339-4-I-Schule.csv|1|1|1
schützen|schützen|07-339-4-I-Schule.csv|1|1|1
tehma|Thema|07-339-4-I-Schule.csv|1|6|1
Peimlich|peinlich|07-339-4-I-Schule.csv|1|18|1
gesprun.gen|gesprungen|07-339-4-I-Schule.csv|1|56|1
Sollen|Sollen|07-340-4-I-Schule.csv|2|4|2
daute|dauerte|07-340-4-I-Schule.csv|1|5|1
dürfen|dürfen|07-340-4-I-Schule.csv|2|7|2
poblem|Problem|07-340-4-I-Schule.csv|1|7|1
dünner|dünner|07-340-4-I-Schule.csv|2|2|2
Voge|Vogel|07-340-4-I-Schule.csv|2|266|2
Neeeeein|Neeeeein|07-340-4-I-Schule.csv|1|1|1
alll|alle|07-340-4-I-Schule.csv|1|269|1
Fehrstekte|versteckte|07-342-4-I-Schule.csv|1|19|1
Pasier|passiert|07-342-4-I-Schule.csv|1|104|1
Frieg|Frieg|07-342-4-I-Schule.csv|9|9|9
kaputgelacht|kaputtgelacht|07-342-4-I-Schule.csv|1|1|1
Schnuppern|schnuppern|07-346-4-I-Schule.csv|1|1|1
Mädchens|Mädchens|07-346-4-I-Schule.csv|1|3|1
feten|fetten|07-346-4-I-Schule.csv|1|2|1
Rechenbuch|Rechenbuch|07-346-4-I-Schule.csv|2|2|2
Schreibbuch|Schreibbuch|07-346-4-I-Schule.csv|1|1|1
weglaufen|weglaufen|07-346-4-I-Schule.csv|1|4|1
Ergebniss|Ergebnis|07-346-4-I-Schule.csv|1|1|1
bell|bell|07-346-4-I-Schule.csv|4|7|4
Brille|Brille|07-346-4-I-Schule.csv|1|1|1
icht|ich|07-346-4-I-Schule.csv|1|849|1
Lehreerin|Lehrerin|07-346-4-I-Schule.csv|1|264|1
imma|immer|07-346-4-I-Schule.csv|1|225|1
lach|lach|07-346-4-I-Schule.csv|3|3|3
jacken|Jacken|07-347-4-I-Schule.csv|1|2|1
rechnett|rechnet|07-347-4-I-Schule.csv|1|32|1
rastet|rastet|07-347-4-I-Schule.csv|1|1|1
puatschen|quatschen|07-349-4-I-Schule.csv|1|5|1
gettrofen|getroffen|07-354-4-I-Schule.csv|1|20|1
gesteigt|gezeigt|07-354-4-I-Schule.csv|1|28|1
überscht|überrascht|07-354-4-I-Schule.csv|1|18|1
seigt|heißt|07-354-4-I-Schule.csv|8|46|1
antwrete|antwortete|07-354-4-I-Schule.csv|1|59|1
plöstlich|plötzlich|07-354-4-I-Schule.csv|3|198|1
Past|Past|07-354-4-I-Schule.csv|2|1|1
gegkommen|gekommen|07-354-4-I-Schule.csv|1|115|1
antwertete|antwortete|07-354-4-I-Schule.csv|1|59|1
gefrofen|getroffen|07-355-4-I-Schule.csv|1|20|1
beandwortete|beantwortete|07-355-4-I-Schule.csv|1|2|1
Höpft|hüpft|07-355-4-I-Schule.csv|1|31|1
entdeckte|entdeckte|07-359-4-I-Schule.csv|1|3|1
Psch|Pscht|07-359-4-I-Schule.csv|1|1|1
Schmitz|Schmitz|07-359-4-I-Schule.csv|1|2|1
grinste|grinste|07-359-4-I-Schule.csv|1|1|1
Sags|Sags|07-360-4-I-Schule.csv|1|1|1
niemande|niemandem|07-360-4-I-Schule.csv|1|2|1
zeigs|zeigts|07-360-4-I-Schule.csv|1|1|1
leckts|leckt|07-360-4-I-Schule.csv|1|66|1
abzuholen|abzuholen|07-360-4-I-Schule.csv|4|4|4
sol|so|07-360-4-I-Schule.csv|3|483|1
Rechnete|rechnete|07-360-4-I-Schule.csv|1|22|1
geflattert|geflattert|07-360-4-I-Schule.csv|1|1|1
Rot|rot|07-360-4-I-Schule.csv|2|16|1
beckomme|bekomme|07-360-4-I-Schule.csv|2|7|2
risigen|riesigen|07-360-4-I-Schule.csv|2|2|2
traff|traf|07-361-4-I-Schule.csv|1|20|1
Leherrin|Lehrerin|07-361-4-I-Schule.csv|2|264|2
müsste|müsste|07-361-4-I-Schule.csv|2|2|2
wekgeschlichen|weggeschlichen|07-361-4-I-Schule.csv|1|1|1
Müller|Müller|07-361-4-I-Schule.csv|23|23|23
neme|nehme|07-361-4-I-Schule.csv|1|7|1
Eintrag|Eintrag|07-361-4-I-Schule.csv|1|1|1
nimm|nimm|07-361-4-I-Schule.csv|4|11|4
NachMittag|Nachmittag|07-369-4-I-Schule.csv|1|39|1
haeimlich|heimlich|07-369-4-I-Schule.csv|1|24|1
Kassen|Klassen|07-369-4-I-Schule.csv|1|2|1
Fenstern|Fenstern|07-369-4-I-Schule.csv|5|6|5
dierekt|direkt|07-369-4-I-Schule.csv|2|17|2
pupu|Pupu|07-369-4-I-Schule.csv|1|1|1
anbehld|anbellt|07-369-4-I-Schule.csv|1|2|1
abgenomen|abgenommen|07-369-4-I-Schule.csv|1|2|1
peinliche|peinliche|07-371-4-I-Schule.csv|1|1|1
aufachte|aufwachte|07-371-4-I-Schule.csv|1|1|1
gerubelt|gerubbelt|07-371-4-I-Schule.csv|1|1|1
Klass|Klasse|07-371-4-I-Schule.csv|2|59|2
verwandert|verwundert|07-371-4-I-Schule.csv|1|7|1
wahl|Wahl|07-371-4-I-Schule.csv|2|2|1
hiiiiiii|hiiiiiii|07-371-4-I-Schule.csv|1|1|1
packten|packten|07-371-4-I-Schule.csv|1|1|1
schlimmste|Schlimmste|07-371-4-I-Schule.csv|1|1|1
richtige|richtige|07-371-4-I-Schule.csv|2|2|2
andwort|Antwort|07-371-4-I-Schule.csv|2|6|2
Mhm|Mhm|07-371-4-I-Schule.csv|1|1|1
murmelte|murmelte|07-371-4-I-Schule.csv|2|3|2
lamsam|langsam|07-371-4-I-Schule.csv|1|63|1
nästen|nächsten|07-371-4-I-Schule.csv|3|56|3
merckte|merkte|07-371-4-I-Schule.csv|3|37|3
schrit|Schritt|07-371-4-I-Schule.csv|1|3|1
wohn|wohn|07-371-4-I-Schule.csv|1|1|1
zweitem|zweitem|07-371-4-I-Schule.csv|1|1|1
weiterhin|weiterhin|07-371-4-I-Schule.csv|1|1|1
lehr|leer|07-371-4-I-Schule.csv|1|5|1
luckte|lugte|07-371-4-I-Schule.csv|1|1|1
Problem|Problem|07-371-4-I-Schule.csv|4|7|4
Tenster|Fenster|07-371-4-I-Schule.csv|1|900|1
zeig|zeig|07-376-4-I-Schule.csv|2|3|2
Jacka|Jacke|07-376-4-I-Schule.csv|1|226|1
leise|Leise|07-376-4-I-Schule.csv|35|3|1
kischert|kichert|07-376-4-I-Schule.csv|1|9|1
Antwortet|antwortet|07-378-4-I-Schule.csv|3|39|3
schöpften|schöpften|07-378-4-I-Schule.csv|1|1|1
Sarah|Sarah|07-378-4-I-Schule.csv|1|1|1
verdacht|Verdacht|07-378-4-I-Schule.csv|1|2|1
schwierigen|schwierigen|07-378-4-I-Schule.csv|1|1|1
flug|flog|07-378-4-I-Schule.csv|1|31|1
Rieder|Rieder|07-378-4-I-Schule.csv|2|2|2
Meschien|Mädchen|07-379-4-I-Schule.csv|1|104|1
Jakke|Jacke|07-379-4-I-Schule.csv|2|226|2
berühren|berühren|07-379-4-I-Schule.csv|1|2|1
ordnog|Ordnung|07-379-4-I-Schule.csv|1|9|1
La|Ja|07-379-4-I-Schule.csv|4|198|1
and|und|07-379-4-I-Schule.csv|10|9827|5
Leya|Leya|07-382-4-I-Schule.csv|6|6|6
schulle|Schule|07-382-4-I-Schule.csv|2|417|2
kapf|Kopf|07-382-4-I-Schule.csv|1|50|1
rechete|rechnete|07-382-4-I-Schule.csv|1|22|1
seßte|setzte|07-382-4-I-Schule.csv|1|41|1
gekrikt|gekriegt|07-382-4-I-Schule.csv|1|16|1
glükclich|glücklich|07-382-4-I-Schule.csv|1|423|1
bente|pennte|07-382-4-I-Schule.csv|1|1|1
befor|bevor|07-383-4-I-Schule.csv|3|11|3
Mantell|Mantel|07-383-4-I-Schule.csv|3|61|3
löchelt|lächelt|07-383-4-I-Schule.csv|1|20|1
Matheunterricht|Matheunterricht|07-383-4-I-Schule.csv|1|2|1
bescheftigt|beschäftigt|07-383-4-I-Schule.csv|1|10|1
meuchte|möchte|07-383-4-I-Schule.csv|1|86|1
mörkt|merkt|07-383-4-I-Schule.csv|1|44|1
klappt|klappt|07-383-4-I-Schule.csv|2|4|2
Böse|böse|07-383-4-I-Schule.csv|2|11|2
Eigentlich|Eigentlich|07-387-4-I-Schule.csv|1|1|1
mitanander|miteinander|07-387-4-I-Schule.csv|1|7|1
vängt|fängt|07-387-4-I-Schule.csv|1|65|1
aufmerksam|aufmerksam|07-387-4-I-Schule.csv|3|3|3
peimlich|peinlich|07-387-4-I-Schule.csv|1|18|1
Fensterramen|Fensterrahmen|07-390-4-I-Schule.csv|6|11|6
bellend|bellend|07-390-4-I-Schule.csv|1|2|1
Fensterbrett|Fensterbrett|07-390-4-I-Schule.csv|1|2|1
passend|passend|07-390-4-I-Schule.csv|1|1|1
Tierkunde|Tierkunde|07-390-4-I-Schule.csv|1|1|1
Schulklingel|Schulklingel|07-398-4-I-Schule.csv|1|1|1
zimperlich|zimperlich|07-398-4-I-Schule.csv|1|1|1
leis|leise|07-398-4-I-Schule.csv|1|37|1
kizelt|kitzelt|07-398-4-I-Schule.csv|1|1|1
Schpetter|Später|07-398-4-I-Schule.csv|1|62|1
Matheblatt|Matheblatt|07-398-4-I-Schule.csv|1|3|1
beltt|bellt|07-398-4-I-Schule.csv|1|256|1
spanende|spannende|07-399-4-I-Schule.csv|1|1|1
ferstäkt|versteckt|07-399-4-I-Schule.csv|1|78|1
uter|unter|07-399-4-I-Schule.csv|2|266|2
könzentriert|konzentriert|07-399-4-I-Schule.csv|1|13|1
Matheuntericht|Matheunterricht|07-399-4-I-Schule.csv|1|2|1
reinkugte|reinkuckte|07-399-4-I-Schule.csv|1|1|1
Do|Da|07-399-4-I-Schule.csv|1|419|1
ferscheucht|verscheucht|07-399-4-I-Schule.csv|1|4|1
Schulbus|Schulbus|07-405-4-I-Schule.csv|1|1|1
ausgestiegen|ausgestiegen|07-405-4-I-Schule.csv|19|46|19
wingte|winkte|07-405-4-I-Schule.csv|6|39|6
Nasenküssien|Nasenküsschen|07-405-4-I-Schule.csv|1|1|1
Klassenkammeraden|Klassenkameraden|07-405-4-I-Schule.csv|1|1|1
Schmied|Schmied|07-405-4-I-Schule.csv|1|1|1
vergssen|vergessen|07-405-4-I-Schule.csv|1|286|1
dahr|Da|07-409-4-I-Schule.csv|2|419|1
seigte|zeigte|07-409-4-I-Schule.csv|2|52|2
Seit|Zeit|07-409-4-I-Schule.csv|3|111|1
norbat|Norbat|07-409-4-I-Schule.csv|1|1|1
wir|wie|07-409-4-I-Schule.csv|115|272|2
Mathematik|Mathematik|07-413-4-I-Schule.csv|2|8|2
dürft|dürft|07-413-4-I-Schule.csv|1|2|1
diecken|dicken|07-416-4-I-Schule.csv|3|18|3
beckem|bekommen|07-416-4-I-Schule.csv|1|65|1
mitschüler|Mitschüler|07-416-4-I-Schule.csv|3|4|3
unterwecks|unterwegs|07-416-4-I-Schule.csv|1|12|1
beckomen|bekommen|07-416-4-I-Schule.csv|1|65|1
schreien|schreien|07-416-4-I-Schule.csv|3|3|3
flüchtet|flüchtet|07-416-4-I-Schule.csv|1|1|1
schimfen|schimpfen|07-416-4-I-Schule.csv|1|4|1
mitgekommen|mitgekommen|07-416-4-I-Schule.csv|1|1|1
negste|nächste|07-416-4-I-Schule.csv|1|8|1
woche|Woche|07-416-4-I-Schule.csv|2|11|2
Projektwoche|Projektwoche|07-416-4-I-Schule.csv|1|1|1
raugenomen|rausgenommen|07-417-4-I-Schule.csv|1|4|1
wuhren|waren|07-417-4-I-Schule.csv|2|254|2
Bereis|bereits|07-417-4-I-Schule.csv|1|4|1
Bleiben|bleiben|07-417-4-I-Schule.csv|2|21|1
mächtigen|mächtigen|07-417-4-I-Schule.csv|1|1|1
mitkommen|mitkommen|07-417-4-I-Schule.csv|1|1|1
Begeistert|begeistert|07-417-4-I-Schule.csv|1|7|1
Bei|bei|07-422-4-I-Schule.csv|11|401|3
Lecken|lecken|07-422-4-I-Schule.csv|1|26|1
kriekt|kriegt|07-422-4-I-Schule.csv|1|68|1
gemeisam|gemeinsam|07-423-4-I-Schule.csv|1|9|1
sprachen|sprachen|07-423-4-I-Schule.csv|1|1|1
Pinkepanke|Pinkepanke|07-423-4-I-Schule.csv|2|2|2
rauschlichen|rausschleichen|07-423-4-I-Schule.csv|1|2|1
Klassenlererin|Klassenlehrerin|07-423-4-I-Schule.csv|1|1|1
Backen|Backen|07-423-4-I-Schule.csv|1|2|1
Tomate|Tomate|07-423-4-I-Schule.csv|1|1|1
Uberraschug|Überraschung|07-425-4-I-Schule.csv|1|55|1
Uberaschung|Überraschung|07-425-4-I-Schule.csv|2|55|2
mitgebacht|mitgebracht|07-425-4-I-Schule.csv|1|60|1
verstekckt|versteckt|07-425-4-I-Schule.csv|1|78|1
zeuknis|Zeugnis|07-425-4-I-Schule.csv|1|1|1
Mathmatik|Mathematik|07-425-4-I-Schule.csv|1|8|1
Deutsch|Deutsch|07-425-4-I-Schule.csv|1|2|1
Sims|Sims|07-425-4-I-Schule.csv|1|1|1
gesgt|gesagt|07-425-4-I-Schule.csv|1|239|1
Suß|süß|07-425-4-I-Schule.csv|1|24|1
mitgehnommen|mitgenommen|07-427-4-I-Schule.csv|1|27|1
Rehschnet|rechnet|07-427-4-I-Schule.csv|1|32|1
nemmen|nehmen|07-427-4-I-Schule.csv|1|26|1
Schwein|Schwein|07-427-4-I-Schule.csv|2|2|2
fraragte|fragte|07-434-4-I-Schule.csv|1|136|1
war|was|07-434-4-I-Schule.csv|1702|458|1
mitbeckamm|mitbekam|07-434-4-I-Schule.csv|1|1|1
höhr|Hör|07-434-4-I-Schule.csv|1|7|1
höhrte|hörte|07-434-4-I-Schule.csv|1|61|1
hahahahahahaha|hahahahahahaha|07-434-4-I-Schule.csv|1|1|1
schliefen|schliefen|07-435-4-I-Schule.csv|1|1|1
Mamar|Mama|07-436-4-I-Schule.csv|1|19|1
Papa|Papa|07-436-4-I-Schule.csv|2|2|2
wal|Wahl|07-436-4-I-Schule.csv|23|2|1
menn|meinen|07-436-4-I-Schule.csv|2|41|1
ferschteken|verstecken|07-436-4-I-Schule.csv|1|7|1
werstekt|versteckt|07-436-4-I-Schule.csv|1|78|1
sprengt|springt|07-436-4-I-Schule.csv|1|224|1
Butter|Butter|07-436-4-I-Schule.csv|2|2|2
wen|Wen|07-436-4-I-Schule.csv|44|3|1
gehurt|gehört|07-436-4-I-Schule.csv|1|67|1
desses|dieses|07-436-4-I-Schule.csv|1|12|1
gurt|gehört|07-436-4-I-Schule.csv|1|67|1
mir|mit|07-436-4-I-Schule.csv|260|1459|1
wulte|wollte|07-436-4-I-Schule.csv|1|470|1
sunds|sonst|07-436-4-I-Schule.csv|1|27|1
Hase|Hause|07-436-4-I-Schule.csv|1|406|1
mädchen|Mädchen|07-442-4-I-Schule.csv|3|104|3
sih|sieh|07-442-4-I-Schule.csv|11|3|1
gestreichelt|gestreichelt|07-442-4-I-Schule.csv|1|1|1
jche|Jacke|07-442-4-I-Schule.csv|1|226|1
Crador|Crador|07-442-4-I-Schule.csv|1|1|1
HasenKuss|Nasenkuss|07-443-4-I-Schule.csv|1|1|1
Wilst|Willst|07-443-4-I-Schule.csv|1|5|1
auszien|ausziehen|07-443-4-I-Schule.csv|2|2|2
knapp|knapp|07-443-4-I-Schule.csv|1|3|1
stell|stell|07-443-4-I-Schule.csv|1|1|1
müstest|müsstest|07-443-4-I-Schule.csv|1|1|1
beschftigt|beschäftigt|07-443-4-I-Schule.csv|1|10|1
Rechen|Rechnen|07-443-4-I-Schule.csv|1|10|1
irgendwas|irgendwas|07-443-4-I-Schule.csv|3|11|3
Pelen|bellen|07-443-4-I-Schule.csv|1|34|1
aschrak|erschrak|07-443-4-I-Schule.csv|2|38|2
nemst|nimmst|07-443-4-I-Schule.csv|1|4|1
dache|dachte|07-443-4-I-Schule.csv|1|106|1
urfen|dürfen|07-443-4-I-Schule.csv|1|7|1
Baby|Baby|07-445-4-I-Schule.csv|1|1|1
niemanden|niemanden|07-445-4-I-Schule.csv|1|1|1
unserer|unserer|07-445-4-I-Schule.csv|1|1|1
geheimnlis|Geheimnis|07-445-4-I-Schule.csv|1|5|1
Marmaladen|Marmeladen|07-445-4-I-Schule.csv|1|1|1
Quack|Quark|07-445-4-I-Schule.csv|1|1|1
Sadwich|Sandwich|07-445-4-I-Schule.csv|1|1|1
Dumme|dumme|07-445-4-I-Schule.csv|1|1|1
Müffelkerl|Müffelkerl|07-445-4-I-Schule.csv|1|1|1
Schulglocke|Schulglocke|07-445-4-I-Schule.csv|1|4|1
Kakau|Kakao|07-445-4-I-Schule.csv|1|1|1
berhümtheitsShow|Berühmtheitsshow|07-445-4-I-Schule.csv|1|1|1
Mädchenklo|Mädchenklo|07-445-4-I-Schule.csv|1|1|1
kronzertrien|konzentrieren|07-445-4-I-Schule.csv|1|5|1
bunte|bunte|07-445-4-I-Schule.csv|2|2|2
haustier|Haustier|07-445-4-I-Schule.csv|1|3|1
krigst|kriegst|07-445-4-I-Schule.csv|2|11|2
kuss|Kuss|07-445-4-I-Schule.csv|1|1|1
Frendin|Freundin|07-447-4-I-Schule.csv|1|15|1
kinglte|klingelte|07-447-4-I-Schule.csv|1|160|1
sinde|sind|07-447-4-I-Schule.csv|1|464|1
Vogl|Vogel|07-447-4-I-Schule.csv|2|266|2
Buch|Buch|07-447-4-I-Schule.csv|4|4|4
gehfärlch|gefährlich|07-450-4-I-Schule.csv|1|7|1
MahteLehrerin|Mathelehrerin|07-450-4-I-Schule.csv|1|1|1
Bell|bell|07-450-4-I-Schule.csv|4|7|1
Laut|Laut|07-450-4-I-Schule.csv|6|1|1
Kreuzfahrtschule|Kreuzfahrtschule|07-455-4-I-Schule.csv|1|1|1
IPhone4|IPhone4|07-455-4-I-Schule.csv|1|1|1
Bolzplatz|Bolzplatz|07-455-4-I-Schule.csv|2|2|2
sollten|sollten|07-455-4-I-Schule.csv|6|7|6
anleckte|anleckte|07-455-4-I-Schule.csv|1|1|1
verdeckte|verdeckte|07-455-4-I-Schule.csv|1|1|1
Jessica|Jessica|07-455-4-I-Schule.csv|1|1|1
Ferdinand|Ferdinand|07-455-4-I-Schule.csv|1|1|1
thema|Thema|07-455-4-I-Schule.csv|2|6|2
Älienvögel|Alienvögel|07-455-4-I-Schule.csv|1|1|1
verjagte|verjagte|07-455-4-I-Schule.csv|1|1|1
bekommst|bekommst|07-455-4-I-Schule.csv|2|2|2
schulweg|Schulweg|07-458-4-I-Schule.csv|1|18|1
Freuten|freuten|07-458-4-I-Schule.csv|1|9|1
Ferstckt|versteckt|07-458-4-I-Schule.csv|1|78|1
mathematickaufgaben|Mathematikaufgaben|07-458-4-I-Schule.csv|1|1|1
urgentwas|irgendwas|07-458-4-I-Schule.csv|1|11|1
drefen|treffen|07-459-4-I-Schule.csv|1|51|1
unnter|unter|07-459-4-I-Schule.csv|1|266|1
gerechtn|gerechnet|07-459-4-I-Schule.csv|1|7|1
son|schon|07-459-4-I-Schule.csv|1|281|1
fogl|Vogel|07-459-4-I-Schule.csv|2|266|2
ds|das|07-459-4-I-Schule.csv|1|1817|1
gemerg|gemerkt|07-459-4-I-Schule.csv|1|30|1
lerein|Lehrerin|07-459-4-I-Schule.csv|1|264|1
