original|corrected|filename|freq_ori|freq_cor|freq_tup
LoliePoP|Lollipop|06-640-3-IV-Weg.csv|1|44|1
wohloren|verloren|06-643-3-IV-Weg.csv|1|52|1
fehloren|verloren|06-643-3-IV-Weg.csv|1|52|1
fiendent|findet|06-643-3-IV-Weg.csv|1|5|1
brig|bring|06-643-3-IV-Weg.csv|2|9|2
briengt|bringt|06-643-3-IV-Weg.csv|1|14|1
taht|tat|06-643-3-IV-Weg.csv|1|8|1
reihn|rein|06-643-3-IV-Weg.csv|1|8|1
berükt|beruhigt|06-647-3-IV-Weg.csv|1|2|1
Fuller|Füller|06-651-3-IV-Weg.csv|3|18|3
schrebtisch|Schreibtisch|06-659-3-IV-Weg.csv|1|4|1
Plozlich|Plötzlich|06-659-3-IV-Weg.csv|2|117|2
sugte|sagte|06-659-3-IV-Weg.csv|1|39|1
briingst|bringst|06-659-3-IV-Weg.csv|1|3|1
beschtumt|bestimmt|06-659-3-IV-Weg.csv|1|16|1
sohon|schon|06-659-3-IV-Weg.csv|1|20|1
hofe|hoffe|06-659-3-IV-Weg.csv|1|1|1
schonkte|schenkte|06-659-3-IV-Weg.csv|1|5|1
dor|dort|06-670-3-IV-Weg.csv|3|5|2
Hofentlich|hoffentlich|06-682-3-IV-Weg.csv|1|6|1
Hundewise|Hundewiese|06-692-3-IV-Weg.csv|1|1|1
okej|okay|06-692-3-IV-Weg.csv|4|26|4
glaich|gleich|06-692-3-IV-Weg.csv|1|7|1
fühen|frühen|06-693-3-IV-Weg.csv|1|2|1
fet|fällt|06-693-3-IV-Weg.csv|1|198|1
jemaand|jemand|06-693-3-IV-Weg.csv|1|46|1
jemang|jemand|06-693-3-IV-Weg.csv|1|46|1
tatsechlich|tatsächlich|06-693-3-IV-Weg.csv|1|7|1
alerbester|allerbester|06-693-3-IV-Weg.csv|1|1|1
freun|Freund|06-693-3-IV-Weg.csv|3|21|1
seitto|Salto|06-693-3-IV-Weg.csv|1|1|1
telefonhöres|Telefonhörers|06-693-3-IV-Weg.csv|1|1|1
narturlich|natürlich|06-693-3-IV-Weg.csv|2|19|2
kricht|kriegt|06-693-3-IV-Weg.csv|11|51|3
Miterg|Mittag|06-693-3-IV-Weg.csv|1|2|1
zapellig|zappelig|07-001-4-I-Schule.csv|1|1|1
angeläschelt|angelächelt|07-002-4-I-Schule.csv|1|1|1
ausnamsweise|ausnahmsweise|07-005-4-I-Schule.csv|1|1|1
stil|still|07-005-4-I-Schule.csv|3|7|3
nem|dem|07-005-4-I-Schule.csv|1|8|1
trift|trifft|07-015-4-I-Schule.csv|9|10|9
Jake|Jacke|07-015-4-I-Schule.csv|31|55|31
zeikt|zeigt|07-015-4-I-Schule.csv|3|12|3
angeommen|angekommen|07-018-4-I-Schule.csv|1|19|1
Eins|Eines|07-021-4-I-Schule.csv|1|4|1
Schulle|Schule|07-021-4-I-Schule.csv|4|27|4
könntn|könnten|07-021-4-I-Schule.csv|1|3|1
Bläter|Blätter|07-021-4-I-Schule.csv|2|7|2
ausgetelt|ausgeteilt|07-021-4-I-Schule.csv|1|1|1
überracht|überrascht|07-021-4-I-Schule.csv|2|11|2
Mid|mit|07-023-4-I-Schule.csv|1|18|1
komd|kommt|07-023-4-I-Schule.csv|2|69|2
födSche|Pfötchen|07-023-4-I-Schule.csv|2|9|2
ras|raus|07-023-4-I-Schule.csv|1|26|1
Marte|Mathe|07-023-4-I-Schule.csv|1|15|1
kon|kommt|07-023-4-I-Schule.csv|1|69|1
VogenL|Vogel|07-023-4-I-Schule.csv|1|24|1
Lerern|Lehrerin|07-023-4-I-Schule.csv|1|101|1
frö|freut|07-023-4-I-Schule.csv|1|42|1
sei|sich|07-023-4-I-Schule.csv|7|55|1
er|der|07-023-4-I-Schule.csv|4|9|2
Vogeht|Vogel|07-023-4-I-Schule.csv|1|24|1
vlig|flieg|07-023-4-I-Schule.csv|1|2|1
dieken|dicken|07-024-4-I-Schule.csv|2|6|2
knudellich|knuddelig|07-024-4-I-Schule.csv|1|1|1
fütchen|Pfötchen|07-024-4-I-Schule.csv|1|9|1
lanweilig|langweilig|07-024-4-I-Schule.csv|2|4|2
fötchen|Pfötchen|07-025-4-I-Schule.csv|4|9|4
wersehn|Versehen|07-025-4-I-Schule.csv|1|20|1
Fote|Pfote|07-025-4-I-Schule.csv|6|19|6
rausgekugt|rausgekuckt|07-025-4-I-Schule.csv|1|1|1
sahsen|saßen|07-025-4-I-Schule.csv|2|10|2
erschregt|erschreckt|07-025-4-I-Schule.csv|3|30|3
geschimft|geschimpft|07-025-4-I-Schule.csv|1|4|1
suhr|zur|07-026-4-I-Schule.csv|2|6|2
schlübft|schlüpft|07-026-4-I-Schule.csv|2|3|2
Lerein|Lehrerin|07-026-4-I-Schule.csv|1|101|1
schümft|schimpft|07-026-4-I-Schule.csv|1|6|1
bringd|bringt|07-028-4-I-Schule.csv|1|14|1
abgelegt|abgeleckt|07-028-4-I-Schule.csv|2|5|2
wergesen|vergessen|07-028-4-I-Schule.csv|7|139|6
vegzubringen|wegzubringen|07-028-4-I-Schule.csv|1|1|1
erschrogen|erschrocken|07-028-4-I-Schule.csv|1|38|1
wemm|wem|07-029-4-I-Schule.csv|2|1|1
wragte|fragte|07-029-4-I-Schule.csv|3|11|3
wemm|Wem|07-029-4-I-Schule.csv|2|1|1
Mahteaufgaben|Matheaufgaben|07-029-4-I-Schule.csv|1|2|1
Hörer|Höre|07-029-4-I-Schule.csv|1|1|1
winde|finde|07-029-4-I-Schule.csv|1|1|1
Jetct|jetzt|07-031-4-I-Schule.csv|1|75|1
konzantrien|konzentrieren|07-031-4-I-Schule.csv|1|2|1
Lehrerien|Lehrerin|07-031-4-I-Schule.csv|2|101|2
Hausofgaben|Hausaufgaben|07-035-4-I-Schule.csv|1|1|1
überast|überrascht|07-037-4-I-Schule.csv|1|11|1
stubste|stupste|07-037-4-I-Schule.csv|1|1|1
nehmlich|nämlich|07-037-4-I-Schule.csv|1|21|1
Untericht|Unterricht|07-037-4-I-Schule.csv|8|24|8
bällt|bellt|07-037-4-I-Schule.csv|1|138|1
erschrigt|erschrickt|07-037-4-I-Schule.csv|1|2|1
mekert|meckert|07-037-4-I-Schule.csv|1|1|1
legte|leckte|07-040-4-I-Schule.csv|2|14|2
fant|fand|07-040-4-I-Schule.csv|3|5|3
verschwant|verschwand|07-040-4-I-Schule.csv|1|5|1
knudelte|knuddelte|07-044-4-I-Schule.csv|1|3|1
untericht|Unterricht|07-044-4-I-Schule.csv|9|24|9
belln|bellen|07-044-4-I-Schule.csv|1|17|1
braust|brauchst|07-045-4-I-Schule.csv|2|3|2
Hande|Hände|07-045-4-I-Schule.csv|1|4|1
bewor|bevor|07-045-4-I-Schule.csv|1|4|1
wolehn|wollen|07-049-4-I-Schule.csv|1|10|1
Schle|Schule|07-049-4-I-Schule.csv|6|27|6
Fed|fett|07-049-4-I-Schule.csv|1|1|1
Dah|Da|07-049-4-I-Schule.csv|2|20|2
schemt|schämt|07-049-4-I-Schule.csv|5|6|5
Lererin|Lehrerin|07-049-4-I-Schule.csv|26|101|26
mahte|Mathe|07-052-4-I-Schule.csv|3|15|2
zapelten|zappelten|07-054-4-I-Schule.csv|1|1|1
murmmelt|murmelt|07-054-4-I-Schule.csv|1|1|1
stan|stand|07-061-4-I-Schule.csv|1|13|1
erchaken|erschraken|07-061-4-I-Schule.csv|1|2|1
worcheinen|Vorschein|07-061-4-I-Schule.csv|1|1|1
Leherin|Lehrerin|07-061-4-I-Schule.csv|12|101|12
süsen|süßen|07-061-4-I-Schule.csv|1|1|1
seht|sehr|07-062-4-I-Schule.csv|1|67|1
degrüßen|begrüßen|07-062-4-I-Schule.csv|1|4|1
werstegst|versteckst|07-062-4-I-Schule.csv|1|2|1
verstege|verstecke|07-062-4-I-Schule.csv|1|4|1
liedt|liebt|07-062-4-I-Schule.csv|1|1|1
untahalten|unterhalten|07-062-4-I-Schule.csv|1|2|1
ka|kann|07-062-4-I-Schule.csv|2|54|2
deiden|beiden|07-062-4-I-Schule.csv|1|5|1
aufgade|Aufgabe|07-062-4-I-Schule.csv|1|2|1
schleichst|schleicht|07-062-4-I-Schule.csv|1|5|1
versteg|versteck|07-062-4-I-Schule.csv|1|5|1
ervisch|erwisch|07-062-4-I-Schule.csv|1|1|1
virt|wird|07-062-4-I-Schule.csv|1|27|1
Lohrarin|Lehrerin|07-062-4-I-Schule.csv|1|101|1
angerand|angerannt|07-063-4-I-Schule.csv|3|9|3
dedacht|gedacht|07-063-4-I-Schule.csv|1|3|1
Dunach|Danach|07-063-4-I-Schule.csv|2|18|2
nächmlich|nämlich|07-063-4-I-Schule.csv|1|21|1
wahrtette|wartete|07-064-4-I-Schule.csv|1|19|1
Schulgelende|Schulgelände|07-064-4-I-Schule.csv|3|3|3
stoterte|stotterte|07-064-4-I-Schule.csv|1|1|1
düfen|dürfen|07-064-4-I-Schule.csv|1|5|1
gibs|gibts|07-064-4-I-Schule.csv|2|2|2
mam|man|07-064-4-I-Schule.csv|1|16|1
persirt|passiert|07-064-4-I-Schule.csv|1|75|1
Fohte|Pfote|07-064-4-I-Schule.csv|1|19|1
geschelt|geschellt|07-064-4-I-Schule.csv|2|2|2
Matematiglererin|Mathematiklehrerin|07-064-4-I-Schule.csv|1|1|1
kwasten|quatschten|07-064-4-I-Schule.csv|1|3|1
gesogen|gezogen|07-064-4-I-Schule.csv|1|5|1
paeinlich|peinlich|07-064-4-I-Schule.csv|1|5|1
bscheftigt|beschäftigt|07-065-4-I-Schule.csv|1|6|1
mergt|merkt|07-065-4-I-Schule.csv|7|16|7
grabelt|krabbelt|07-065-4-I-Schule.csv|1|15|1
gekriclt|gekriegt|07-065-4-I-Schule.csv|1|15|1
winte|winkte|07-073-4-I-Schule.csv|1|13|1
Stime|Stimme|07-073-4-I-Schule.csv|1|6|1
hüfte|hüpfte|07-073-4-I-Schule.csv|1|2|1
Mahtetest|Mathetest|07-073-4-I-Schule.csv|10|14|10
heimlisch|heimlich|07-073-4-I-Schule.csv|1|2|1
umbedinkt|unbedingt|07-073-4-I-Schule.csv|2|4|2
geschmit|geschimpft|07-073-4-I-Schule.csv|1|4|1
mitnemen|mitnehmen|07-074-4-I-Schule.csv|8|9|8
bergüßte|begrüßte|07-074-4-I-Schule.csv|1|3|1
Matehtest|Mathetest|07-074-4-I-Schule.csv|1|14|1
begonen|begonnen|07-074-4-I-Schule.csv|4|4|4
foher|Woher|07-074-4-I-Schule.csv|1|1|1
wustest|wusstest|07-074-4-I-Schule.csv|1|2|1
Donnstag|Donnerstag|07-075-4-I-Schule.csv|1|3|1
Danachh|Danach|07-075-4-I-Schule.csv|1|18|1
rechmte|rechnete|07-075-4-I-Schule.csv|1|4|1
Fogel|Vogel|07-075-4-I-Schule.csv|7|24|7
Leraren|Lehrerin|07-075-4-I-Schule.csv|3|101|3
schwerigkeiten|Schwierigkeiten|07-077-4-I-Schule.csv|1|1|1
Pfand|fand|07-077-4-I-Schule.csv|1|5|1
armme|Arme|07-080-4-I-Schule.csv|1|5|1
Allz|Als|07-080-4-I-Schule.csv|3|26|3
frakte|fragte|07-080-4-I-Schule.csv|2|11|2
fogel|Vogel|07-080-4-I-Schule.csv|7|24|7
ferscheuchen|verscheuchen|07-080-4-I-Schule.csv|1|2|1
Tuhen|tun|07-080-4-I-Schule.csv|1|11|1
fobei|vorbei|07-080-4-I-Schule.csv|3|20|3
reuch|ruhig|07-082-4-I-Schule.csv|2|5|2
geheurt|gehört|07-082-4-I-Schule.csv|1|14|1
schmugelt|schmuggelt|07-085-4-I-Schule.csv|1|1|1
nimst|nimmst|07-085-4-I-Schule.csv|2|3|2
Klassenzimer|Klassenzimmer|07-085-4-I-Schule.csv|1|3|1
Pas|Pass|07-085-4-I-Schule.csv|3|3|3
völig|völlig|07-085-4-I-Schule.csv|1|2|1
Belen|bellen|07-085-4-I-Schule.csv|2|17|1
wonhin|wohin|07-085-4-I-Schule.csv|1|1|1
gekichat|gekichert|07-088-4-I-Schule.csv|2|3|2
gerechnit|gerechnet|07-088-4-I-Schule.csv|1|3|1
klapt|klappt|07-090-4-I-Schule.csv|1|2|1
schlieslig|schließlich|07-090-4-I-Schule.csv|1|3|1
fiendet|findet|07-090-4-I-Schule.csv|2|5|2
kwatschen|quatschen|07-090-4-I-Schule.csv|1|4|1
Samsta|Samstag|07-091-4-I-Schule.csv|1|3|1
fors|vors|07-091-4-I-Schule.csv|1|1|1
heur|Hör|07-091-4-I-Schule.csv|2|2|1
heur|hör|07-091-4-I-Schule.csv|2|2|1
Sahs|saß|07-092-4-I-Schule.csv|1|59|1
wüste|wüsste|07-092-4-I-Schule.csv|1|1|1
ihate|hatte|07-092-4-I-Schule.csv|1|427|1
Mathematikuntericht|Mathematikunterricht|07-092-4-I-Schule.csv|1|1|1
flok|flog|07-092-4-I-Schule.csv|1|3|1
wihr|wir|07-092-4-I-Schule.csv|1|16|1
Spazihren|spazieren|07-092-4-I-Schule.csv|1|116|1
meinzt|meinst|07-095-4-I-Schule.csv|1|1|1
angelast|angelacht|07-095-4-I-Schule.csv|1|1|1
umacht|Ohnmacht|07-095-4-I-Schule.csv|1|2|1
sohfort|sofort|07-097-4-I-Schule.csv|1|24|1
behmerkt|bemerkt|07-097-4-I-Schule.csv|1|18|1
berügen|beruhigen|07-097-4-I-Schule.csv|1|1|1
Frauf|Frau|07-097-4-I-Schule.csv|1|6|1
Sied|sieht|07-097-4-I-Schule.csv|2|159|1
gehlasen|gelassen|07-097-4-I-Schule.csv|1|9|1
konzetrierte|konzentrierte|07-100-4-I-Schule.csv|1|1|1
Dafon|davon|07-100-4-I-Schule.csv|1|12|1
arber|aber|07-100-4-I-Schule.csv|2|60|2
lererin|Lehrerin|07-100-4-I-Schule.csv|8|101|8
ankekommen|angekommen|07-102-4-I-Schule.csv|1|19|1
veraten|verraten|07-102-4-I-Schule.csv|1|1|1
Plözich|Plötzlich|07-104-4-I-Schule.csv|1|117|1
gukc|guck|07-105-4-I-Schule.csv|1|5|1
Befor|Bevor|07-105-4-I-Schule.csv|2|2|2
anfengt|anfängt|07-105-4-I-Schule.csv|3|3|3
begint|beginnt|07-105-4-I-Schule.csv|2|3|2
fersteckte|versteckte|07-110-4-I-Schule.csv|2|7|2
Mante|Mantel|07-110-4-I-Schule.csv|1|10|1
apgelegt|abgeleckt|07-110-4-I-Schule.csv|1|5|1
fersuncken|versunken|07-110-4-I-Schule.csv|1|1|1
spet|spät|07-110-4-I-Schule.csv|2|4|2
nichz|nichts|07-110-4-I-Schule.csv|1|25|1
dismal|diesmal|07-110-4-I-Schule.csv|1|3|1
wegeflogen|weggeflogen|07-110-4-I-Schule.csv|1|1|1
geschiemft|geschimpft|07-110-4-I-Schule.csv|1|4|1
sonde|sondern|07-110-4-I-Schule.csv|1|6|1
fermiest|vermisst|07-111-4-I-Schule.csv|2|78|2
dammit|damit|07-111-4-I-Schule.csv|1|8|1
geganden|gegangen|07-111-4-I-Schule.csv|1|57|1
andaren|anderen|07-111-4-I-Schule.csv|2|5|2
rosschleichen|rausschleichen|07-111-4-I-Schule.csv|1|2|1
Uogel|Vogel|07-111-4-I-Schule.csv|1|24|1
Schulule|Schule|07-112-4-I-Schule.csv|1|27|1
okey|Okay|07-112-4-I-Schule.csv|17|22|4
solen|Sollen|07-112-4-I-Schule.csv|4|1|1
inh|ihn|07-112-4-I-Schule.csv|1|270|1
dadrien|dadrin|07-113-4-I-Schule.csv|1|1|1
Schlekte|schleckte|07-113-4-I-Schule.csv|1|5|1
ferükt|verrückt|07-113-4-I-Schule.csv|1|10|1
Einstern|Ein-Stern|07-113-4-I-Schule.csv|1|1|1
ahle|alle|07-113-4-I-Schule.csv|1|39|1
Lechelte|lächelte|07-113-4-I-Schule.csv|1|9|1
gemeinsan|gemeinsam|07-116-4-I-Schule.csv|1|3|1
gekuchelt|gekuschelt|07-116-4-I-Schule.csv|1|1|1
ferstektas|verstecktes|07-117-4-I-Schule.csv|1|1|1
zraf|traf|07-117-4-I-Schule.csv|1|2|1
Schullfeg|Schulweg|07-117-4-I-Schule.csv|1|2|1
kug|kuck|07-117-4-I-Schule.csv|2|9|2
Ferstekt|versteckt|07-117-4-I-Schule.csv|1|44|1
Schullklasse|Schulklasse|07-117-4-I-Schule.csv|1|1|1
besa|besser|07-117-4-I-Schule.csv|1|5|1
Fra|Frau|07-117-4-I-Schule.csv|1|6|1
reschenhäft|Rechenheft|07-117-4-I-Schule.csv|1|1|1
fengd|fängt|07-117-4-I-Schule.csv|1|29|1
abeiten|arbeiten|07-117-4-I-Schule.csv|1|1|1
jake|Jacke|07-117-4-I-Schule.csv|10|55|10
Lereren|Lehrerin|07-117-4-I-Schule.csv|3|101|3
weisst|weißt|07-122-4-I-Schule.csv|2|14|2
mitnehm|mitnehmen|07-122-4-I-Schule.csv|1|9|1
nästes|nächstes|07-122-4-I-Schule.csv|1|1|1
herlich|herrlich|07-124-4-I-Schule.csv|1|1|1
verabreded|verabredet|07-127-4-I-Schule.csv|1|7|1
Mattel|Mantel|07-127-4-I-Schule.csv|1|10|1
Kamm|kam|07-127-4-I-Schule.csv|7|129|7
mattel|Mantel|07-127-4-I-Schule.csv|1|10|1
Stegen|stecken|07-127-4-I-Schule.csv|1|7|1
gegieselt|gekitzelt|07-127-4-I-Schule.csv|1|1|1
Mate|Mathe|07-127-4-I-Schule.csv|1|15|1
wenster|Fenster|07-127-4-I-Schule.csv|1|80|1
Lerherin|Lehrerin|07-127-4-I-Schule.csv|2|101|2
grieg|krieg|07-127-4-I-Schule.csv|1|4|1
eger|Ärger|07-127-4-I-Schule.csv|1|39|1
anbelte|anbellte|07-128-4-I-Schule.csv|2|2|2
schemte|schämte|07-128-4-I-Schule.csv|1|2|1
begrüst|begrüßt|07-129-4-I-Schule.csv|3|4|3
bings|bringst|07-129-4-I-Schule.csv|1|3|1
bu|du|07-129-4-I-Schule.csv|1|14|1
guk|guck|07-132-4-I-Schule.csv|1|5|1
behrührt|berührt|07-132-4-I-Schule.csv|1|4|1
angefan|angefangen|07-132-4-I-Schule.csv|1|1|1
bällen|bellen|07-132-4-I-Schule.csv|1|17|1
getrofen|getroffen|07-135-4-I-Schule.csv|10|13|10
sabern|sabbern|07-135-4-I-Schule.csv|1|1|1
geckwatsche|Gequatsche|07-135-4-I-Schule.csv|1|1|1
abgelengt|abgelenkt|07-135-4-I-Schule.csv|2|2|2
Mamtel|Mantel|07-135-4-I-Schule.csv|1|10|1
gekrabet|gekrabbelt|07-135-4-I-Schule.csv|1|5|1
neil|weil|07-136-4-I-Schule.csv|1|82|1
nimnt|nimmt|07-136-4-I-Schule.csv|1|56|1
schuere|schwere|07-136-4-I-Schule.csv|1|1|1
Aufgole|Aufgabe|07-136-4-I-Schule.csv|1|2|1
Lehrerrin|Lehrerin|07-136-4-I-Schule.csv|1|101|1
leherin|Lehrerin|07-136-4-I-Schule.csv|2|101|2
verscheut|verscheucht|07-136-4-I-Schule.csv|1|2|1
Lehrerinn|Lehrerin|07-136-4-I-Schule.csv|2|101|2
ergar|Ärger|07-138-4-I-Schule.csv|4|39|4
kriekst|kriegst|07-138-4-I-Schule.csv|1|8|1
gewart|gewarnt|07-138-4-I-Schule.csv|1|2|1
ausbügst|ausbüxt|07-138-4-I-Schule.csv|1|1|1
hörn|hören|07-138-4-I-Schule.csv|1|3|1
sach|sah|07-138-4-I-Schule.csv|3|46|3
machsts|machst|07-138-4-I-Schule.csv|1|7|1
gezeik|gezeigt|07-139-4-I-Schule.csv|1|7|1
Klassenraumm|Klassenraum|07-139-4-I-Schule.csv|1|1|1
vragt|fragt|07-143-4-I-Schule.csv|1|9|1
versteken|verstecken|07-143-4-I-Schule.csv|1|3|1
versteke|verstecke|07-143-4-I-Schule.csv|2|4|2
vreut|freut|07-143-4-I-Schule.csv|1|42|1
Lerrerin|Lehrerin|07-143-4-I-Schule.csv|2|101|2
Frizen|Fritzchen|07-143-4-I-Schule.csv|2|2|2
Gläsa|Gläser|07-143-4-I-Schule.csv|1|1|1
stelen|stellen|07-143-4-I-Schule.csv|1|1|1
kanz|kannst|07-143-4-I-Schule.csv|2|16|1
jedz|jetzt|07-143-4-I-Schule.csv|1|75|1
Lechelt|lächelt|07-147-4-I-Schule.csv|1|11|1
wof|Wuff|07-147-4-I-Schule.csv|6|21|2
wof|wuff|07-147-4-I-Schule.csv|6|39|4
Ense|Ensen|07-147-4-I-Schule.csv|1|1|1
Zwichendursch|Zwischendurch|07-149-4-I-Schule.csv|1|1|1
dereckt|direkt|07-149-4-I-Schule.csv|1|13|1
geschemt|geschämt|07-149-4-I-Schule.csv|2|2|2
Mann|man|07-149-4-I-Schule.csv|2|16|1
Nasenstupßer|Nasenstupser|07-154-4-I-Schule.csv|1|1|1
Mahte|Mathe|07-154-4-I-Schule.csv|8|15|8
andauernt|andauernd|07-154-4-I-Schule.csv|1|1|1
Umd|Und|07-154-4-I-Schule.csv|1|11|1
Schuweg|Schulweg|07-159-4-I-Schule.csv|1|2|1
dauch|Bauch|07-159-4-I-Schule.csv|1|1|1
wilst|willst|07-159-4-I-Schule.csv|4|5|4
sechen|sehen|07-159-4-I-Schule.csv|1|10|1
genhen|gehen|07-159-4-I-Schule.csv|1|78|1
mate|Mathe|07-159-4-I-Schule.csv|2|15|2
schrip|schrieb|07-159-4-I-Schule.csv|1|3|1
delte|bellte|07-159-4-I-Schule.csv|1|82|1
bele|belle|07-159-4-I-Schule.csv|1|1|1
Nortpark|Nordpark|07-160-4-I-Schule.csv|1|1|1
Troz|Trotz|07-160-4-I-Schule.csv|1|1|1
drane|dran|07-160-4-I-Schule.csv|3|9|3
ver-sucht|versucht|07-160-4-I-Schule.csv|1|43|1
rechen|rechnen|07-160-4-I-Schule.csv|1|1|1
freunten|freuten|07-161-4-I-Schule.csv|1|2|1
bog|Bock|07-161-4-I-Schule.csv|1|2|1
magten|machten|07-161-4-I-Schule.csv|1|1|1
waen|waren|07-161-4-I-Schule.csv|1|40|1
Klase|Klasse|07-161-4-I-Schule.csv|1|5|1
miternander|miteinander|07-161-4-I-Schule.csv|1|2|1
brülen|brüllen|07-161-4-I-Schule.csv|1|1|1
mitgemomen|mitgenommen|07-161-4-I-Schule.csv|1|16|1
mitgemomem|mitgenommen|07-161-4-I-Schule.csv|1|16|1
okei|okay|07-161-4-I-Schule.csv|1|26|1
Rechneunderrich|Rechenunterricht|07-161-4-I-Schule.csv|1|1|1
Jage|Jacke|07-161-4-I-Schule.csv|3|55|3
endekt|entdeckt|07-162-4-I-Schule.csv|2|9|2
mogen|Morgen|07-162-4-I-Schule.csv|1|4|1
klapfte|klopfte|07-162-4-I-Schule.csv|1|3|1
Scheubek|Schaubek|07-162-4-I-Schule.csv|1|1|1
Nasse|Nase|07-167-4-I-Schule.csv|1|1|1
rechnetete|rechnete|07-167-4-I-Schule.csv|2|4|2
rausgschlichen|rausgeschlichen|07-167-4-I-Schule.csv|1|1|1
pipsen|Piepsen|07-167-4-I-Schule.csv|1|1|1
ferjagt|verjagt|07-167-4-I-Schule.csv|1|1|1
Lerhrerin|Lehrerin|07-167-4-I-Schule.csv|2|101|2
Unterischt|Unterricht|07-168-4-I-Schule.csv|1|24|1
ersreckt|erschreckt|07-168-4-I-Schule.csv|1|30|1
lahend|lachend|07-168-4-I-Schule.csv|1|1|1
ghesen|gesehen|07-170-4-I-Schule.csv|1|97|1
zeickte|zeigte|07-170-4-I-Schule.csv|1|8|1
gekuaselt|gequasselt|07-170-4-I-Schule.csv|1|1|1
vote|Pfote|07-170-4-I-Schule.csv|1|19|1
matetest|Mathetest|07-170-4-I-Schule.csv|1|14|1
Wuste|wusste|07-172-4-I-Schule.csv|1|42|1
Begrusten|begrüßten|07-172-4-I-Schule.csv|1|3|1
gezaigt|gezeigt|07-172-4-I-Schule.csv|1|7|1
hiengesest|hingesetzt|07-172-4-I-Schule.csv|1|7|1
stiel|still|07-172-4-I-Schule.csv|4|7|4
Medem|Madam|07-172-4-I-Schule.csv|1|1|1
Nillich|niedlich|07-172-4-I-Schule.csv|1|1|1
krig|krieg|07-172-4-I-Schule.csv|2|4|2
namen|nehmen|07-172-4-I-Schule.csv|1|11|1
Ni|nie|07-172-4-I-Schule.csv|1|3|1
Belede|bellende|07-176-4-I-Schule.csv|1|1|1
Kug|Kuck|07-176-4-I-Schule.csv|2|3|1
ware|waren|07-176-4-I-Schule.csv|2|40|1
aneinnander|aneinander|07-176-4-I-Schule.csv|1|1|1
Schwans|Schwanz|07-176-4-I-Schule.csv|1|2|1
nechmen|nehmen|07-176-4-I-Schule.csv|1|11|1
ginge|gingen|07-176-4-I-Schule.csv|1|6|1
bmerkte|bemerkte|07-176-4-I-Schule.csv|1|6|1
Matematig|Mathematik|07-176-4-I-Schule.csv|2|5|2
rauss|raus|07-176-4-I-Schule.csv|2|26|2
Lerer|Lehrer|07-176-4-I-Schule.csv|1|2|1
interesant|interessant|07-176-4-I-Schule.csv|2|2|2
Painlich|peinlich|07-176-4-I-Schule.csv|1|5|1
nechme|nehme|07-176-4-I-Schule.csv|1|3|1
zufelig|zufällig|07-179-4-I-Schule.csv|1|1|1
winten|winkten|07-179-4-I-Schule.csv|1|1|1
Fotchen|Pfötchen|07-179-4-I-Schule.csv|1|9|1
Lehren|Lehrerin|07-179-4-I-Schule.csv|4|101|2
PinkePane|Pinke-Pane|07-179-4-I-Schule.csv|2|2|2
vetete|wettete|07-179-4-I-Schule.csv|1|1|1
Jack|Jacke|07-181-4-I-Schule.csv|4|55|4
wenn|Wen|07-181-4-I-Schule.csv|1|2|1
murmelete|murmelte|07-181-4-I-Schule.csv|1|1|1
schuldige|Entschuldige|07-181-4-I-Schule.csv|1|1|1
nachsten|nächsten|07-181-4-I-Schule.csv|4|34|4
Verwurdert|Verwundert|07-182-4-I-Schule.csv|1|2|1
'nen|nen|07-182-4-I-Schule.csv|1|1|1
aufgebract|aufgebracht|07-182-4-I-Schule.csv|1|1|1
zeik|zeig|07-183-4-I-Schule.csv|1|1|1
darfs|darfst|07-183-4-I-Schule.csv|1|1|1
sachgt|sagt|07-183-4-I-Schule.csv|2|52|2
habben|haben|07-183-4-I-Schule.csv|1|19|1
begrüs|begrüß|07-184-4-I-Schule.csv|1|1|1
Speter|Später|07-184-4-I-Schule.csv|4|7|3
Matte|Mathe|07-184-4-I-Schule.csv|1|15|1
weredesen|währenddessen|07-184-4-I-Schule.csv|1|2|1
a|an|07-184-4-I-Schule.csv|8|15|2
hast|hats|07-184-4-I-Schule.csv|1|4|1
bemegt|bemerkt|07-184-4-I-Schule.csv|2|18|2
ere|ihre|07-185-4-I-Schule.csv|1|23|1
stopsen|stupsen|07-185-4-I-Schule.csv|1|1|1
weckget|weggeht|07-185-4-I-Schule.csv|1|2|1
Lehraren|Lehrerin|07-185-4-I-Schule.csv|1|101|1
Lehrarin|Lehrerin|07-185-4-I-Schule.csv|4|101|4
überzeügt|überzeugt|07-185-4-I-Schule.csv|1|1|1
unn|und|07-197-4-I-Schule.csv|1|106|1
frauen|freuen|07-197-4-I-Schule.csv|2|11|2
dud|tut|07-197-4-I-Schule.csv|1|6|1
had|Hand|07-197-4-I-Schule.csv|5|22|1
halder|halten|07-197-4-I-Schule.csv|1|9|1
berüren|berühren|07-197-4-I-Schule.csv|1|1|1
nasespäder|Nasenspitze|07-197-4-I-Schule.csv|1|1|1
Angegomen|angekommen|07-197-4-I-Schule.csv|1|19|1
erstond|erstaunt|07-197-4-I-Schule.csv|1|7|1
zar|zur|07-197-4-I-Schule.csv|1|6|1
erstand|erstaunt|07-197-4-I-Schule.csv|1|7|1
dad|tat|07-197-4-I-Schule.csv|2|8|2
dale|dolle|07-197-4-I-Schule.csv|1|2|1
