|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
14135|dan|dann|07-064-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14136|su|zu|07-064-4-I-Schule.csv|7|18|7|su|['u', 's', 'au', 'tu', 'so', 'du', 'zu', 'Au', 's u']
14137|plotzlich|plötzlich|07-064-4-I-Schule.csv|10|62|10|plotzlich|['plötzlich']
14138|in|ihn|07-064-4-I-Schule.csv|261|270|260|in|
14139|zuruck|zurück|07-064-4-I-Schule.csv|4|61|4|zuruck|['zurück', 'zuck', 'Ruck']
14140|gesogen|gezogen|07-064-4-I-Schule.csv|1|5|1|gesogen|
14141|wahr|war|07-064-4-I-Schule.csv|51|109|51|wahr|
14142|paeinlich|peinlich|07-064-4-I-Schule.csv|1|5|1|paeinlich|['peinlich']
14143|nimt|nimmt|07-065-4-I-Schule.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
14144|Schulle|Schule|07-065-4-I-Schule.csv|4|27|4|Schulle|['Schule', 'Schrulle', 'Schulöle', 'Schalle', 'Scholle', 'Schälle', 'Schelle', 'Schulte', 'Schulde', 'Schatulle', 'Schnuller', 'Schulisch']
14145|mann|man|07-065-4-I-Schule.csv|14|16|14|mann|['Mann', 'man', '-mann', 'sann', 'dann', 'kann', 'wann', 'Bann', 'man n']
14146|ligen|liegen|07-065-4-I-Schule.csv|6|6|5|ligen|['liegen', 'Ligen', 'öligen', '-ligen', 'igeln', 'eigen', 'legen', 'lagen', 'logen', 'lugen', 'lägen', 'lügen', 'Eigen']
14147|bscheftigt|beschäftigt|07-065-4-I-Schule.csv|1|6|1|bscheftigt|['beschäftigt']
14148|mergt|merkt|07-065-4-I-Schule.csv|7|16|7|mergt|['mengt', 'bergt', 'merkt']
14149|das|dass|07-065-4-I-Schule.csv|985|1017|981|das|
14150|grabelt|krabbelt|07-065-4-I-Schule.csv|1|15|1|grabelt|['gabelt', 'grübelt', 'grabe', 'begrabt']
14151|Plözlich|Plötzlich|07-065-4-I-Schule.csv|47|117|45|Plözlich|['Plötzlich']
14152|sid|sieht|07-065-4-I-Schule.csv|15|159|14|sid|['seid', 'sind', 'sie', 'Eid', 'Lid']
14153|Lererin|Lehrerin|07-065-4-I-Schule.csv|26|101|26|Lererin|['Lehrerin', 'Leserin', 'Legerin']
14154|gekriclt|gekriegt|07-065-4-I-Schule.csv|1|15|1|gekriclt|['gekritzelt']
14155|Schle|Schule|07-068-4-I-Schule.csv|6|27|6|Schle|['Schale', 'Schule', 'Sohle', 'Schäle', 'Schleim', 'Schlepp', 'Schleiß', 'Schlecht']
14156|Plotzlich|Plötzlich|07-068-4-I-Schule.csv|27|117|26|Plotzlich|['Plötzlich']
14157|den|denn|07-068-4-I-Schule.csv|122|119|117|den|
14158|Fote|Pfote|07-068-4-I-Schule.csv|6|19|6|Fote|['Fotze', 'Rote', 'Tote', 'Foto', 'Lote', 'Note', 'Gote', 'Bote', 'Zote', 'Pfote', 'Forste']
14159|das|dass|07-068-4-I-Schule.csv|985|1017|981|das|
14160|in|ihn|07-068-4-I-Schule.csv|261|270|260|in|
14161|siet|sieht|07-068-4-I-Schule.csv|54|159|50|siet|['sieht', 'seit', 'sie', 'siegt', 'spiet', 'siebt', 'niet', 'riet', 'sieh', 'biet', 'sie t']
14162|den|denn|07-073-4-I-Schule.csv|122|119|117|den|
14163|winte|winkte|07-073-4-I-Schule.csv|1|13|1|winte|['winde', 'weinte', 'winkte', 'weint', 'einte', 'winke', 'Tinte', 'Finte']
14164|Stime|Stimme|07-073-4-I-Schule.csv|1|6|1|Stime|['Stimme', 'Seime', 'Stile', 'Septime']
14165|hüfte|hüpfte|07-073-4-I-Schule.csv|1|2|1|hüfte|['Hüfte', 'hüte', 'hüpfte', '-hüfte', 'hefte', 'hafte', 'lüfte', 'Düfte', 'hüft-']
14166|Mahtetest|Mathetest|07-073-4-I-Schule.csv|10|14|10|Mahtetest|['Schmachtetest']
14167|Mahtetest|Mathetest|07-073-4-I-Schule.csv|10|14|10|Mahtetest|['Schmachtetest']
14168|heimlisch|heimlich|07-073-4-I-Schule.csv|1|2|1|heimlisch|['heimisch', 'heimlich', 'himmlisch', 'beimische', 'einmische', 'Schleim']
14169|das|dass|07-073-4-I-Schule.csv|985|1017|981|das|
14170|den|denn|07-073-4-I-Schule.csv|122|119|117|den|
14171|Mahtetest|Mathetest|07-073-4-I-Schule.csv|10|14|10|Mahtetest|['Schmachtetest']
14172|umbedinkt|unbedingt|07-073-4-I-Schule.csv|2|4|2|umbedinkt|['umweltbedingt']
14173|belte|bellte|07-073-4-I-Schule.csv|60|82|60|belte|['lebte', 'bete', 'bellte', 'beste', 'bette', 'belle', 'beute', 'gelte', 'bebte', 'zelte', 'belegte', 'betitelte', 'Betel', 'Beutel']
14174|dolle|doll|07-073-4-I-Schule.csv|4|16|4|dolle|['tolle', 'solle', 'rolle', 'volle', 'wolle', 'zolle', 'Jolle', 'Rolle', 'Polle', 'Wolle']
14175|geschmit|geschimpft|07-073-4-I-Schule.csv|1|4|1|geschmit|['gescheit', 'geschmiegt', 'geschmiert', 'geschminkt', 'geschmiedet']
14176|gehsehen|gesehen|07-074-4-I-Schule.csv|14|97|14|gehsehen|['gesehen', 'Sehsehen', 'geh sehen', 'geh-sehen']
14177|traffen|trafen|07-074-4-I-Schule.csv|7|8|7|traffen|['raffen', 'trafen', 'straffen', 'Straffen', 'rafften', 'treffen', 't raffen', 'straffe', 'Traufen', 'Treffen', 'afferent']
14178|mitnemen|mitnehmen|07-074-4-I-Schule.csv|8|9|8|mitnemen|['mitnehmen']
14179|bergüßte|begrüßte|07-074-4-I-Schule.csv|1|3|1|bergüßte|['begrüßte', 'begüterte']
14180|Mahtetest|Mathetest|07-074-4-I-Schule.csv|10|14|10|Mahtetest|['Schmachtetest']
14181|Matehtest|Mathetest|07-074-4-I-Schule.csv|1|14|1|Matehtest|['Schmachtest']
14182|begonen|begonnen|07-074-4-I-Schule.csv|4|4|4|begonen|['begonnen', 'betonen', 'Begonien', 'begossenen', 'Begonie', 'Begegnen']
14183|Mahtetest|Mathetest|07-074-4-I-Schule.csv|10|14|10|Mahtetest|['Schmachtetest']
14184|foher|Woher|07-074-4-I-Schule.csv|1|1|1|foher|['froher', 'frohe', 'roher', 'hoher', 'woher']
14185|wustest|wusstest|07-074-4-I-Schule.csv|1|2|1|wustest|['wusstest', 'wusstet', 'pustest', 'hustest', 'wüstest', 'Bustest']
14186|das|dass|07-074-4-I-Schule.csv|985|1017|981|das|
14187|wuste|wusste|07-074-4-I-Schule.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
14188|Donnstag|Donnerstag|07-075-4-I-Schule.csv|1|3|1|Donnstag|['Donnerstag', 'Donnerstags']
14189|Danachh|Danach|07-075-4-I-Schule.csv|1|18|1|Danachh|['Danach', 'Danach h', 'Andacht']
14190|rechmte|rechnete|07-075-4-I-Schule.csv|1|4|1|rechmte|['rechte', 'rechtem', 'Rechte']
14191|Fogel|Vogel|07-075-4-I-Schule.csv|7|24|7|Fogel|['Folge', 'Vogel']
14192|Belte|bellte|07-075-4-I-Schule.csv|15|82|14|Belte|['Betel', 'Beete', 'Balte', 'Beate', 'Beute', 'Gelte', 'Zelte', 'Lebte', 'Bete', 'Bellte', 'Beste', 'Bette', 'Belle', 'Bebte', 'Belegte', 'Betitelte']
14193|hate|hatte|07-075-4-I-Schule.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
14194|Leraren|Lehrerin|07-075-4-I-Schule.csv|3|101|3|Leraren|['Lernren', 'Leeren']
14195|schwerigkeiten|Schwierigkeiten|07-077-4-I-Schule.csv|1|1|1|schwerigkeiten|['Schwierigkeiten', 'Schwierigkeit', 'Schwerelosigkeit', 'Gleichwertigkeiten']
14196|Pfand|fand|07-077-4-I-Schule.csv|1|5|1|Pfand|
14197|Alls|Als|07-080-4-I-Schule.csv|19|26|18|Alls|
14198|rante|rannte|07-080-4-I-Schule.csv|76|85|76|rante|['rate', 'rannte', 'raunte', 'rankte', 'raten', 'raste', 'raute', 'ragte', 'kante', 'ranke', 'Tante', 'Dante', 'Kante', 'rasante', 'Teheran']
14199|armme|Arme|07-080-4-I-Schule.csv|1|5|1|armme|['ramme', 'armem', 'arme', 'Armee', 'Arme']
14200|Allz|Als|07-080-4-I-Schule.csv|3|26|3|Allz|['All', 'Alls', 'All z', 'Allzu', 'Alle']
14201|kammen|kamen|07-080-4-I-Schule.csv|16|19|16|kammen|['kamen', 'klammen', 'rammen', 'kommen', 'kämmen', '-ammen', 'Kammern', 'Kamelen', 'entkam']
14202|frakte|fragte|07-080-4-I-Schule.csv|2|11|2|frakte|['fragte', 'Trakte', 'fraktale']
14203|pas|pass|07-080-4-I-Schule.csv|8|10|8|pas|['Opas', 'las', 'das', 'was', 'Aas', 'Gas', 'Papas', 'Pass']
14204|blos|bloß|07-080-4-I-Schule.csv|2|2|2|blos|['los', 'bloß', 'Klos', '-los', 'b los', 'Blogs']
14205|siet|sieht|07-080-4-I-Schule.csv|54|159|50|siet|['sieht', 'seit', 'sie', 'siegt', 'spiet', 'siebt', 'niet', 'riet', 'sieh', 'biet', 'sie t']
14206|Lererin|Lehrerin|07-080-4-I-Schule.csv|26|101|26|Lererin|['Lehrerin', 'Leserin', 'Legerin']
14207|Jake|Jacke|07-080-4-I-Schule.csv|31|55|31|Jake|['Jacke', 'Hake', 'Jage']
14208|herraus|heraus|07-080-4-I-Schule.csv|15|19|15|herraus|['heraus', 'her raus', 'her-raus', 'hieraus']
14209|fogel|Vogel|07-080-4-I-Schule.csv|7|24|7|fogel|['folge', 'Vogel']
14210|ferscheuchen|verscheuchen|07-080-4-I-Schule.csv|1|2|1|ferscheuchen|['verscheuchen', 'verscheuche', 'aufscheuchen', 'feuersicheren', 'heuchlerischen']
14211|Tuhen|tun|07-080-4-I-Schule.csv|1|11|1|Tuhen|['Truhen', 'Ruhen', 'Buhen', 'Tuben', 'Tuten']
14212|Lererin|Lehrerin|07-080-4-I-Schule.csv|26|101|26|Lererin|['Lehrerin', 'Leserin', 'Legerin']
14213|genomen|genommen|07-080-4-I-Schule.csv|39|41|39|genomen|['Genomen', 'genommen', '-genomen']
14214|fobei|vorbei|07-080-4-I-Schule.csv|3|20|3|fobei|['wobei', 'Jobei', 'Bobei']
14215|nich|nicht|07-082-4-I-Schule.csv|110|135|109|nich|['ich', 'nicht', 'eich', 'sich', 'nach', 'noch', 'dich', 'mich', 'wich', 'n ich']
14216|denn|den|07-082-4-I-Schule.csv|88|103|87|denn|
14217|nich|nicht|07-082-4-I-Schule.csv|110|135|109|nich|['ich', 'nicht', 'eich', 'sich', 'nach', 'noch', 'dich', 'mich', 'wich', 'n ich']
14218|reuch|ruhig|07-082-4-I-Schule.csv|2|5|2|reuch|['euch', 'reich', 'keuch', 'r euch']
14219|geheurt|gehört|07-082-4-I-Schule.csv|1|14|1|geheurt|['geheuert', 'geheult', 'geheuer']
14220|Das|dass|07-082-4-I-Schule.csv|41|1017|30|Das|
14221|gluck|Glück|07-082-4-I-Schule.csv|5|18|5|gluck|['guck', 'gluckse']
14222|schmugelt|schmuggelt|07-085-4-I-Schule.csv|1|1|1|schmugelt|['schmuggelt', 'Schmuggel', 'schmuggel', 'schmunzelt', 'schmirgelt']
14223|nimt|nimmt|07-085-4-I-Schule.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
14224|trift|trifft|07-085-4-I-Schule.csv|9|10|9|trift|['trieft', 'trifft', 'trist', 'traft', 'tritt', 'triff', 'Drift']
14225|nimst|nimmst|07-085-4-I-Schule.csv|2|3|2|nimst|['nimmst', 'niest', 'nimmt', 'stimmst']
14226|dan|dann|07-085-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14227|wuste|wusste|07-085-4-I-Schule.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
14228|Klassenzimer|Klassenzimmer|07-085-4-I-Schule.csv|1|3|1|Klassenzimer|['Klassenziemer', 'Klassenzier', 'Klassenzimmer', 'Klasseneimer']
14229|Pas|Pass|07-085-4-I-Schule.csv|3|3|3|Pas|['Pass', 'Pans', 'Pan', 'Las', 'Das', 'Was', 'Aas', 'PCs', 'Gas', 'Opas']
14230|das|dass|07-085-4-I-Schule.csv|985|1017|981|das|
14231|siht|sieht|07-085-4-I-Schule.csv|25|159|24|siht|['sieht', 'seht', 'saht']
14232|hate|hatte|07-085-4-I-Schule.csv|400|427|400|hate|['hat', 'haste', 'harte', 'hatte', 'halte', 'chate', 'haute', 'hafte', 'hakte', 'rate', 'haue', 'habe', 'hake', 'wate', 'hüte', 'Rate', 'Pate', 'hat e']
14233|völig|völlig|07-085-4-I-Schule.csv|1|2|1|völig|['ölig', 'völlig', 'v ölig', 'zöllig']
14234|Das|dass|07-085-4-I-Schule.csv|41|1017|30|Das|
14235|Belen|bellen|07-085-4-I-Schule.csv|2|17|1|Belen|['Beilen', 'Beulen', 'Besen', 'Beleg', 'Beben', 'Gelen', 'Helen', 'Leben', 'Bellen', 'Beten', 'Belegen', 'Belesen']
14236|muste|musste|07-085-4-I-Schule.csv|24|26|24|muste|['musste', 'mute', 'mustre', 'miste', 'moste', 'puste', 'huste', 'mäste']
14237|nimt|nimmt|07-085-4-I-Schule.csv|45|56|44|nimt|['nimmt', 'niet', 'nimm', 'Zimt']
14238|wuste|wusste|07-085-4-I-Schule.csv|38|42|38|wuste|['wusste', 'wusle', 'puste', 'huste', 'wüste']
14239|wonhin|wohin|07-085-4-I-Schule.csv|1|1|1|wonhin|['wohin']
14240|dafor|davor|07-088-4-I-Schule.csv|2|2|2|dafor|['davor', 'dafür']
14241|trift|trifft|07-088-4-I-Schule.csv|9|10|9|trift|['trieft', 'trifft', 'trist', 'traft', 'tritt', 'triff', 'Drift']
14242|gerant|gerannt|07-088-4-I-Schule.csv|18|44|18|gerant|['gerannt', 'geraunt', 'geragt', 'gebrannt', 'herantrage', 'angeraut', 'antrage']
14243|angekomen|angekommen|07-088-4-I-Schule.csv|9|19|9|angekomen|['angekommen', 'angenommen', 'abgekommen', 'hingekommen', 'gekommenen']
14244|das|dass|07-088-4-I-Schule.csv|985|1017|981|das|
14245|genomen|genommen|07-088-4-I-Schule.csv|39|41|39|genomen|['Genomen', 'genommen', '-genomen']
14246|gekichat|gekichert|07-088-4-I-Schule.csv|2|3|2|gekichat|['gekichert']
14247|gerechnit|gerechnet|07-088-4-I-Schule.csv|1|3|1|gerechnit|['gerechnet', 'gerecht']
14248|fenste|Fenster|07-088-4-I-Schule.csv|2|80|2|fenste|['feste', 'feinste', 'fernste', 'festen', 'Fenster', 'Steffen', 'steifen']
14249|gebelt|gebellt|07-088-4-I-Schule.csv|31|36|31|gebelt|['gelebt', 'gebellt', 'gabelt', 'hebelt', 'gebebt', 'gebettelt', 'gebeutelt', 'gebügelt', 'Gebell']
14250|Leherin|Lehrerin|07-088-4-I-Schule.csv|12|101|12|Leherin|['Lehrerin', 'Leserin', 'Legerin', 'Seherin', 'Hellseherin']
14251|gekichat|gekichert|07-088-4-I-Schule.csv|2|3|2|gekichat|['gekichert']
14252|drausen|draußen|07-090-4-I-Schule.csv|54|74|54|drausen|['grausen', 'brausen', 'krausen', 'draußen', 'Drusen', 'Aussenden', 'aussenden', 'ausdrehen']
14253|komen|kommen|07-090-4-I-Schule.csv|12|17|12|komen|['kommen', 'kamen', 'kämen', 'Nomen', 'Domen', '-omen', 'Kometen', 'Kondomen', 'Komoren', 'komme']
14254|klapt|klappt|07-090-4-I-Schule.csv|1|2|1|klapt|['klappt', 'klaut', 'klagt', 'klapp']
14255|schlieslig|schließlich|07-090-4-I-Schule.csv|1|3|1|schlieslig|['schließlich', 'schwielig', 'Schleswig', 'schusslig']
14256|gebelt|gebellt|07-090-4-I-Schule.csv|31|36|31|gebelt|['gelebt', 'gebellt', 'gabelt', 'hebelt', 'gebebt', 'gebettelt', 'gebeutelt', 'gebügelt', 'Gebell']
14257|fiendet|findet|07-090-4-I-Schule.csv|2|5|2|fiendet|['findet']
14258|kwatschen|quatschen|07-090-4-I-Schule.csv|1|4|1|kwatschen|['klatschen', '-watschen', 'Watschen', 'watscheln', 'Watsche', 'waschen']
14259|Samsta|Samstag|07-091-4-I-Schule.csv|1|3|1|Samsta|['Samstag', 'Samstags', 'Stamm']
14260|muste|musste|07-091-4-I-Schule.csv|24|26|24|muste|['musste', 'mute', 'mustre', 'miste', 'moste', 'puste', 'huste', 'mäste']
14261|fors|vors|07-091-4-I-Schule.csv|1|1|1|fors|['fort', 'fürs', 'Tors', 'Forst', 'Forsa']
14262|heur|Hör|07-091-4-I-Schule.csv|2|2|1|heur|['her', 'heuer', 'heure', 'hure', 'Heurige']
14263|heur|hör|07-091-4-I-Schule.csv|2|2|1|heur|['her', 'heuer', 'heure', 'hure', 'Heurige']
14264|Lererin|Lehrerin|07-091-4-I-Schule.csv|26|101|26|Lererin|['Lehrerin', 'Leserin', 'Legerin']
14265|dah|da|07-091-4-I-Schule.csv|12|86|12|dah|['da', 'sah', 'das', 'nah', 'dar', 'da h']
14266|frakt|fragt|07-092-4-I-Schule.csv|2|9|2|frakt|['kraft', 'fragt', 'fraßt', 'Trakt', 'Fraktur', 'fraktal']
14267|sakt|sagt|07-092-4-I-Schule.csv|11|52|11|sakt|['sacht', 'sankt', 'stakt', 'sackt', 'stak', 'satt', 'saut', 'sagt', 'samt', 'hakt', 'saht', 'saßt', 'Takt', 'Pakt', 'Fakt', '-akt']
14268|Hate|hatte|07-092-4-I-Schule.csv|8|427|8|Hate|['Halte', 'Hase', 'Haie', 'Rate', 'Wate', 'Hüte', 'Pate', 'Hat', 'Haste', 'Harte', 'Hatte', 'Chate', 'Haute', 'Hafte', 'Hakte', 'Haue', 'Habe', 'Hake', 'Hat e']
14269|fant|fand|07-092-4-I-Schule.csv|3|5|3|fant|['fand', 'fangt', 'fast', 'faxt', 'Kant']
14270|Sahs|saß|07-092-4-I-Schule.csv|1|59|1|Sahs|['Sams', 'Sah', 'Sahst', 'Sahn', 'Saht', 'Sah s']
14271|wüste|wüsste|07-092-4-I-Schule.csv|1|1|1|wüste|
14272|das|dass|07-092-4-I-Schule.csv|985|1017|981|das|
14273|ihn|in|07-092-4-I-Schule.csv|12|21|9|ihn|
14274|wahr|war|07-092-4-I-Schule.csv|51|109|51|wahr|
14275|ihate|hatte|07-092-4-I-Schule.csv|1|427|1|ihate|['chate', 'hatte']
14276|Mathematikuntericht|Mathematikunterricht|07-092-4-I-Schule.csv|1|1|1|Mathematikuntericht|['Mathematikuntersicht', 'Mathematikunterricht', 'Mathematikunterlicht', 'Mathematikuntergicht', 'Mathematiker']
14277|wehk|weg|07-092-4-I-Schule.csv|2|94|2|wehk|['weh', 'wehe', 'weht', 'welk', 'weh k']
14278|hatz|hats|07-092-4-I-Schule.csv|2|4|2|hatz|['hat', 'Satz', 'Latz', 'Katz', 'hat z']
14279|gesen|gesehen|07-092-4-I-Schule.csv|33|97|33|gesen|['lesen', 'gegen', 'gehen', 'geben', 'Lesen', 'Besen', 'Wesen', 'gesessen', 'Genesen', 'genesen', 'gesengt']
14280|gemerckt|gemerkt|07-092-4-I-Schule.csv|4|10|4|gemerckt|['gemerkt', 'gemeckert', 'gereckt']
14281|das|dass|07-092-4-I-Schule.csv|985|1017|981|das|
14282|wek|weg|07-092-4-I-Schule.csv|33|94|31|wek|['welk', 'wen', 'wer', 'weg', 'wem', 'weh', 'web']
14283|wahr|war|07-092-4-I-Schule.csv|51|109|51|wahr|
14284|flok|flog|07-092-4-I-Schule.csv|1|3|1|flok|['flog', 'floh', 'Flocke']
14285|sas|saß|07-092-4-I-Schule.csv|28|59|28|sas|['SAS', 'las', 'das', 'sag', 'sah', 'was', 'saß', 'Aas', 'Gas']
14286|wider|wieder|07-092-4-I-Schule.csv|178|207|178|wider|
14287|kamm|kam|07-092-4-I-Schule.csv|100|129|100|kamm|['Kamm', 'kam', 'klamm', '-kamm', 'kamt', 'komm', 'kaum', 'Lamm', 'Damm', 'kam m']
14288|veck|weg|07-092-4-I-Schule.csv|2|94|2|veck|['eck', 'deck', 'keck', 'Reck', 'Leck', 'Deck', 'Geck', 'Heck', 'Beck', 'v eck']
14289|wahr|war|07-092-4-I-Schule.csv|51|109|51|wahr|
14290|dan|dann|07-092-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14291|sackte|sagte|07-092-4-I-Schule.csv|3|39|3|sackte|
14292|wihr|wir|07-092-4-I-Schule.csv|1|16|1|wihr|['ihr', 'wir', 'wahr', 'wirr', 'w ihr']
14293|gehn|gehen|07-092-4-I-Schule.csv|20|78|20|gehn|['gen', 'geh', 'gehen', 'gehe', 'gern', 'geht', 'zehn', 'geh n']
14294|Spazihren|spazieren|07-092-4-I-Schule.csv|1|116|1|Spazihren|['Spazieren', 'Spaziere']
14295|un|und|07-092-4-I-Schule.csv|37|106|34|un|['UN', 'n', 'u', 'uns', 'nun', 'tun', 'und', 'Sun', 'Run', 'Tun', 'in', 'an', 'um', 'u n']
14296|dan|dann|07-092-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14297|wahr|war|07-092-4-I-Schule.csv|51|109|51|wahr|
14298|wahr|war|07-092-4-I-Schule.csv|51|109|51|wahr|
14299|Gechichte|Geschichte|07-092-4-I-Schule.csv|2|14|2|Gechichte|['Geschichte', 'Geschichtet', 'Gedichtete', 'Gelichtete', 'Gewichtete']
14300|kamm|kam|07-095-4-I-Schule.csv|100|129|100|kamm|['Kamm', 'kam', 'klamm', '-kamm', 'kamt', 'komm', 'kaum', 'Lamm', 'Damm', 'kam m']
14301|bis|bist|07-095-4-I-Schule.csv|6|8|5|bis|
14302|meinzt|meinst|07-095-4-I-Schule.csv|1|1|1|meinzt|['meint', 'meinst']
14303|beckommen|bekommen|07-095-4-I-Schule.csv|3|31|3|beckommen|['bekommen', 'beklommenen', 'beklommen', 'benommenen', 'benommen']
14304|angelast|angelacht|07-095-4-I-Schule.csv|1|1|1|angelast|['Angelast', 'angelst', 'Mangelast', '-angelast', 'angelastet', 'angelassen', 'angelangt', 'angelagert']
14305|kammen|kamen|07-095-4-I-Schule.csv|16|19|16|kammen|['kamen', 'klammen', 'rammen', 'kommen', 'kämmen', '-ammen', 'Kammern', 'Kamelen', 'entkam']
14306|warn|waren|07-095-4-I-Schule.csv|20|40|20|warn|['war', 'waren', 'warne', 'warnt', 'warn-', 'wann', 'wart', 'ward', 'warm', 'warb', 'warf', 'Garn', 'Harn', 'Farn', 'war n', 'Warnen']
14307|siht|sieht|07-095-4-I-Schule.csv|25|159|24|siht|['sieht', 'seht', 'saht']
14308|das|dass|07-095-4-I-Schule.csv|985|1017|981|das|
14309|wast|fast|07-095-4-I-Schule.csv|8|22|7|wast|['was', 'warst', 'wagst', 'rast', 'wart', 'last', 'wagt', 'hast', 'fast', 'wüst', 'Rast', 'Last', 'Gast', 'Mast', 'Bast', '-ast', 'was t', 'Wanst']
14310|umacht|Ohnmacht|07-095-4-I-Schule.csv|1|2|1|umacht|['macht', 'zumacht', '-macht', 'u macht', 'um acht', 'Macht']
14311|Wiso|Wieso|07-095-4-I-Schule.csv|2|4|2|Wiso|['Wieso']
14312|frölich|fröhlich|07-095-4-I-Schule.csv|51|92|51|frölich|['fröhlich', 'freilich']
14313|trefen|treffen|07-097-4-I-Schule.csv|16|22|16|trefen|['triefen', 'treffen', 'tiefen', 'trafen', 'treten', 'treuen', 'träfen', 'Treffen', 'Treffern', 'treffe', 'Referent']
14314|sohfort|sofort|07-097-4-I-Schule.csv|1|24|1|sohfort|['sofort']
14315|Schuhle|Schule|07-097-4-I-Schule.csv|12|27|12|Schuhle|['Schule', 'Schuhe', 'Schuhöle', 'Schleuse', 'Schuh']
14316|kukt|kuckt|07-097-4-I-Schule.csv|73|152|73|kukt|['kurt', 'bukt', 'Kult']
14317|behmerkt|bemerkt|07-097-4-I-Schule.csv|1|18|1|behmerkt|['bemerkt']
14318|das|dass|07-097-4-I-Schule.csv|985|1017|981|das|
14319|berügen|beruhigen|07-097-4-I-Schule.csv|1|1|1|berügen|['bergen', 'betrügen', 'belügen', 'beitrügen', 'Betrügern', 'Betrüger', 'Bergen']
14320|Frauf|Frau|07-097-4-I-Schule.csv|1|6|1|Frauf|['Frau', 'Drauf', 'Fr auf', 'Frau f', 'Aufraue', 'Aufruf', 'Auffraß', 'Aufrage']
14321|Sied|sieht|07-097-4-I-Schule.csv|2|159|1|Sied|['Siel', 'Sieg', 'Mied', 'Sieb', 'Lied', 'Seid', 'Dies', 'Sie', 'Siede', 'Sind', 'Sieh', 'Sie d', 'Sieder']
14322|ales|alles|07-097-4-I-Schule.csv|35|37|34|ales|['als', 'altes', 'alles', 'Aales', 'Tales', 'Wales', 'legales']
14323|gehlasen|gelassen|07-097-4-I-Schule.csv|1|9|1|gehlasen|['geblasen', 'geh lasen', 'geh-lasen', 'gelassenen', 'gelassen', 'geschlagen']
14324|gehlaufen|gelaufen|07-100-4-I-Schule.csv|3|8|3|gehlaufen|['gelaufen', 'geh laufen', 'geh-laufen']
14325|sa|sah|07-100-4-I-Schule.csv|13|46|13|sa|['sah', 'a', 's', 'sag', 'saß', 'ja', 'so', 'da', 's a']
14326|dan|dann|07-100-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14327|dan|dann|07-100-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14328|dan|dann|07-100-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14329|konzetrierte|konzentrierte|07-100-4-I-Schule.csv|1|1|1|konzetrierte|['konzertierte', 'konzentrierte', 'konzentriere', 'Konzentrieren', 'unkonzentriert', 'konzeptionierte']
14330|sa|sah|07-100-4-I-Schule.csv|13|46|13|sa|['sah', 'a', 's', 'sag', 'saß', 'ja', 'so', 'da', 's a']
14331|dan|dann|07-100-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14332|Dafon|davon|07-100-4-I-Schule.csv|1|12|1|Dafon|['Davon', 'Vodafone']
14333|dan|dann|07-100-4-I-Schule.csv|627|651|621|dan|['an', 'da', 'dann', 'dran', 'dank', 'den', 'das', 'ran', 'dar', 'man', 'van', 'San', 'Jan', 'Pan', 'Fan', 'd an', 'da n']
14334|sitst|sitzt|07-100-4-I-Schule.csv|5|40|5|sitst|['sitzt', 'sitzest']
