|original|corrected|filename|freq_ori|freq_cor|freq_tup|unchanged_original|suggestions
5381|hau|wau|06-329-3-IV-Weg.csv|3|8|3|hau|
5382|füter|Futter|06-329-3-IV-Weg.csv|1|31|1|füter|['Güter', 'Hüter', 'füttern', 'Füttern']
5383|tags|Tages|06-331-3-IV-Weg.csv|1|5|1|tags|['sagt', 'Tags', 'tagst', '-tags', 'tage', 'tagt', 'Gags']
5384|ruschten|rutschten|06-331-3-IV-Weg.csv|1|1|1|ruschten|['rauschten', 'rutschten', 'rutschen', 'tuschten', 'duschten', 'puschten', 'huschten', 'kuschten', 'russischen', 'fruchten', 'fruchteten', 'schusterten']
5385|rusche|Rutsche|06-331-3-IV-Weg.csv|1|1|1|rusche|['rausche', 'rutsche', 'rasche', 'tusche', 'dusche', 'pusche', 'husche', 'kusche', 'Dusche', 'russische', 'Rutsche']
5386|kliel|klingelt|06-331-3-IV-Weg.csv|1|66|1|kliel|['kille', 'Klientel']
5387|Luscha|Lutscher|06-331-3-IV-Weg.csv|2|56|2|Luscha|['Schluss']
5388|freude|Freunde|06-331-3-IV-Weg.csv|1|3|1|freude|['freute', 'Freude', 'freue', '-freude', 'fremde']
5389|gewoden|geworden|06-331-3-IV-Weg.csv|1|4|1|gewoden|['geworden', 'gewogen', 'gewonnen']
5390|nieman|niemand|06-334-3-IV-Weg.csv|2|18|2|nieman|['niemand', 'nie man', 'nie-man', 'Manien', 'Manie', 'Annie']
5391|angerufen|angerufen|06-334-3-IV-Weg.csv|1|11|1|angerufen|
5392|deann|dann|06-338-3-IV-Weg.csv|1|651|1|deann|['dann', 'denn', 'dealen']
5393|Hengt|Hängt|06-338-3-IV-Weg.csv|9|1|1|Hengt|['Engt', 'Hengst', 'Sengt', 'Mengt', 'Hegt', 'Hingt', 'Hängt', 'H engt']
5394|paglate|Plakate|06-338-3-IV-Weg.csv|1|88|1|paglate|['glatte']
5395|aus|Haus|06-338-3-IV-Weg.csv|4|3|1|aus|
5396|vfro|froh|06-338-3-IV-Weg.csv|1|35|1|vfro|['fror']
5397|bischeen|bisschen|06-338-3-IV-Weg.csv|1|57|1|bischeen|['beschien', 'bisschen', 'diebischen', 'serbischen', 'lesbischen']
5398|daruf|darauf|06-338-3-IV-Weg.csv|1|2|1|daruf|['drauf', 'darf', 'darauf', 'darum', 'da ruf']
5399|kilingelt|klingelt|06-338-3-IV-Weg.csv|1|66|1|kilingelt|['klingelt', 'Klingel', 'klingel', 'eingekeilt', 'gelinge']
5400|vermder|Fremder|06-338-3-IV-Weg.csv|1|1|1|vermder|['vermodern', 'vermelde', 'vermeide', 'verfremde']
5401|plötalich|plötzlich|06-339-3-IV-Weg.csv|1|62|1|plötalich|['plötzlich']
5402|Telefonirten|telefonierten|06-339-3-IV-Weg.csv|1|2|1|Telefonirten|['Telefonriten', 'Telefoniren', 'Telefonhirten', 'Telefonwirten', 'Telefonisten', 'Telefonarten', 'Telefonirren', 'Telefonorten', 'Telefonierten']
5403|wolt|wollte|06-339-3-IV-Weg.csv|2|201|1|wolt|['wollt', 'wogt', 'holt', 'Colt', 'Volt']
5404|drekt|direkt|06-339-3-IV-Weg.csv|2|13|2|drekt|['direkt', 'dreht']
5405|geckommen|gekommen|06-339-3-IV-Weg.csv|3|26|3|geckommen|['gekommen', 'genommenen', 'genommen', 'entgegenkomme']
5406|Portuonen|Portionen|06-339-3-IV-Weg.csv|1|1|1|Portuonen|['Portionen', 'Opportunen']
5407|Mogens|Morgens|06-340-3-IV-Weg.csv|1|3|1|Mogens|['Magens', 'Bogens', 'Morgens']
5408|such|sucht|06-340-3-IV-Weg.csv|2|11|1|such|
5409|scheibt|schreibt|06-340-3-IV-Weg.csv|1|1|1|scheibt|['schiebt', 'schreibt', 'scheint', 'scheißt', 'Scheibe', 'Scheit', 'Scheich']
5410|geveint|geweint|06-342-3-IV-Weg.csv|1|7|1|geveint|['geeint', 'gemeint', 'geweint', 'geeinigt']
5411|vartete|wartete|06-342-3-IV-Weg.csv|1|19|1|vartete|['artete', 'wartete', 'v artete', 'Varietee']
5412|ummarmen|umarmen|06-346-3-IV-Weg.csv|1|15|1|ummarmen|['umarmen', 'Umarmen', 'umarme']
5413|dardrauf|dadrauf|06-347-3-IV-Weg.csv|1|1|1|dardrauf|['dar drauf', 'dar-drauf', 'darauf', 'drauf']
5414|Hir|Hier|06-347-3-IV-Weg.csv|4|6|3|Hir|['Hi', 'Hirn', 'Hit', 'Dir', 'Mir', 'Wir', 'Sir', 'Kir', 'Hi r', 'Hier', 'Ihr', 'Her', 'Hie', 'Hin', 'Hör']
5415|dic|dich|06-347-3-IV-Weg.csv|1|5|1|dic|['dich', 'dick', 'die', 'dir', 'div']
5416|TelefonNumer|Telefonnummer|06-349-3-IV-Weg.csv|1|33|1|TelefonNumer|['Telefonnummer', 'Telefoniere', 'Telefonier']
5417|Wohnzemmer|Wohnzimmer|06-354-3-IV-Weg.csv|1|4|1|Wohnzemmer|['Wohnzimmer', 'Wohlgemerkt']
5418|Stund|Stunde|06-354-3-IV-Weg.csv|3|8|3|Stund|['Stunt', 'Stunde', 'Stand', 'Sound', 'Stunk']
5419|öfnete|öffnete|06-359-3-IV-Weg.csv|5|9|5|öfnete|['öffnete', 'öffne']
5420|verrschwunden|verschwunden|06-360-3-IV-Weg.csv|2|41|2|verrschwunden|['verschwunden', 'verschwendenden', 'verschwenden', 'Verschwenden', 'Verschwendern']
5421|An|Ein|06-360-3-IV-Weg.csv|3|3|3|An|
5422|wustes|wusstest|06-360-3-IV-Weg.csv|1|2|1|wustes|['wusste', 'wüstes', 'Wulstes', 'austeste', 'Wust']
5423|afreulich|erfreulich|06-360-3-IV-Weg.csv|1|1|1|afreulich|['erfreulich', 'fraulich']
5424|Nar|Na|06-360-3-IV-Weg.csv|1|4|1|Nar|['Narr', 'Rar', 'Dar', 'Gar', 'Bar', 'War', 'Zar', 'Ran', 'Nur', 'Nah', 'Arena']
5425|gehort|gehört|06-360-3-IV-Weg.csv|6|14|6|gehort|['geholt', 'gehört', 'Sehort', 'gehortet', 'gehorcht', 'geehrt']
5426|gets|gehts|06-360-3-IV-Weg.csv|3|6|3|gets|['Sets', 'Jets', 'Gebets']
5427|umart|umarmt|06-360-3-IV-Weg.csv|1|40|1|umart|['umarmt', 'smart', 'umarme']
5428|vreudetrenen|Freudentränen|06-360-3-IV-Weg.csv|1|36|1|vreudetrenen|['Freudentränen', 'Freudenträne', 'Entrepreneuren', 'trennenden']
5429|Jurge|Junge|06-361-3-IV-Weg.csv|1|8|1|Jurge|['Junge', 'Jure']
5430|vienden|finden|06-369-3-IV-Weg.csv|1|1|1|vienden|['Dividenden', 'Dividende', 'visierenden', 'endenden']
5431|gefrät|gefreut|06-369-3-IV-Weg.csv|1|24|1|gefrät|['gerät', 'gefräst', 'Gerät']
5432|Loliepop|Lollipop|06-369-3-IV-Weg.csv|1|44|1|Loliepop|['Politologie']
5433|Plackete|Plakate|06-371-3-IV-Weg.csv|1|88|1|Plackete|['Plakette']
5434|hates|hattest|06-371-3-IV-Weg.csv|1|2|1|hates|['hartes', 'haste', 'Rates', 'hat es', 'hat-es', 'Haltes', 'hatte']
5435|gesehe|gesehen|06-371-3-IV-Weg.csv|1|97|1|gesehe|['gesehen', 'gestehe', 'besehe', 'geschehe']
5436|Ihn|In|06-371-3-IV-Weg.csv|3|3|3|Ihn|
5437|Liblingsgeschmack|Lieblingsgeschmack|06-371-3-IV-Weg.csv|1|1|1|Liblingsgeschmack|['Lieblingsgeschmack']
5438|aufgessen|aufgegessen|06-371-3-IV-Weg.csv|1|3|1|aufgessen|['aufessen', 'aufgesessen', 'aufgegessen', 'aufgefressen', 'aufgelassen']
5439|Hundefutter|Hundefutter|06-373-3-IV-Weg.csv|1|23|1|Hundefutter|
5440|geruchen|gerochen|06-373-3-IV-Weg.csv|1|9|1|geruchen|['geruhen', 'gerochen', 'Geruch', 'Geräuschen', 'gebrauchen', 'Gebräuchen']
5441|Telefonummern|Telefonnummern|06-373-3-IV-Weg.csv|1|1|1|Telefonummern|['Telefonsummern', 'Telefonnummern', 'Telefonhummern', 'Telefonnummer', 'Telefonieren']
5442|taurig|traurig|06-376-3-IV-Weg.csv|1|119|1|taurig|['traurig', 'Trauring']
5443|machmal|manchmal|06-376-3-IV-Weg.csv|1|1|1|machmal|['manchmal', 'Sachmal', 'Lachmal', 'Dachmal', 'Bachmal', 'Fachmal', 'Wachmal', 'mach mal', 'mach-mal', 'schmal', 'nochmal', 'Almanach', 'Schmach']
5444|Spass|Spaß|06-378-3-IV-Weg.csv|1|4|1|Spass|['Spaß', 'Spans', '-pass']
5445|nürgens|nirgends|06-378-3-IV-Weg.csv|2|2|2|nürgens|['Jürgens', 'Türgens', 'Vergnügens']
5446|Möchtes|Möchtest|06-378-3-IV-Weg.csv|1|1|1|Möchtes|['Möchte', 'Möchtest', 'Möchten', 'Möchtet', 'Möchte s', 'Möchtegern']
5447|widergeben|wiedergeben|06-379-3-IV-Weg.csv|1|2|1|widergeben|['wiedergeben', 'wider geben', 'wider-geben']
5448|kanz|ganz|06-382-3-IV-Weg.csv|2|48|1|kanz|['zank', 'kann', 'ganz', 'Tanz', 'Manz', 'Vakanz']
5449|geklingetlt|geklingelt|06-382-3-IV-Weg.csv|1|13|1|geklingetlt|['geklingelt', 'anklingelt', 'klingelt', 'eingekleidet', 'eingekeilt']
5450|kuk|Kuck|06-382-3-IV-Weg.csv|5|3|1|kuk|['buk', 'Kuh']
5451|ungen|hungern|06-382-3-IV-Weg.csv|1|1|1|ungen|['jungen', 'ungern', 'Jungen', 'Lungen', 'Zungen', 'engen', 'unten', 'unken', 'Engen', 'gelungen', 'gerungen', 'gesungen', 'gedungen']
5452|fermiste|vermisste|06-387-3-IV-Weg.csv|2|8|2|fermiste|['vermisste', 'ermisst', 'Mistkäfer', 'Mister']
5453|Plz|PLZ|06-387-3-IV-Weg.csv|1|1|1|Plz|['PLZ', 'Pelz', 'Pilz']
5454|plötslich|plötzlich|06-387-3-IV-Weg.csv|2|62|2|plötslich|['plötzlich', 'löslich']
5455|Darbei|Dabei|06-387-3-IV-Weg.csv|1|3|1|Darbei|['Darmei', 'Farbei', 'Dabei', 'Dar bei', 'Dar-bei', 'Darbiete']
5456|Hausmauren|Hausmauern|06-390-3-IV-Weg.csv|1|1|1|Hausmauren|['Hausmauern', 'Hausmausren', 'Hausmaurern', 'Hausmautren', 'Hausmaulren', 'Hausmairen', 'Hausmaurer', 'Hausbauren', 'Hausmaßren', 'Hausieren', 'Ausharren', 'Ausmachen']
5457|Vermist|Vermisst|06-396-3-IV-Weg.csv|2|2|2|Vermist|['Viermist', 'Verbmist', 'Vormist', 'Vermisst', 'Vereist', 'Vermiss', 'Vermint']
5458|Hiterwand|Hinterwand|06-396-3-IV-Weg.csv|1|1|1|Hiterwand|['Hinterwand', 'Eiterwand', 'Anverwandte']
5459|vermisten|vermissten|06-396-3-IV-Weg.csv|2|2|2|vermisten|['vermissten', 'vermintes', 'vereisten', 'vermieten', 'vermissen', 'verminten']
5460|waret|wartet|06-396-3-IV-Weg.csv|1|67|1|waret|['warte', 'wart', 'wartet', 'warst', 'warnt', 'waren', 'watet', 'warbt', 'warft', 'war et', 'war-et', 'Ware']
5461|Fulr|Flur|06-396-3-IV-Weg.csv|1|4|1|Fulr|['Flur', 'Fuhr']
5462|Rat|Rate|06-396-3-IV-Weg.csv|1|1|1|Rat|
5463|ameisten|meisten|06-397-3-IV-Weg.csv|1|1|1|ameisten|['meisten', 'a meisten', 'Ameisen', 'meisterten']
5464|Nagsten|nächsten|06-398-3-IV-Weg.csv|1|34|1|Nagsten|['Nagten', 'Nagelten']
5465|Telofon|Telefon|06-398-3-IV-Weg.csv|3|39|3|Telofon|['Telefon', 'Lofoten']
5466|behrschen|beherrschen|06-398-3-IV-Weg.csv|1|1|1|behrschen|['bohrschen', 'Beherrschen', 'beherrschen', 'Beherrschern', 'beherrsche']
5467|risig|riesig|06-399-3-IV-Weg.csv|2|2|2|risig|['rissig', 'riesig', 'eisig', 'rosig']
5468|wackeld|wackelt|06-405-3-IV-Weg.csv|3|17|3|wackeld|['wackelt', 'wackelnd', 'wackele', 'wackeln']
5469|fiell|viel|06-409-3-IV-Weg.csv|3|9|2|fiell|['fiel', 'fiele', 'fielt', 'fiel l']
5470|ers|erst|06-409-3-IV-Weg.csv|3|1|1|ers|['es', 'er', 'erst', 'Vers', 'er s']
5471|trauri|traurig|06-409-3-IV-Weg.csv|1|119|1|trauri|['traurig', 'traure', 'Trauring', 'trau']
5472|erfaht|erfahrt|06-409-3-IV-Weg.csv|1|1|1|erfaht|['erfahrt', 'erfahre']
5473|schte|steht|06-409-3-IV-Weg.csv|1|37|1|schte|['sichte', 'sachte', 'suchte', 'echte', 'achte', 'ächte', 'schichte', 'Schute', 'Schote', 'schelte']
5474|schnkt|schenkt|06-409-3-IV-Weg.csv|1|4|1|schnkt|['schenkt', 'schwenkt', 'schwankt']
5475|halle|alle|06-409-3-IV-Weg.csv|1|39|1|halle|
5476|vergist|vergisst|06-412-3-IV-Weg.csv|10|24|10|vergist|['vergisst', 'vergibst', 'vereist', 'vergiss', 'vergast', 'vergilt', 'vergibt']
5477|kake|Kacke|06-412-3-IV-Weg.csv|1|1|1|kake|['kaue', 'hake', 'Kanake']
5478|trapfen|Tropfen|06-412-3-IV-Weg.csv|1|14|1|trapfen|['trafen', 'tropfen', 'tapferen', 'Traufen']
5479|heise|heiße|06-412-3-IV-Weg.csv|1|1|1|heise|['heiser', 'heimse', 'reise', 'leise', 'heile', 'weise', 'heize', 'heiße', 'Reise', 'Meise', 'Weise']
5480|Hundefantom|Hundephantom|06-412-3-IV-Weg.csv|3|3|3|Hundefantom|['Hundephantom']
5481|sch|schon|06-412-3-IV-Weg.csv|2|20|1|sch|['sich', 'such', 'ich', 'ach', 'sah', 'Schuh']
5482|annimst|annimmst|06-412-3-IV-Weg.csv|1|1|1|annimst|['annimmst', 'annimmt', 'anstimmst']
5483|ein|an|06-413-3-IV-Weg.csv|4|15|2|ein|
5484|schiken|schicken|06-416-3-IV-Weg.csv|2|2|2|schiken|['schien', 'schicken', 'Schicken', 'Schinken', 'Schikanen', 'Schienen']
5485|zurhause|Zuhause|06-416-3-IV-Weg.csv|1|2|1|zurhause|['zur hause', 'zur-hause', 'Zuschauer']
5486|futerte|futterte|06-416-3-IV-Weg.csv|1|1|1|futerte|['futterte', 'futtere', 'Futter', 'Erfurter', 'futtern']
5487|biskien|bisschen|06-416-3-IV-Weg.csv|1|57|1|biskien|['riskieren']
5488|Nachichten|Nachrichten|06-417-3-IV-Weg.csv|1|1|1|Nachichten|['Nachrichten', 'Nachreichten', 'Nachberichten', 'Nachdachten', 'Nachgereichten']
5489|eiene|eine|06-417-3-IV-Weg.csv|1|9|1|eiene|['eine', 'eigene', 'diene', 'eigne', 'ebene', 'Miene', 'Biene']
5490|Anruft|Anruf|06-422-3-IV-Weg.csv|1|12|1|Anruft|
5491|rs|es|06-423-3-IV-Weg.csv|1|14|1|rs|['s', 'r', 'es', 'ms', 'r s']
5492|anruhf|Anruf|06-423-3-IV-Weg.csv|2|12|2|anruhf|['Anruf']
5493|aperad|Apparat|06-423-3-IV-Weg.csv|1|2|1|aperad|['Adapter']
5494|erwichen|erwischen|06-423-3-IV-Weg.csv|1|1|1|erwichen|['erweichen', 'erwischen', 'erwachen', 'er wichen', 'Erweichen', 'erreichen', 'Erreichen', 'entwichen']
5495|dihr|dir|06-423-3-IV-Weg.csv|2|24|2|dihr|['ihr', 'dir', 'd ihr', 'DIHK']
5496|wahrtete|wartete|06-423-3-IV-Weg.csv|1|19|1|wahrtete|['wartete']
5497|schälte|schellte|06-423-3-IV-Weg.csv|2|5|2|schälte|
5498|zuhr|zur|06-423-3-IV-Weg.csv|2|6|2|zuhr|['zur', 'zehr', 'fuhr', 'Ruhr', '-uhr', 'zuhöre']
5499|verstekte|versteckte|06-423-3-IV-Weg.csv|3|7|3|verstekte|['versteckte', 'versteckt', 'verstärkte', 'verstockte', 'verstrickte']
5500|Kuhm|kaum|06-423-3-IV-Weg.csv|1|1|1|Kuhm|['Kuh', 'Ruhm', 'Kuh-', 'Kuh m']
5501|darfür|dafür|06-423-3-IV-Weg.csv|2|2|2|darfür|['dafür', 'dar für', 'dar-für', 'darf']
5502|neteste|Netteste|06-423-3-IV-Weg.csv|2|1|1|neteste|['netteste', 'neueste', 'unsteteste', 'testete', 'getestet', 'testen']
5503|Hir|hier|06-425-3-IV-Weg.csv|4|55|1|Hir|['Hi', 'Hirn', 'Hit', 'Dir', 'Mir', 'Wir', 'Sir', 'Kir', 'Hi r', 'Hier', 'Ihr', 'Her', 'Hie', 'Hin', 'Hör']
5504|Kome|komme|06-425-3-IV-Weg.csv|1|7|1|Kome|['Komet', 'Koje', 'Dome', 'Komme', 'Komm', 'Käme', 'Kondome']
5505|ißst|isst|06-425-3-IV-Weg.csv|1|57|1|ißst|['ist', 'isst', 'Steiß']
5506|Trauich|traurig|06-427-3-IV-Weg.csv|1|119|1|Trauich|['Traulich', 'Trau ich', 'Trau-ich']
5507|Glüklisch|glücklich|06-427-3-IV-Weg.csv|1|163|1|Glüklisch|['Glücklich']
5508|fubei|vorbei|06-427-3-IV-Weg.csv|1|20|1|fubei|['Subei', 'Hubei', 'zubeiße']
5509|Hundevutech|Hundefutter|06-427-3-IV-Weg.csv|1|23|1|Hundevutech|['Hundertfach']
5510|Plagte|Plakate|06-434-3-IV-Weg.csv|1|88|1|Plagte|
5511|frate|fragte|06-434-3-IV-Weg.csv|1|11|1|frate|['rate', 'fragte', 'frage', 'brate', 'Grate', '-rate', 'f rate', 'Ratte']
5512|as|aus|06-434-3-IV-Weg.csv|3|15|1|as|['s', 'a', 'ans', 'las', 'als', 'das', 'aus', 'was', 'Aas', 'Gas', 'es', 'an', 'ad', 'au', 'ms', 'am', 'ab', 'aß', 'a s', 'SAS']
5513|überral|überall|06-435-3-IV-Weg.csv|1|35|1|überral|['Überral', 'Oberral', 'überall', 'überrage', 'übermale']
5514|gekloppft|geklopft|06-435-3-IV-Weg.csv|1|4|1|gekloppft|['geklopft', 'gekloppt', 'gekoppelt']
5515|schuhn|schon|06-436-3-IV-Weg.csv|2|20|2|schuhn|['schuh-', 'Schuh']
5516|aufgehhengt|aufgehängt|06-436-3-IV-Weg.csv|1|15|1|aufgehhengt|['aufgehängt', 'aufgehalten', 'aufgehen', 'aufgesehen']
5517|anruhft|anruft|06-436-3-IV-Weg.csv|1|9|1|anruhft|['anruft', 'Anrufer']
5518|ruhft|ruft|06-436-3-IV-Weg.csv|1|15|1|ruhft|['fuhrt', 'ruft', 'ruht', 'ruhst', 'rupft']
5519|ruhm|rum|06-436-3-IV-Weg.csv|1|1|1|ruhm|['Ruhm', '-ruhm', 'ruhe', 'ruht']
5520|gehult|geholt|06-436-3-IV-Weg.csv|1|4|1|gehult|['geheult', 'geholt', 'gehupt', 'geschult']
5521|kanst|Kannst|06-436-3-IV-Weg.csv|14|6|1|kanst|['sankt', 'kannst', 'kaust', 'kamst', 'Wanst', 'kantest']
5522|fur|vor|06-436-3-IV-Weg.csv|9|66|1|fur|['ruf', 'fuhr', 'nur', 'pur', 'zur', 'für', 'Dur', 'Kur', 'Futur']
5523|kumm|Komm|06-436-3-IV-Weg.csv|1|5|1|kumm|['krumm', 'summ', 'komm', 'dumm', 'Mumm', 'Kummer']
5524|lotzen|lutschen|06-436-3-IV-Weg.csv|1|1|1|lotzen|['loten', 'glotzen', 'lotsen', 'rotzen', 'motzen', 'kotzen', 'Fotzen']
5525|rahr|sah|06-442-3-IV-Weg.csv|1|46|1|rahr|['rar', 'fahr', 'wahr', 'Jahr', 'Lahr']
5526|Hundefütter|Hundefutter|06-442-3-IV-Weg.csv|2|23|2|Hundefütter|['Hundefüttern', 'Hundefutter', 'Hundemütter', 'Hundertster', 'Hunderter', 'Unterfütter', 'Fünfhundertste']
5527|Wartt|wartet|06-442-3-IV-Weg.csv|1|67|1|Wartt|['Watt', 'Wart', 'Warte', 'Warts', 'Wart t', 'Wartet', 'Warst', 'Warnt', 'Warbt', 'Warft', 'Walart']
5528|ragte|sagte|06-442-3-IV-Weg.csv|2|39|2|ragte|
5529|deinr|deiner|06-442-3-IV-Weg.csv|1|1|1|deinr|['dein', 'deiner', 'drein', 'deine', 'dein r', 'einrede', 'Einräder']
5530|ausgbrochen|ausgebrochen|06-443-3-IV-Weg.csv|1|1|1|ausgbrochen|['ausgebrochen', 'ausgesprochen', 'aufgebrochen', 'ausgestochen', 'ausbrechen']
5531|nachste|nächste|06-443-3-IV-Weg.csv|1|6|1|nachste|['naschte', 'wachste', 'nächste', 'nachstehe', 'nachstelle', 'nachsteige', 'Nachsteuer']
5532|leüfst|läufst|06-443-3-IV-Weg.csv|1|2|1|leüfst|['lüftest']
5533|stürtst|stürzt|06-443-3-IV-Weg.csv|1|14|1|stürtst|['stürmst', 'stürmt', 'stürzt']
5534|mözHunger|Mordshunger|06-443-3-IV-Weg.csv|1|1|1|mözHunger|['gehungert']
5535|schlimeß|Schlimmes|06-445-3-IV-Weg.csv|1|3|1|schlimeß|['schließe', 'schließlich', 'schlimm', 'menschlich']
5536|konhte|konnte|06-445-3-IV-Weg.csv|1|31|1|konhte|['konnte', 'kochte', 'Konten']
5537|etwos|etwas|06-445-3-IV-Weg.csv|1|5|1|etwos|['etwas']
5538|grusiliges|Gruseliges|06-445-3-IV-Weg.csv|1|2|1|grusiliges|['grusliges', 'gruseliges', 'grausiges', 'gruslig']
5539|niehmant|niemand|06-445-3-IV-Weg.csv|1|18|1|niehmant|['niemandem']
5540|zewecklos|zwecklos|06-445-3-IV-Weg.csv|1|1|1|zewecklos|['zwecklos', 'zwecklose', 'fleckenlos']
5541|lieblingsfutter|Lieblingsfutter|06-445-3-IV-Weg.csv|1|1|1|lieblingsfutter|['Lieblingsfutter', 'Lieblingsspeise']
5542|nätürlich|natürlich|06-445-3-IV-Weg.csv|2|19|2|nätürlich|['natürlich', 'nächtlich']
5543|traurieg|traurig|06-445-3-IV-Weg.csv|4|119|4|traurieg|['traurig', 'traurige']
5544|frohlich|fröhlich|06-445-3-IV-Weg.csv|5|92|5|frohlich|['fröhlich', 'bedrohlich']
5545|sgter|sagte|06-447-3-IV-Weg.csv|1|39|1|sgter|['Tester']
5546|frolig|fröhlich|06-447-3-IV-Weg.csv|1|92|1|frolig|['drollig']
5547|Siht|sieht|06-447-3-IV-Weg.csv|1|159|1|Siht|['Sicht', 'Sieht', 'Seht', 'Saht']
5548|vemist|vermisst|06-450-3-IV-Weg.csv|1|78|1|vemist|['vermisst']
5549|nehmmen|nehmen|06-450-3-IV-Weg.csv|1|11|1|nehmmen|['nehmen', 'Nehmen', 'Nehmern', 'benehme', 'entnehme']
5550|gahb|gab|06-450-3-IV-Weg.csv|3|10|3|gahb|['gab']
5551|alen|allen|06-458-3-IV-Weg.csv|1|1|1|alen|['aalen', 'alten', 'allen', 'malen', 'Aalen', 'Walen', 'amen', 'ölen', 'aßen', 'Ölen', 'Alleen', 'Annalen', 'dealen']
5552|Stechbriefe|Steckbriefe|06-458-3-IV-Weg.csv|1|23|1|Stechbriefe|
5553|fenste|Fenster|06-458-3-IV-Weg.csv|2|80|2|fenste|['feste', 'feinste', 'fernste', 'festen', 'Fenster', 'Steffen', 'steifen']
5554|fermisterannzeigen|Vermisstenanzeigen|06-463-3-IV-Weg.csv|1|3|1|fermisterannzeigen|['Vermisstenanzeigen', 'Vermisstenanzeige']
5555|auftn|auf|06-463-3-IV-Weg.csv|1|17|1|auftn|['auftun', 'auftauen']
5556|houswenden|Hauswänden|06-463-3-IV-Weg.csv|1|1|1|houswenden|['ausweinenden']
5557|vileicht|vielleicht|06-463-3-IV-Weg.csv|4|27|3|vileicht|['vielleicht', 'leicht']
5558|überfahn|überfahren|06-463-3-IV-Weg.csv|1|1|1|überfahn|['überfahren', 'überfahre']
5559|hibt|hebt|06-463-3-IV-Weg.csv|1|2|1|hibt|['hebt', 'habt', 'hobt', 'gibt']
5560|glüklicher|glücklicher|06-463-3-IV-Weg.csv|1|2|1|glüklicher|['glücklicher', 'überglücklich', 'glücklich', 'gleicherer', 'herzoglicher']
5561|stich|Stift|06-463-3-IV-Weg.csv|1|24|1|stich|['Stich', 'sich', 'strich', 'sticht', '-stich', 'stich-', 'stach']
5562|Iir|Ihr|06-463-3-IV-Weg.csv|1|1|1|Iir|['Dir', 'Mir', 'Wir', 'Sir', 'Kir', 'Irr', 'Ihr']
5563|schert|schellt|06-463-3-IV-Weg.csv|1|9|1|schert|
5564|stralent|strahlend|06-463-3-IV-Weg.csv|1|1|1|stralent|['strahlen', 'Zentrale']
5565|unarnt|umarmt|06-463-3-IV-Weg.csv|1|40|1|unarnt|['Unart']
5566|diee|die|06-464-3-IV-Weg.csv|1|14|1|diee|['die', 'diese', 'diene', 'dies', 'die e']
5567|freute|freute|06-464-3-IV-Weg.csv|1|5|1|freute|
5568|wörd|wird|06-466-3-IV-Weg.csv|1|27|1|wörd|['wird', 'ward', 'Wörter']
5569|genk|ging|06-466-3-IV-Weg.csv|1|19|1|genk|['gen', 'denk', 'gen-', 'gen k', 'Gelenk']
5570|kürz|kurz|06-466-3-IV-Weg.csv|1|5|1|kürz|['kürze', 'kürzt', 'küre', 'kürt', 'kurz']
5571|gescheft|Geschäft|06-466-3-IV-Weg.csv|2|2|2|gescheft|['gescheit', 'geschert', 'gescheut', 'gescheffelt', 'Geschäft', 'geschafft', 'geschifft']
5572|fargas|vergaß|06-466-3-IV-Weg.csv|1|27|1|fargas|['Bargas', 'Stargast']
5573|fahr|war|06-466-3-IV-Weg.csv|2|109|2|fahr|
5574|gam|kam|06-466-3-IV-Weg.csv|4|129|4|gam|['mag', 'am', 'gar', 'gab', 'kam', 'Sam', 'g am']
5575|beel|bell|06-466-3-IV-Weg.csv|1|2|1|beel|['belebe', 'belle', 'Elbe']
5576|Horst|hörst|06-466-3-IV-Weg.csv|1|1|1|Horst|
5577|äge|Ecke|06-466-3-IV-Weg.csv|1|5|1|äge|['säge', 'läge', 'äuge', 'wäge', 'äse', 'äße']
5578|Beld|Bild|06-466-3-IV-Weg.csv|4|5|1|Beld|['Bild', 'Geld', 'Held', 'Feld', 'Belud', 'Bald']
5579|Telofonnume|Telefonnummer|06-466-3-IV-Weg.csv|1|33|1|Telofonnume|['Telefonmodem']
5580|genke|ging|06-466-3-IV-Weg.csv|1|19|1|genke|['senke', 'lenke', 'denke', 'Gelenk']
5581|fartete|wartete|06-466-3-IV-Weg.csv|3|19|3|fartete|['artete', 'fastete', 'faltete', 'wartete', 'f artete', 'Artefakte', 'Artefakt']
5582|Tatzsechlich|tatsächlich|06-466-3-IV-Weg.csv|1|7|1|Tatzsechlich|['Tatsächlich']
5583|ferchwunden|verschwunden|06-468-3-IV-Weg.csv|1|41|1|ferchwunden|['verschwunden', 'wundernden']
5584|wachtete|wartete|06-468-3-IV-Weg.csv|1|19|1|wachtete|['achtete', 'wachtet', 'wuchtete', 'pachtete', 'w achtete', 'wachtet e', 'wachte', 'Wachtel', 'waschechte', 'geachtet']
5585|gehtarn|getan|06-468-3-IV-Weg.csv|1|11|1|gehtarn|['getarnt']
5586|ankst|Angst|06-468-3-IV-Weg.csv|1|12|1|ankst|['sankst', 'rankst', 'tankst', 'dankst', 'wankst', 'zankst', 'sankt', 'unkst', 'angst', 'ankamst', 'stank']
5587|danse|ganze|06-468-3-IV-Weg.csv|1|20|1|danse|['danke', 'Hanse']
5588|nnurmal|nunmal|06-468-3-IV-Weg.csv|1|1|1|nnurmal|['normal']
5589|sopp|Stopp|06-468-3-IV-Weg.csv|1|1|1|sopp|['stopp', 'Topp', 'Mopp']
