	original	corrected	filename	freq_ori	freq_cor	freq_tup	unchanged_original	suggestions	possible	original_cs	corrected_cs	suggestions_cs	found	dict_index	ind0
3964	forderbeine	vorderbeine	05-143-3-III-Staubsauger.csv	1	1	1	forderbeine	['vorderbeine', 'einfordere', 'einfordern']	False	forderbeine	Vorderbeine	['Vorderbeine', 'einfordere', 'einfordern']	True	0.0	True
3965	stubsauger	staubsauger	05-143-3-III-Staubsauger.csv	1	57	1	Stubsauger	['staubsauger', 'staubsauge', 'gesaugter', 'gesauster']	True	Stubsauger	Staubsauger	['Staubsauger', 'Staubsauge', 'Gesaugter', 'Gesauster']	True	0.0	True
3966	aufraumen	aufräumen	05-147-3-III-Staubsauger.csv	1	4	1	Aufraumen	['aufrauen', 'aufrauten', 'aufräumen', 'aufraffen', 'aufragen', 'aufbrummen', 'aufzuräumen']	True	Aufraumen	aufräumen	['Aufrauen', 'Aufrauten', 'Aufräumen', 'Aufraffen', 'Aufragen', 'Aufbrummen', 'Aufzuräumen']	True	2.0	False
3967	beld	bellt	05-147-3-III-Staubsauger.csv	4	138	3	Beld	['bild', 'geld', 'held', 'feld', 'belud', 'bald']	True	Beld	bellt	['Bild', 'Geld', 'Held', 'Feld', 'Belud', 'Bald']	False		False
3968	wow	wau	05-147-3-III-Staubsauger.csv	3	13	1	Wow	['dow', 'wo', 'wog']	False	Wow	Wau	['Dow', 'Wo', 'Wog']	False		False
3969	wow	wau	05-147-3-III-Staubsauger.csv	3	8	2	Wow	['dow', 'wo', 'wog']	False	Wow	wau	['Dow', 'Wo', 'Wog']	False		False
3970	benomen	benommen	05-147-3-III-Staubsauger.csv	1	1	1	benomen	['benommen', 'benoten', 'genomen', 'bekommen', 'beklommen', 'boomen', 'entnommen']	True	benomen	benommen	['benommen', 'benoten', 'Genomen', 'bekommen', 'beklommen', 'boomen', 'entnommen']	True	0.0	True
3971	ecksplusiom	explosion	05-160-3-III-Staubsauger.csv	1	5	1	Ecksplusiom	['desillusion']	True	Ecksplusiom	Explosion	['Desillusion']	False		False
3972	stauptsaugt	staubsaugt	05-160-3-III-Staubsauger.csv	1	19	1	stauptsaugt	['staubsaugt']	True	stauptsaugt	staubsaugt	['staubsaugt']	True	0.0	True
3973	wererend	während	05-160-3-III-Staubsauger.csv	1	8	1	wererend	['erschwerend', 'werdend', 'verendend', 'wertend']	True	wererend	während	['erschwerend', 'werdend', 'verendend', 'wertend']	False		False
3974	liblingsknochen	lieblingsknochen	05-160-3-III-Staubsauger.csv	1	1	1	LiblingsKnochen	['lieblingsknochen']	False	LiblingsKnochen	Lieblingsknochen	['Lieblingsknochen']	True	0.0	True
3975	mar	macht	05-160-3-III-Staubsauger.csv	1	9	1	mar	['arm', 'mir', 'man', 'rar', 'mal', 'dar', 'mag', 'gar', 'bar', 'war', 'maß', 'bar', 'zar', 'marode']	True	mar	macht	['arm', 'mir', 'man', 'rar', 'mal', 'dar', 'mag', 'gar', 'bar', 'war', 'maß', 'Bar', 'Zar', 'marode']	False		False
3976	wieh	will	05-160-3-III-Staubsauger.csv	1	157	1	wieh	['wie', 'weih', 'weh', 'wies', 'sieh', 'lieh', 'wich', 'zieh', 'vieh']	True	wieh	will	['wie', 'weih', 'weh', 'wies', 'sieh', 'lieh', 'wich', 'zieh', 'Vieh']	False		False
3977	beist	beißt	05-160-3-III-Staubsauger.csv	1	2	1	Beist	['biest', 'seist', 'reist', 'meist', 'weist', 'geist', 'beiset', 'beiast', 'beiost', 'bist', 'bebst', 'beißt', 'beisteht', 'beistehe', 'beistehst']	True	Beist	beißt	['Biest', 'Seist', 'Reist', 'Meist', 'Weist', 'Geist', 'Beiset', 'Beiast', 'Beiost', 'Bist', 'Bebst', 'Beißt', 'Beisteht', 'Beistehe', 'Beistehst']	True	11.0	False
3978	geligt	gelingt	05-160-3-III-Staubsauger.csv	1	1	1	geligt	['geigt', 'gelingt', 'gelegt', 'gebilligt']	True	geligt	gelingt	['geigt', 'gelingt', 'gelegt', 'gebilligt']	True	1.0	False
3979	kmochen	knochen	05-160-3-III-Staubsauger.csv	1	15	1	Kmochen	['knochen', 'kochen', 'krochen']	True	Kmochen	Knochen	['Knochen', 'Kochen', 'Krochen']	True	0.0	True
3980	schmütz	schmutz	05-162-3-III-Staubsauger.csv	1	2	1	schmütz	['schütze']	True	schmütz	Schmutz	['schütze']	False		False
3981	schockirt	schockiert	05-162-3-III-Staubsauger.csv	1	2	1	schockirt	['schockiert']	True	schockirt	schockiert	['schockiert']	True	0.0	True
3982	weckgestaubt	weggestaubt	05-162-3-III-Staubsauger.csv	1	1	1	weckgestaubt	['abgestaubt']	False	weckgestaubt	weggestaubt	['abgestaubt']	False		False
3983	stummt	stimmt	05-162-3-III-Staubsauger.csv	1	5	1	stummt	['stimmt', 'stumm', 'summt', 'stummst', 'stumme', 'stemmt', 'stammt']	True	stummt	stimmt	['stimmt', 'stumm', 'summt', 'stummst', 'stumme', 'stemmt', 'stammt']	True	0.0	True
3984	abgerisen	abgerissen	05-162-3-III-Staubsauger.csv	1	2	1	abgerisen	['abgerissen']	True	abgerisen	abgerissen	['abgerissen']	True	0.0	True
3985	fahsocht	versuchte	05-167-3-III-Staubsauger.csv	1	7	1	fahsocht	['ausfocht']	True	fahsocht	versuchte	['ausfocht']	False		False
3986	halskete	halskette	05-167-3-III-Staubsauger.csv	1	2	1	Halskete	['halskette', 'halskrause']	False	Halskete	Halskette	['Halskette', 'Halskrause']	True	0.0	True
3987	geschi	geschieht	05-167-3-III-Staubsauger.csv	1	1	1	geschi	['geschieht']	True	geschi	geschieht	['geschieht']	True	0.0	True
3988	plazte	platzte	05-167-3-III-Staubsauger.csv	3	4	3	plazte	['platze', 'platzte', 'plante', 'platte', 'plagte']	True	plazte	platzte	['platze', 'platzte', 'plante', 'platte', 'plagte']	True	1.0	False
3989	abeit	arbeit	05-167-3-III-Staubsauger.csv	1	2	1	Abeit	['arbeit', 'abtei']	True	Abeit	Arbeit	['Arbeit', 'Abtei']	True	0.0	True
3990	gehmacht	gemacht	05-167-3-III-Staubsauger.csv	3	13	3	gehmacht	['gemacht']	True	gehmacht	gemacht	['gemacht']	True	0.0	True
3991	erger	ärger	05-168-3-III-Staubsauger.csv	29	39	29	erger	['reger', 'berger', 'arger', 'enger', 'ärger', 'ärger', 'ergehe', 'ergebe', 'berge', 'erwürge']	True	erger	Ärger	['reger', 'Berger', 'arger', 'enger', 'ärger', 'Ärger', 'ergehe', 'ergebe', 'berge', 'erwürge']	True	4.0	False
3992	alein	allein	05-168-3-III-Staubsauger.csv	4	5	4	alein	['allein', 'alpin', 'klein', 'einfalle', 'einmal']	True	alein	allein	['allein', 'alpin', 'klein', 'einfalle', 'einmal']	True	0.0	True
3993	saah	sah	05-168-3-III-Staubsauger.csv	1	46	1	saah	['sah']	True	saah	sah	['sah']	True	0.0	True
3994	zulasen	zulassen	05-168-3-III-Staubsauger.csv	1	1	1	zulasen	['zulassen', 'zulasten']	True	zulasen	zulassen	['zulassen', 'zulasten']	True	0.0	True
3995	widerzukrigen	wiederzukriegen	05-168-3-III-Staubsauger.csv	1	1	1	widerzukrigen	['wiederzugeben', 'wiederkriegen']	False	widerzukrigen	wiederzukriegen	['wiederzugeben', 'wiederkriegen']	False		False
3996	krickte	kriegte	05-168-3-III-Staubsauger.csv	2	5	2	krickte	['kickte', 'knickte', 'klickte', 'strickte', 'tickte']	True	krickte	kriegte	['kickte', 'knickte', 'klickte', 'strickte', 'tickte']	False		False
3997	gereusch	geräusch	05-170-3-III-Staubsauger.csv	4	10	4	gereusch	['gescheuert']	True	gereusch	Geräusch	['gescheuert']	False		False
3998	läkelie	leckerlie	05-170-3-III-Staubsauger.csv	1	2	1	Läkelie	['räkele']	False	Läkelie	Leckerlie	['Räkele']	False		False
3999	alls	als	05-170-3-III-Staubsauger.csv	9	17	8	alls	['alls', 'all', 'als', 'alles', 'falls', 'calls', 'halls', 'balls', 'falls', 'walls', '-alls', 'alle']	True	alls	als	['Alls', 'all', 'als', 'alles', 'falls', 'Calls', 'Halls', 'Balls', 'Falls', 'Walls', '-alls', 'alle']	True	2.0	False
4000	herau	heraus	05-170-3-III-Staubsauger.csv	2	19	2	herau	['heraus', 'herauf', 'heran', 'herab', 'herzu', 'her au', 'her-au', 'rauche']	True	herau	heraus	['heraus', 'herauf', 'heran', 'herab', 'herzu', 'her au', 'her-au', 'rauche']	True	0.0	True
4001	geplast	geplatzt	05-170-3-III-Staubsauger.csv	4	11	4	geplast	['geplant', 'geplagt', 'gepasst']	True	geplast	geplatzt	['geplant', 'geplagt', 'gepasst']	False		False
4002	schdaubsauga	staubsauger	05-172-3-III-Staubsauger.csv	1	57	1	Schdaubsauga	['staubsauge']	True	Schdaubsauga	Staubsauger	['Staubsauge']	False		False
4003	muste	musste	05-172-3-III-Staubsauger.csv	1	26	1	Muste	['muse', 'mute', 'muster', 'mutes', 'puste', 'huste', 'musste', 'miste', 'mustre', 'moste', 'mäste']	True	Muste	musste	['Muse', 'Mute', 'Muster', 'Mutes', 'Puste', 'Huste', 'Musste', 'Miste', 'Mustre', 'Moste', 'Mäste']	True	6.0	False
4004	wonte	wohnte	05-172-3-III-Staubsauger.csv	3	3	3	wonte	['wohnte', 'monte']	True	wonte	wohnte	['wohnte', 'Monte']	True	0.0	True
4005	gerorch	geräusch	05-172-3-III-Staubsauger.csv	1	10	1	gerorch	['gehorche']	True	gerorch	Geräusch	['gehorche']	False		False
4006	kmochen	knochen	05-172-3-III-Staubsauger.csv	1	15	1	kmochen	['kochen', 'krochen', 'mochten']	True	kmochen	Knochen	['kochen', 'krochen', 'mochten']	False		False
4007	mus	muss	05-172-3-III-Staubsauger.csv	1	23	1	Mus	[]	True	Mus	muss		False		False
4008	böltel	beutel	05-172-3-III-Staubsauger.csv	1	49	1	böltel	['böllern']	True	böltel	Beutel	['böllern']	False		False
4009	wegseln	wechseln	05-172-3-III-Staubsauger.csv	2	4	2	wegseln	['segeln']	True	wegseln	wechseln	['segeln']	False		False
4010	schtaubsaugen	staubsaugen	05-176-3-III-Staubsauger.csv	2	12	2	schtaubsaugen	['staubsaugen', 'ausgetauschten', 'getauschten', 'aufgebauschten']	True	schtaubsaugen	staubsaugen	['staubsaugen', 'ausgetauschten', 'getauschten', 'aufgebauschten']	True	0.0	True
4011	sha	sah	05-176-3-III-Staubsauger.csv	3	46	3	sha	['sah']	True	sha	sah	['sah']	True	0.0	True
4012	schtaubsaugte	staubsaugte	05-176-3-III-Staubsauger.csv	2	4	2	schtaubsaugte	['staubsaugte', 'ausgetauschte', 'getauschte']	True	schtaubsaugte	staubsaugte	['staubsaugte', 'ausgetauschte', 'getauschte']	True	0.0	True
4013	schtaunde	staunte	05-176-3-III-Staubsauger.csv	1	2	1	schtaunde	['tauschende', 'schauende', 'schaudernde', 'stauchende']	True	schtaunde	staunte	['tauschende', 'schauende', 'schaudernde', 'stauchende']	False		False
4014	lehren	leeren	05-176-3-III-Staubsauger.csv	4	7	2	Lehren	[]	True	Lehren	leeren		False		False
4015	schtaubsauger	staubsauger	05-176-3-III-Staubsauger.csv	1	57	1	schtaubsauger	['ausgetauschter', 'zugeschraubter', 'abgeschraubter', 'geschraubter']	True	schtaubsauger	Staubsauger	['ausgetauschter', 'zugeschraubter', 'abgeschraubter', 'geschraubter']	False		False
4016	wegschmis	wegschmiss	05-176-3-III-Staubsauger.csv	1	1	1	wegschmis	['wegschmeiße', 'wegschlich', 'wegwische']	False	wegschmis	wegschmiss	['wegschmeiße', 'wegschlich', 'wegwische']	False		False
4017	grif	griff	05-176-3-III-Staubsauger.csv	4	4	3	grif	['greif', 'griff']	True	grif	griff	['greif', 'griff']	True	1.0	False
4018	haltsband	halsband	05-176-3-III-Staubsauger.csv	1	14	1	haltsband	['standhaltend']	False	haltsband	Halsband	['standhaltend']	False		False
4019	ris	riss	05-176-3-III-Staubsauger.csv	8	18	6	ris	['riss', 'iris', 'bis', 'eis']	True	ris	riss	['riss', 'Iris', 'bis', 'Eis']	True	0.0	True
4020	schtaub	staub	05-176-3-III-Staubsauger.csv	1	13	1	schtaub	['staubdicht']	True	schtaub	Staub	['staubdicht']	False		False
4021	gelert	geleert	05-177-3-III-Staubsauger.csv	1	1	1	gelert	['gelehrt', 'geleert', 'gelernt', 'gelegt', 'gelebt']	True	gelert	geleert	['gelehrt', 'geleert', 'gelernt', 'gelegt', 'gelebt']	True	1.0	False
4022	endschuldigte	entschuldigte	05-177-3-III-Staubsauger.csv	1	2	1	endschuldigte	['entschuldigte']	True	endschuldigte	entschuldigte	['entschuldigte']	True	0.0	True
4023	hollte	holte	05-181-3-III-Staubsauger.csv	4	6	4	hollte	['holte', 'hellte', 'sollte', 'hallte', 'rollte', 'tollte', 'wollte', 'zollte', 'hüllte']	True	hollte	holte	['holte', 'hellte', 'sollte', 'hallte', 'rollte', 'tollte', 'wollte', 'zollte', 'hüllte']	True	0.0	True
4024	dvd	dvd-	05-181-3-III-Staubsauger.csv	1	1	1	DvD	['dvd']	False	DvD	DVD-	['DVD']	False		False
4025	film	film-	05-181-3-III-Staubsauger.csv	1	1	1	Film	[]	True	Film	Film-		False		False
4026	kuchenabteilung	küchenabteilung	05-181-3-III-Staubsauger.csv	1	1	1	Kuchenabteilung	[]	False	Kuchenabteilung	Küchenabteilung		False		False
4027	versträut	verstreut	05-181-3-III-Staubsauger.csv	1	1	1	versträut	['verstreut', 'verstreue', 'verstaut', 'vertäut']	True	versträut	verstreut	['verstreut', 'verstreue', 'verstaut', 'vertäut']	True	0.0	True
4028	zertte	zerrte	05-182-3-III-Staubsauger.csv	1	8	1	zertte	['zerrte', 'zertrete', 'zeterte', 'zerrütte', 'zertritt']	True	zertte	zerrte	['zerrte', 'zertrete', 'zeterte', 'zerrütte', 'zertritt']	True	0.0	True
4029	knochenkeckse	knochenkekse	05-183-3-III-Staubsauger.csv	1	2	1	KnochenKeckse	['knochenkekse', 'knochenkleckse', 'knochentrocken']	False	KnochenKeckse	Knochenkekse	['Knochenkekse', 'Knochenkleckse', 'Knochentrocken']	True	0.0	True
4030	fersen	versehen	05-183-3-III-Staubsauger.csv	1	20	1	fersen	['fernes', 'fersen', '-fersen', 'fernen', 'versen', 'ersaufen']	False	fersen	Versehen	['fernes', 'Fersen', '-fersen', 'fernen', 'Versen', 'ersaufen']	False		False
4031	aufgesaukt	aufgesaugt	05-183-3-III-Staubsauger.csv	1	5	1	aufgesaukt	['aufgesaugt', 'aufgesagt', 'aufgesteckt', 'aufgestockt', 'aufgestaut']	True	aufgesaukt	aufgesaugt	['aufgesaugt', 'aufgesagt', 'aufgesteckt', 'aufgestockt', 'aufgestaut']	True	0.0	True
4032	trarich	traurig	05-183-3-III-Staubsauger.csv	2	119	2	trarich	['traulich']	True	trarich	traurig	['traulich']	False		False
4033	mül	müll	05-183-3-III-Staubsauger.csv	2	7	2	mül	['mal', 'mühe']	True	mül	Müll	['mal', 'mühe']	False		False
4034	karzt	kratzt	05-183-3-III-Staubsauger.csv	1	7	1	karzt	['kratz', 'karrt', 'kürzt', '-arzt']	True	karzt	kratzt	['kratz', 'karrt', 'kürzt', '-arzt']	False		False
4035	drekig	dreckig	05-183-3-III-Staubsauger.csv	3	6	3	drekig	['dreckig', 'dreieckig']	True	drekig	dreckig	['dreckig', 'dreieckig']	True	0.0	True
4036	zurüq	zurück	05-183-3-III-Staubsauger.csv	1	61	1	zurüq	['zurück']	True	zurüq	zurück	['zurück']	True	0.0	True
4037	bechlosen	beschlossen	05-183-3-III-Staubsauger.csv	1	4	1	bechlosen	['beschlossen', 'obdachlosen', 'beschossen', 'losbrechen']	True	bechlosen	beschlossen	['beschlossen', 'obdachlosen', 'beschossen', 'losbrechen']	True	0.0	True
4038	hundeschüsel	hundeschüssel	05-183-3-III-Staubsauger.csv	1	4	1	Hundeschüsel	['hundeschüssel']	False	Hundeschüsel	Hundeschüssel	['Hundeschüssel']	True	0.0	True
4039	geplazte	geplatzte	05-184-3-III-Staubsauger.csv	1	1	1	geplazte	['geplatzte', 'geplante', 'geplagte', 'geplatzt', 'gepflanzte']	True	geplazte	geplatzte	['geplatzte', 'geplante', 'geplagte', 'geplatzt', 'gepflanzte']	True	0.0	True
4040	lekerlis	leckerlis	05-184-3-III-Staubsauger.csv	2	7	2	Lekerlis	['leckerli']	False	Lekerlis	Leckerlis	['Leckerli']	False		False
4041	auszulern	auszuleeren	05-184-3-III-Staubsauger.csv	2	2	2	auszulern	['auszulagern', 'auszuliefern', 'auszulesen', 'auszuleben']	False	auszulern	auszuleeren	['auszulagern', 'auszuliefern', 'auszulesen', 'auszuleben']	False		False
4042	schnapte	schnappte	05-184-3-III-Staubsauger.csv	3	3	3	schnapte	['schnappte', 'schnappe', 'schnarchte', 'geschnappt', 'schnippte', 'schwappte']	True	schnapte	schnappte	['schnappte', 'schnappe', 'schnarchte', 'geschnappt', 'schnippte', 'schwappte']	True	0.0	True
4043	knal	knall	05-185-3-III-Staubsauger.csv	4	6	3	knal	['knall', 'anal']	True	knal	Knall	['knall', 'anal']	True	0.0	True
4044	staubtsaugt	staubsaugt	05-185-3-III-Staubsauger.csv	1	19	1	staubtsaugt	['staubsaugt', 'staubt saugt', 'staubt-saugt', 'staubsauge']	True	staubtsaugt	staubsaugt	['staubsaugt', 'staubt saugt', 'staubt-saugt', 'staubsauge']	True	0.0	True
4045	schlaft	schläft	05-185-3-III-Staubsauger.csv	2	6	2	schlaft	[]	True	schlaft	schläft		False		False
4046	desaugt	gesaugt	05-185-3-III-Staubsauger.csv	1	5	1	desaugt	['gesaugt', 'de saugt', 'de-saugt', 'saugt']	True	desaugt	gesaugt	['gesaugt', 'de saugt', 'de-saugt', 'saugt']	True	0.0	True
4047	hult	holt	05-185-3-III-Staubsauger.csv	3	12	3	hult	['heult', 'halt', 'hurt', 'holt', 'hupt', 'hält', 'pult', 'kult', 'schult']	True	hult	holt	['heult', 'halt', 'hurt', 'holt', 'hupt', 'hält', 'Pult', 'Kult', 'schult']	True	3.0	False
4048	sprengen	springen	05-185-3-III-Staubsauger.csv	1	2	1	sprengen	[]	True	sprengen	springen		False		False
4049	hausabeit	hausarbeit	05-194-3-III-Staubsauger.csv	1	3	1	Hausabeit	['hausarbeit', 'hausabtei', 'ausarbeite', 'habitus']	False	Hausabeit	Hausarbeit	['Hausarbeit', 'Hausabtei', 'Ausarbeite', 'Habitus']	True	0.0	True
4050	kese	kekse	05-194-3-III-Staubsauger.csv	2	30	2	Kese	['kekse', 'lese', 'käse', 'kesse', 'kess']	True	Kese	Kekse	['Kekse', 'Lese', 'Käse', 'Kesse', 'Kess']	True	0.0	True
4051	pölsich	plötzlich	05-194-3-III-Staubsauger.csv	1	117	1	Pölsich	['sichtlich']	False	Pölsich	Plötzlich	['Sichtlich']	False		False
4052	staugsaugertüte	staubsaugertüte	05-194-3-III-Staubsauger.csv	1	5	1	staugsaugertüte	['staubsaugte']	False	staugsaugertüte	Staubsaugertüte	['staubsaugte']	False		False
4053	fast	fest	05-194-3-III-Staubsauger.csv	1	18	1	fast	[]	True	fast	fest		False		False
4054	krazt	kratzt	05-194-3-III-Staubsauger.csv	1	7	1	Krazt	['kraut', 'kraft', 'kratz', 'kratzt', 'kramt']	True	Krazt	kratzt	['Kraut', 'Kraft', 'Kratz', 'Kratzt', 'Kramt']	True	3.0	False
4055	bast	platzt	05-194-3-III-Staubsauger.csv	1	3	1	bast	['bast', 'bat', 'barst', 'batst', 'blast', 'baust', '-bast', 'bist', 'rast', 'last', 'baut', 'hast', 'fast', 'rast', 'last']	True	bast	platzt	['Bast', 'bat', 'barst', 'batst', 'blast', 'baust', '-bast', 'bist', 'rast', 'last', 'baut', 'hast', 'fast', 'Rast', 'Last']	False		False
4056	bissi	bisschen	05-194-3-III-Staubsauger.csv	1	57	1	bissi	['biss', 'bissig', 'bisst', 'bis']	True	bissi	bisschen	['biss', 'bissig', 'bisst', 'bis']	False		False
4057	wüten	wütend	05-194-3-III-Staubsauger.csv	1	6	1	wüten	[]	True	wüten	wütend		False		False
4058	bissch	bisschen	05-194-3-III-Staubsauger.csv	2	57	2	bissch	['bisschen', 'bübisch', 'biblisch', 'schiss']	True	bissch	bisschen	['bisschen', 'bübisch', 'biblisch', 'schiss']	True	0.0	True
4059	leckerlie	leckerli	05-200-3-III-Staubsauger.csv	5	6	5	Leckerlie	['leckerli']	True	Leckerlie	Leckerli	['Leckerli']	True	0.0	True
4060	hundeschüzel	hundeschüssel	05-200-3-III-Staubsauger.csv	1	4	1	Hundeschüzel	['händeschütteln']	False	Hundeschüzel	Hundeschüssel	['Händeschütteln']	False		False
4061	wast	fasst	05-200-3-III-Staubsauger.csv	8	1	1	wast	['was', 'warst', 'wagst', 'wart', 'rast', 'last', 'wagt', 'hast', 'fast', 'wüst', 'rast', 'last', 'gast', 'mast', 'bast']	True	wast	fasst	['was', 'warst', 'wagst', 'wart', 'rast', 'last', 'wagt', 'hast', 'fast', 'wüst', 'Rast', 'Last', 'Gast', 'Mast', 'Bast']	False		False
4062	serrizen	zerrissen	05-200-3-III-Staubsauger.csv	1	5	1	serrizen	['zerrissen', 'zerrinnen', 'seriösen']	True	serrizen	zerrissen	['zerrissen', 'zerrinnen', 'seriösen']	True	0.0	True
4063	staupsaugt	staubsaugt	05-201-3-III-Staubsauger.csv	1	19	1	Staupsaugt	['staubsaugt', 'staubsauge']	True	Staupsaugt	staubsaugt	['Staubsaugt', 'Staubsauge']	True	0.0	True
4064	staupgesaugt	staubgesaugt	05-201-3-III-Staubsauger.csv	1	1	1	Staupgesaugt	['ausgesaugt', 'staubsaugt', 'aufgesaugt', 'staubsauge']	False	Staupgesaugt	staubgesaugt	['Ausgesaugt', 'Staubsaugt', 'Aufgesaugt', 'Staubsauge']	False		False
4065	nachgekugt	nachgekuckt	05-201-3-III-Staubsauger.csv	1	1	1	nachgekugt	['nachgekauft', 'nachgesagt']	False	nachgekugt	nachgekuckt	['nachgekauft', 'nachgesagt']	False		False
4066	wegschmeisen	wegschmeißen	05-201-3-III-Staubsauger.csv	2	5	2	wegschmeisen	['wegschmeißen', 'wegschmeiße', 'weggeschmissen', 'wegschleichen', 'wegschneiden']	True	wegschmeisen	wegschmeißen	['wegschmeißen', 'wegschmeiße', 'weggeschmissen', 'wegschleichen', 'wegschneiden']	True	0.0	True
4067	zurükhaben	zurückhaben	05-201-3-III-Staubsauger.csv	1	1	1	zurükhaben	['zurückgaben']	False	zurükhaben	zurückhaben	['zurückgaben']	False		False
4068	esen	essen	05-203-3-III-Staubsauger.csv	6	18	5	Esen	['essen', 'eden', 'eisen', 'eseln', 'esel', 'epen', 'ehen', 'äsen', 'ösen', 'lesen', 'besen', 'wesen', 'eben']	True	Esen	Essen	['Essen', 'Eden', 'Eisen', 'Eseln', 'Esel', 'Epen', 'Ehen', 'Äsen', 'Ösen', 'Lesen', 'Besen', 'Wesen', 'Eben']	True	0.0	True
4069	beobachdef	beobachtet	05-203-3-III-Staubsauger.csv	1	1	1	beobachdef	['beobachte']	True	beobachdef	beobachtet	['beobachte']	False		False
4070	schtaubp	staub	05-203-3-III-Staubsauger.csv	1	13	1	schtaubp	['staubdicht']	True	schtaubp	Staub	['staubdicht']	False		False
4071	gesaukt	gesaugt	05-203-3-III-Staubsauger.csv	1	5	1	gesaukt	['gesaust', 'gesackt', 'gesaugt']	True	gesaukt	gesaugt	['gesaust', 'gesackt', 'gesaugt']	True	2.0	False
4072	schtaubptsagerbeutel	staubsaugerbeutel	05-203-3-III-Staubsauger.csv	1	27	1	schtaubptsagerbeutel	['?']	False	schtaubptsagerbeutel	Staubsaugerbeutel	?	False		False
4073	behindet	behindert	05-203-3-III-Staubsauger.csv	1	1	1	behindet	['behindert', 'befindet', 'behindern', 'bindet']	True	behindet	behindert	['behindert', 'befindet', 'behindern', 'bindet']	True	0.0	True
4074	halzband	halsband	05-203-3-III-Staubsauger.csv	2	14	2	halzband	['salzband', 'balzband', 'walzband', 'handelnd']	False	halzband	Halsband	['Salzband', 'Balzband', 'Walzband', 'handelnd']	False		False
4075	stauptsaukt	staubsaugt	05-206-3-III-Staubsauger.csv	1	19	1	stauptsaukt	['staubsaugt']	True	stauptsaukt	staubsaugt	['staubsaugt']	True	0.0	True
4076	staupsaukt	staubsaugt	05-206-3-III-Staubsauger.csv	1	19	1	staupsaukt	['staubsaugt']	True	staupsaukt	staubsaugt	['staubsaugt']	True	0.0	True
4077	esesen	essen	05-206-3-III-Staubsauger.csv	1	18	1	esesen	['essen', 'genesen', 'erlesen', 'niesen', 'lesen']	True	esesen	Essen	['essen', 'genesen', 'erlesen', 'niesen', 'lesen']	True	0.0	True
4078	leat	leert	05-206-3-III-Staubsauger.csv	1	8	1	leat	['lest', 'least', 'legt', 'lebt']	True	leat	leert	['lest', 'least', 'legt', 'lebt']	False		False
4079	staupsauger	staubsauger	05-206-3-III-Staubsauger.csv	2	57	2	staupsauger	['staubsauge', 'ausgesaugter', 'gestauter', 'gesaugter']	True	staupsauger	Staubsauger	['staubsauge', 'ausgesaugter', 'gestauter', 'gesaugter']	False		False
4080	exspplusirt	explodiert	05-206-3-III-Staubsauger.csv	1	6	1	exspplusirt	['?']	True	exspplusirt	explodiert	?	False		False
4081	schmutsig	schmutzig	05-207-3-III-Staubsauger.csv	1	5	1	schmutsig	['schmutzig', 'schmissig']	True	schmutsig	schmutzig	['schmutzig', 'schmissig']	True	0.0	True
4082	schtaupsauger	staubsauger	05-207-3-III-Staubsauger.csv	2	57	2	Schtaupsauger	['ausgetauschter', 'getauschter', 'ausgerutschter', 'geschlauchter']	True	Schtaupsauger	Staubsauger	['Ausgetauschter', 'Getauschter', 'Ausgerutschter', 'Geschlauchter']	False		False
4083	filen	vielen	05-207-3-III-Staubsauger.csv	1	6	1	filen	['fielen', 'feilen', 'filmen', 'filzen', 'eilen', 'fixen']	True	filen	vielen	['fielen', 'feilen', 'filmen', 'filzen', 'eilen', 'fixen']	False		False
4084	schmuts	schmutz	05-207-3-III-Staubsauger.csv	1	2	1	Schmuts	['schmutz', 'sachmuts', 'suchmuts', 'sehmuts', 'schmust', 'schmutze', 'schutts']	True	Schmuts	Schmutz	['Schmutz', 'Sachmuts', 'Suchmuts', 'Sehmuts', 'Schmust', 'Schmutze', 'Schutts']	True	0.0	True
